County Name,Scrape Time,Total Cases,Total Deaths
Montgomery,2020-06-16 20:29:26.092009,12,0
Worth,2020-06-16 20:29:26.092009,4,0
Pettis,2020-06-16 20:29:26.092009,89,1
Clark,2020-06-16 20:29:26.092009,1,0
Marion,2020-06-16 20:29:26.092009,8,0
Cooper,2020-06-16 20:29:26.092009,9,0
Phelps,2020-06-16 20:29:26.092009,6,0
Greene,2020-06-16 20:29:26.092009,197,9
Monroe,2020-06-16 20:29:26.092009,3,0
Daviess,2020-06-16 20:29:26.092009,7,0
Barton,2020-06-16 20:29:26.092009,9,0
Ripley,2020-06-16 20:29:26.092009,11,0
Gentry,2020-06-16 20:29:26.092009,54,8
Benton,2020-06-16 20:29:26.092009,14,0
Wright,2020-06-16 20:29:26.092009,14,0
Lincoln,2020-06-16 20:29:26.092009,87,1
Howell,2020-06-16 20:29:26.092009,27,0
Schuyler,2020-06-16 20:29:26.092009,1,0
Maries,2020-06-16 20:29:26.092009,2,0
Laclede,2020-06-16 20:29:26.092009,9,0
DeKalb,2020-06-16 20:29:26.092009,9,0
Vernon,2020-06-16 20:29:26.092009,12,0
Buchanan,2020-06-16 20:29:26.092009,791,2
Clay,2020-06-16 20:29:26.092009,299,3
Stone,2020-06-16 20:29:26.092009,7,0
Bollinger,2020-06-16 20:29:26.092009,10,0
Jefferson,2020-06-16 20:29:26.092009,381,19
Knox,2020-06-16 20:29:26.092009,2,0
Lafayette,2020-06-16 20:29:26.092009,85,2
Nodaway,2020-06-16 20:29:26.092009,15,0
Gasconade,2020-06-16 20:29:26.092009,2,0
Kansas City,2020-06-16 20:29:26.092009,1762,29
Livingston,2020-06-16 20:29:26.092009,6,0
Perry,2020-06-16 20:29:26.092009,86,0
Franklin,2020-06-16 20:29:26.092009,172,18
New Madrid,2020-06-16 20:29:26.092009,34,1
Iron,2020-06-16 20:29:26.092009,2,0
Howard,2020-06-16 20:29:26.092009,3,0
Randolph,2020-06-16 20:29:26.092009,11,0
Lewis,2020-06-16 20:29:26.092009,7,1
Texas,2020-06-16 20:29:26.092009,1,0
Douglas,2020-06-16 20:29:26.092009,3,0
Moniteau,2020-06-16 20:29:26.092009,49,1
Callaway,2020-06-16 20:29:26.092009,40,1
Atchison,2020-06-16 20:29:26.092009,3,0
St Charles,2020-06-16 20:29:26.092009,922,63
Ste Genevieve,2020-06-16 20:29:26.092009,14,1
Jasper,2020-06-16 20:29:26.092009,135,0
Joplin,2020-06-16 20:29:26.092009,43,0
Cedar,2020-06-16 20:29:26.092009,9,0
Andrew,2020-06-16 20:29:26.092009,35,0
Carroll,2020-06-16 20:29:26.092009,11,0
Henry,2020-06-16 20:29:26.092009,17,3
Madison,2020-06-16 20:29:26.092009,3,0
Boone,2020-06-16 20:29:26.092009,216,2
Ray,2020-06-16 20:29:26.092009,25,0
Sullivan,2020-06-16 20:29:26.092009,78,0
Taney,2020-06-16 20:29:26.092009,26,2
St Louis City,2020-06-16 20:29:26.092009,2052,136
Newton,2020-06-16 20:29:26.092009,84,1
Webster,2020-06-16 20:29:26.092009,18,0
Lawrence,2020-06-16 20:29:26.092009,8,0
Dunklin,2020-06-16 20:29:26.092009,64,3
Macon,2020-06-16 20:29:26.092009,7,0
Polk,2020-06-16 20:29:26.092009,9,0
Camden,2020-06-16 20:29:26.092009,43,1
Chariton,2020-06-16 20:29:26.092009,6,0
St Francois,2020-06-16 20:29:26.092009,43,2
Morgan,2020-06-16 20:29:26.092009,9,0
Holt,2020-06-16 20:29:26.092009,1,0
Audrain,2020-06-16 20:29:26.092009,122,1
Mercer,2020-06-16 20:29:26.092009,5,0
St Louis,2020-06-16 20:29:26.092009,5392,500
Carter,2020-06-16 20:29:26.092009,5,1
Shelby,2020-06-17 20:34:20.381127,1,0
Warren,2020-06-17 20:34:20.381127,32,0
St Clair,2020-06-17 20:34:20.381127,2,0
Shannon,2020-06-17 20:34:20.381127,6,0
Pemiscot,2020-06-17 20:34:20.381127,104,6
Ralls,2020-06-17 20:34:20.381127,5,0
Pulaski,2020-06-17 20:34:20.381127,106,1
Harrison,2020-06-17 20:34:20.381127,9,0
Grundy,2020-06-17 20:34:20.381127,11,0
Oregon,2020-06-17 20:34:20.381127,6,0
Dade,2020-06-17 20:34:20.381127,1,0
Scotland,2020-06-17 20:34:20.381127,8,1
Cass,2020-06-17 20:34:20.381127,109,8
Wayne,2020-06-17 20:34:20.381127,0,0
Hickory,2020-06-17 20:34:20.381127,0,0
Dallas,2020-06-17 20:34:20.381127,6,0
Washington,2020-06-17 20:34:20.381127,13,1
Pike,2020-06-17 20:34:20.381127,31,1
Caldwell,2020-06-17 20:34:20.381127,8,0
Adair,2020-06-17 20:34:20.381127,85,0
Platte,2020-06-17 20:34:20.381127,99,3
Butler,2020-06-17 20:34:20.381127,53,0
Cape Girardeau,2020-06-17 20:34:20.381127,111,3
Ozark,2020-06-17 20:34:20.381127,0,0
Bates,2020-06-17 20:34:20.381127,12,1
Putnam,2020-06-17 20:34:20.381127,2,0
Osage,2020-06-17 20:34:20.381127,5,0
Jackson,2020-06-17 20:34:20.381127,916,22
Stoddard,2020-06-17 20:34:20.381127,124,7
Johnson,2020-06-17 20:34:20.381127,84,0
McDonald,2020-06-17 20:34:20.381127,116,0
Crawford,2020-06-17 20:34:20.381127,9,0
Clinton,2020-06-17 20:34:20.381127,21,0
Linn,2020-06-17 20:34:20.381127,12,1
Barry,2020-06-17 20:34:20.381127,20,0
Cole,2020-06-17 20:34:20.381127,57,1
Dent,2020-06-17 20:34:20.381127,1,0
Miller,2020-06-17 20:34:20.381127,7,0
Reynolds,2020-06-17 20:34:20.381127,2,0
Saline,2020-06-17 20:34:20.381127,274,4
Christian,2020-06-17 20:34:20.381127,30,0
Montgomery,2020-06-17 20:34:20.381127,12,0
Worth,2020-06-17 20:34:20.381127,4,0
Pettis,2020-06-17 20:34:20.381127,89,1
Clark,2020-06-17 20:34:20.381127,1,0
Marion,2020-06-17 20:34:20.381127,9,0
Cooper,2020-06-17 20:34:20.381127,11,0
Phelps,2020-06-17 20:34:20.381127,7,0
Greene,2020-06-17 20:34:20.381127,199,9
Monroe,2020-06-17 20:34:20.381127,3,0
Daviess,2020-06-17 20:34:20.381127,7,0
Barton,2020-06-17 20:34:20.381127,11,0
Ripley,2020-06-17 20:34:20.381127,12,0
Gentry,2020-06-17 20:34:20.381127,54,8
Benton,2020-06-17 20:34:20.381127,14,0
Wright,2020-06-17 20:34:20.381127,14,0
Lincoln,2020-06-17 20:34:20.381127,90,1
Howell,2020-06-17 20:34:20.381127,28,0
Schuyler,2020-06-17 20:34:20.381127,1,0
Maries,2020-06-17 20:34:20.381127,2,0
Laclede,2020-06-17 20:34:20.381127,10,0
DeKalb,2020-06-17 20:34:20.381127,9,0
Vernon,2020-06-17 20:34:20.381127,12,0
Buchanan,2020-06-17 20:34:20.381127,793,3
Clay,2020-06-17 20:34:20.381127,301,3
Stone,2020-06-17 20:34:20.381127,7,0
Bollinger,2020-06-17 20:34:20.381127,10,0
Jefferson,2020-06-17 20:34:20.381127,388,19
Knox,2020-06-17 20:34:20.381127,2,0
Lafayette,2020-06-17 20:34:20.381127,86,2
Nodaway,2020-06-17 20:34:20.381127,16,0
Gasconade,2020-06-17 20:34:20.381127,2,0
Kansas City,2020-06-17 20:34:20.381127,1802,30
Livingston,2020-06-17 20:34:20.381127,6,0
Perry,2020-06-17 20:34:20.381127,87,0
Franklin,2020-06-17 20:34:20.381127,173,18
New Madrid,2020-06-17 20:34:20.381127,34,2
Iron,2020-06-17 20:34:20.381127,2,0
Howard,2020-06-17 20:34:20.381127,3,0
Randolph,2020-06-17 20:34:20.381127,11,0
Lewis,2020-06-17 20:34:20.381127,7,1
Texas,2020-06-17 20:34:20.381127,1,0
Douglas,2020-06-17 20:34:20.381127,3,0
Moniteau,2020-06-17 20:34:20.381127,49,1
Callaway,2020-06-17 20:34:20.381127,40,1
Atchison,2020-06-17 20:34:20.381127,3,0
St Charles,2020-06-17 20:34:20.381127,926,64
Ste Genevieve,2020-06-17 20:34:20.381127,14,1
Jasper,2020-06-17 20:34:20.381127,140,0
Joplin,2020-06-17 20:34:20.381127,44,0
Cedar,2020-06-17 20:34:20.381127,9,0
Andrew,2020-06-17 20:34:20.381127,35,0
Carroll,2020-06-17 20:34:20.381127,11,0
Henry,2020-06-17 20:34:20.381127,18,3
Madison,2020-06-17 20:34:20.381127,3,0
Boone,2020-06-17 20:34:20.381127,222,2
Ray,2020-06-17 20:34:20.381127,25,0
Sullivan,2020-06-17 20:34:20.381127,91,0
Taney,2020-06-17 20:34:20.381127,27,2
St Louis City,2020-06-17 20:34:20.381127,2069,140
Newton,2020-06-17 20:34:20.381127,88,2
Webster,2020-06-17 20:34:20.381127,19,0
Lawrence,2020-06-17 20:34:20.381127,8,0
Dunklin,2020-06-17 20:34:20.381127,64,3
Macon,2020-06-17 20:34:20.381127,7,0
Polk,2020-06-17 20:34:20.381127,10,0
Camden,2020-06-17 20:34:20.381127,45,1
Chariton,2020-06-17 20:34:20.381127,6,0
St Francois,2020-06-17 20:34:20.381127,43,2
Morgan,2020-06-17 20:34:20.381127,11,0
Holt,2020-06-17 20:34:20.381127,1,0
Audrain,2020-06-17 20:34:20.381127,122,1
Mercer,2020-06-17 20:34:20.381127,5,0
St Louis,2020-06-17 20:34:20.381127,5410,518
Carter,2020-06-17 20:34:20.381127,5,1
Shelby,2020-06-18 21:07:13.753311,1,0
Warren,2020-06-18 21:07:13.753311,32,0
St Clair,2020-06-18 21:07:13.753311,2,0
Shannon,2020-06-18 21:07:13.753311,6,0
Pemiscot,2020-06-18 21:07:13.753311,105,6
Ralls,2020-06-18 21:07:13.753311,5,0
Pulaski,2020-06-18 21:07:13.753311,106,1
Harrison,2020-06-18 21:07:13.753311,9,0
Grundy,2020-06-18 21:07:13.753311,12,0
Oregon,2020-06-18 21:07:13.753311,6,0
Dade,2020-06-18 21:07:13.753311,1,0
Scotland,2020-06-18 21:07:13.753311,8,1
Cass,2020-06-18 21:07:13.753311,110,8
Wayne,2020-06-18 21:07:13.753311,0,0
Hickory,2020-06-18 21:07:13.753311,0,0
Dallas,2020-06-18 21:07:13.753311,7,0
Washington,2020-06-18 21:07:13.753311,14,1
Pike,2020-06-18 21:07:13.753311,31,1
Caldwell,2020-06-18 21:07:13.753311,8,0
Adair,2020-06-18 21:07:13.753311,85,0
Platte,2020-06-18 21:07:13.753311,101,4
Butler,2020-06-18 21:07:13.753311,58,0
Cape Girardeau,2020-06-18 21:07:13.753311,114,3
Ozark,2020-06-18 21:07:13.753311,0,0
Bates,2020-06-18 21:07:13.753311,12,1
Putnam,2020-06-18 21:07:13.753311,2,0
Osage,2020-06-18 21:07:13.753311,5,0
Jackson,2020-06-18 21:07:13.753311,933,22
Stoddard,2020-06-18 21:07:13.753311,126,7
Johnson,2020-06-18 21:07:13.753311,87,0
McDonald,2020-06-18 21:07:13.753311,124,0
Crawford,2020-06-18 21:07:13.753311,10,0
Clinton,2020-06-18 21:07:13.753311,23,0
Linn,2020-06-18 21:07:13.753311,13,1
Barry,2020-06-18 21:07:13.753311,25,0
Cole,2020-06-18 21:07:13.753311,57,1
Dent,2020-06-18 21:07:13.753311,1,0
Miller,2020-06-18 21:07:13.753311,8,0
Reynolds,2020-06-18 21:07:13.753311,3,0
Saline,2020-06-18 21:07:13.753311,277,4
Christian,2020-06-18 21:07:13.753311,31,0
Montgomery,2020-06-18 21:07:13.753311,12,0
Worth,2020-06-18 21:07:13.753311,4,0
Pettis,2020-06-18 21:07:13.753311,94,1
Clark,2020-06-18 21:07:13.753311,1,0
Marion,2020-06-18 21:07:13.753311,9,0
Cooper,2020-06-18 21:07:13.753311,12,0
Phelps,2020-06-18 21:07:13.753311,7,0
Greene,2020-06-18 21:07:13.753311,210,8
Monroe,2020-06-18 21:07:13.753311,3,0
Daviess,2020-06-18 21:07:13.753311,7,0
Barton,2020-06-18 21:07:13.753311,10,0
Ripley,2020-06-18 21:07:13.753311,12,0
Gentry,2020-06-18 21:07:13.753311,54,9
Benton,2020-06-18 21:07:13.753311,14,0
Wright,2020-06-18 21:07:13.753311,14,0
Lincoln,2020-06-18 21:07:13.753311,91,1
Howell,2020-06-18 21:07:13.753311,29,0
Schuyler,2020-06-18 21:07:13.753311,1,0
Maries,2020-06-18 21:07:13.753311,2,0
Laclede,2020-06-18 21:07:13.753311,12,0
DeKalb,2020-06-18 21:07:13.753311,9,0
Vernon,2020-06-18 21:07:13.753311,12,0
Buchanan,2020-06-18 21:07:13.753311,800,3
Clay,2020-06-18 21:07:13.753311,319,3
Stone,2020-06-18 21:07:13.753311,8,0
Bollinger,2020-06-18 21:07:13.753311,11,0
Jefferson,2020-06-18 21:07:13.753311,389,19
Knox,2020-06-18 21:07:13.753311,2,0
Lafayette,2020-06-18 21:07:13.753311,86,2
Nodaway,2020-06-18 21:07:13.753311,18,0
Gasconade,2020-06-18 21:07:13.753311,2,0
Kansas City,2020-06-18 21:07:13.753311,1831,30
Livingston,2020-06-18 21:07:13.753311,6,0
Perry,2020-06-18 21:07:13.753311,87,0
Franklin,2020-06-18 21:07:13.753311,178,18
New Madrid,2020-06-18 21:07:13.753311,34,2
Iron,2020-06-18 21:07:13.753311,2,0
Howard,2020-06-18 21:07:13.753311,3,0
Randolph,2020-06-18 21:07:13.753311,12,0
Lewis,2020-06-18 21:07:13.753311,7,1
Texas,2020-06-18 21:07:13.753311,1,0
Douglas,2020-06-18 21:07:13.753311,3,0
Moniteau,2020-06-18 21:07:13.753311,49,1
Callaway,2020-06-18 21:07:13.753311,42,1
Atchison,2020-06-18 21:07:13.753311,3,0
St Charles,2020-06-18 21:07:13.753311,933,68
Ste Genevieve,2020-06-18 21:07:13.753311,14,1
Jasper,2020-06-18 21:07:13.753311,153,0
Joplin,2020-06-18 21:07:13.753311,39,0
Cedar,2020-06-18 21:07:13.753311,9,0
Andrew,2020-06-18 21:07:13.753311,36,0
Carroll,2020-06-18 21:07:13.753311,11,0
Henry,2020-06-18 21:07:13.753311,17,3
Madison,2020-06-18 21:07:13.753311,3,0
Boone,2020-06-18 21:07:13.753311,226,2
Ray,2020-06-18 21:07:13.753311,25,0
Sullivan,2020-06-18 21:07:13.753311,91,0
Taney,2020-06-18 21:07:13.753311,29,2
St Louis City,2020-06-18 21:07:13.753311,2086,148
Newton,2020-06-18 21:07:13.753311,108,2
Webster,2020-06-18 21:07:13.753311,19,0
Lawrence,2020-06-18 21:07:13.753311,10,0
Dunklin,2020-06-18 21:07:13.753311,65,3
Macon,2020-06-18 21:07:13.753311,7,0
Polk,2020-06-18 21:07:13.753311,11,0
Camden,2020-06-18 21:07:13.753311,45,1
Chariton,2020-06-18 21:07:13.753311,6,0
St Francois,2020-06-18 21:07:13.753311,49,2
Morgan,2020-06-18 21:07:13.753311,12,0
Holt,2020-06-18 21:07:13.753311,1,0
Audrain,2020-06-18 21:07:13.753311,123,1
Mercer,2020-06-18 21:07:13.753311,5,0
St Louis,2020-06-18 21:07:13.753311,5474,541
Carter,2020-06-18 21:07:13.753311,5,1
Shelby,2020-06-19 19:47:38.081012,2,0
Warren,2020-06-19 19:47:38.081012,32,0
St Clair,2020-06-19 19:47:38.081012,2,0
Shannon,2020-06-19 19:47:38.081012,6,0
Pemiscot,2020-06-19 19:47:38.081012,105,6
Ralls,2020-06-19 19:47:38.081012,5,0
Pulaski,2020-06-19 19:47:38.081012,106,1
Harrison,2020-06-19 19:47:38.081012,9,0
Grundy,2020-06-19 19:47:38.081012,16,0
Oregon,2020-06-19 19:47:38.081012,6,0
Dade,2020-06-19 19:47:38.081012,1,0
Scotland,2020-06-19 19:47:38.081012,8,1
Cass,2020-06-19 19:47:38.081012,112,8
Wayne,2020-06-19 19:47:38.081012,0,0
Hickory,2020-06-19 19:47:38.081012,0,0
Dallas,2020-06-19 19:47:38.081012,9,0
Washington,2020-06-19 19:47:38.081012,14,1
Pike,2020-06-19 19:47:38.081012,33,1
Caldwell,2020-06-19 19:47:38.081012,8,0
Adair,2020-06-19 19:47:38.081012,85,0
Platte,2020-06-19 19:47:38.081012,102,4
Butler,2020-06-19 19:47:38.081012,59,0
Cape Girardeau,2020-06-19 19:47:38.081012,117,3
Ozark,2020-06-19 19:47:38.081012,0,0
Bates,2020-06-19 19:47:38.081012,12,1
Putnam,2020-06-19 19:47:38.081012,2,0
Osage,2020-06-19 19:47:38.081012,5,0
Jackson,2020-06-19 19:47:38.081012,976,22
Stoddard,2020-06-19 19:47:38.081012,127,7
Johnson,2020-06-19 19:47:38.081012,90,0
McDonald,2020-06-19 19:47:38.081012,132,0
Crawford,2020-06-19 19:47:38.081012,10,0
Clinton,2020-06-19 19:47:38.081012,22,0
Linn,2020-06-19 19:47:38.081012,13,1
Barry,2020-06-19 19:47:38.081012,28,0
Cole,2020-06-19 19:47:38.081012,58,1
Dent,2020-06-19 19:47:38.081012,1,0
Miller,2020-06-19 19:47:38.081012,8,0
Reynolds,2020-06-19 19:47:38.081012,2,0
Saline,2020-06-19 19:47:38.081012,278,4
Christian,2020-06-19 19:47:38.081012,31,0
Montgomery,2020-06-19 19:47:38.081012,13,0
Worth,2020-06-19 19:47:38.081012,4,0
Pettis,2020-06-19 19:47:38.081012,95,1
Clark,2020-06-19 19:47:38.081012,1,0
Marion,2020-06-19 19:47:38.081012,10,0
Cooper,2020-06-19 19:47:38.081012,12,0
Phelps,2020-06-19 19:47:38.081012,6,0
Greene,2020-06-19 19:47:38.081012,214,8
Monroe,2020-06-19 19:47:38.081012,4,0
Daviess,2020-06-19 19:47:38.081012,7,0
Barton,2020-06-19 19:47:38.081012,15,0
Ripley,2020-06-19 19:47:38.081012,12,0
Gentry,2020-06-19 19:47:38.081012,54,9
Benton,2020-06-19 19:47:38.081012,14,0
Wright,2020-06-19 19:47:38.081012,14,0
Lincoln,2020-06-19 19:47:38.081012,91,1
Howell,2020-06-19 19:47:38.081012,31,0
Schuyler,2020-06-19 19:47:38.081012,2,0
Maries,2020-06-19 19:47:38.081012,2,0
Laclede,2020-06-19 19:47:38.081012,12,0
DeKalb,2020-06-19 19:47:38.081012,10,0
Vernon,2020-06-19 19:47:38.081012,12,0
Buchanan,2020-06-19 19:47:38.081012,802,3
Clay,2020-06-19 19:47:38.081012,334,3
Stone,2020-06-19 19:47:38.081012,10,0
Bollinger,2020-06-19 19:47:38.081012,11,0
Jefferson,2020-06-19 19:47:38.081012,391,19
Knox,2020-06-19 19:47:38.081012,2,0
Lafayette,2020-06-19 19:47:38.081012,86,2
Nodaway,2020-06-19 19:47:38.081012,17,0
Gasconade,2020-06-19 19:47:38.081012,3,0
Kansas City,2020-06-19 19:47:38.081012,1872,30
Livingston,2020-06-19 19:47:38.081012,6,0
Perry,2020-06-19 19:47:38.081012,88,0
Franklin,2020-06-19 19:47:38.081012,180,18
New Madrid,2020-06-19 19:47:38.081012,34,2
Iron,2020-06-19 19:47:38.081012,2,0
Howard,2020-06-19 19:47:38.081012,3,0
Randolph,2020-06-19 19:47:38.081012,12,0
Lewis,2020-06-19 19:47:38.081012,7,1
Texas,2020-06-19 19:47:38.081012,1,0
Douglas,2020-06-19 19:47:38.081012,3,0
Moniteau,2020-06-19 19:47:38.081012,49,1
Callaway,2020-06-19 19:47:38.081012,42,1
Atchison,2020-06-19 19:47:38.081012,3,0
St Charles,2020-06-19 19:47:38.081012,943,69
Ste Genevieve,2020-06-19 19:47:38.081012,14,1
Jasper,2020-06-19 19:47:38.081012,157,0
Joplin,2020-06-19 19:47:38.081012,39,0
Cedar,2020-06-19 19:47:38.081012,9,0
Andrew,2020-06-19 19:47:38.081012,39,0
Carroll,2020-06-19 19:47:38.081012,11,0
Henry,2020-06-19 19:47:38.081012,17,3
Madison,2020-06-19 19:47:38.081012,3,0
Boone,2020-06-19 19:47:38.081012,246,2
Ray,2020-06-19 19:47:38.081012,25,0
Sullivan,2020-06-19 19:47:38.081012,93,0
Taney,2020-06-19 19:47:38.081012,30,2
St Louis City,2020-06-19 19:47:38.081012,2102,148
Newton,2020-06-19 19:47:38.081012,123,2
Webster,2020-06-19 19:47:38.081012,20,0
Lawrence,2020-06-19 19:47:38.081012,11,0
Dunklin,2020-06-19 19:47:38.081012,66,3
Macon,2020-06-19 19:47:38.081012,7,0
Polk,2020-06-19 19:47:38.081012,10,0
Camden,2020-06-19 19:47:38.081012,45,1
Chariton,2020-06-19 19:47:38.081012,6,0
St Francois,2020-06-19 19:47:38.081012,50,2
Morgan,2020-06-19 19:47:38.081012,12,0
Holt,2020-06-19 19:47:38.081012,1,0
Audrain,2020-06-19 19:47:38.081012,133,1
Mercer,2020-06-19 19:47:38.081012,5,0
St Louis,2020-06-19 19:47:38.081012,5520,543
Carter,2020-06-19 19:47:38.081012,6,1
Shelby,2020-06-20 21:23:00.157119,2,0
Warren,2020-06-20 21:23:00.157119,33,0
St Clair,2020-06-20 21:23:00.157119,2,0
Shannon,2020-06-20 21:23:00.157119,6,0
Pemiscot,2020-06-20 21:23:00.157119,105,6
Ralls,2020-06-20 21:23:00.157119,6,0
Pulaski,2020-06-20 21:23:00.157119,106,1
Harrison,2020-06-20 21:23:00.157119,9,0
Grundy,2020-06-20 21:23:00.157119,17,0
Oregon,2020-06-20 21:23:00.157119,6,0
Dade,2020-06-20 21:23:00.157119,1,0
Scotland,2020-06-20 21:23:00.157119,8,1
Cass,2020-06-20 21:23:00.157119,116,8
Wayne,2020-06-20 21:23:00.157119,1,0
Hickory,2020-06-20 21:23:00.157119,0,0
Dallas,2020-06-20 21:23:00.157119,9,0
Washington,2020-06-20 21:23:00.157119,14,1
Pike,2020-06-20 21:23:00.157119,33,1
Caldwell,2020-06-20 21:23:00.157119,9,0
Adair,2020-06-20 21:23:00.157119,84,0
Platte,2020-06-20 21:23:00.157119,102,4
Butler,2020-06-20 21:23:00.157119,62,0
Cape Girardeau,2020-06-20 21:23:00.157119,119,3
Ozark,2020-06-20 21:23:00.157119,1,0
Bates,2020-06-20 21:23:00.157119,12,1
Putnam,2020-06-20 21:23:00.157119,2,0
Osage,2020-06-20 21:23:00.157119,5,0
Jackson,2020-06-20 21:23:00.157119,1016,22
Stoddard,2020-06-20 21:23:00.157119,126,7
Johnson,2020-06-20 21:23:00.157119,89,0
McDonald,2020-06-20 21:23:00.157119,170,0
Crawford,2020-06-20 21:23:00.157119,10,0
Clinton,2020-06-20 21:23:00.157119,23,0
Linn,2020-06-20 21:23:00.157119,13,1
Barry,2020-06-20 21:23:00.157119,31,0
Cole,2020-06-20 21:23:00.157119,60,1
Dent,2020-06-20 21:23:00.157119,1,0
Miller,2020-06-20 21:23:00.157119,10,0
Reynolds,2020-06-20 21:23:00.157119,2,0
Saline,2020-06-20 21:23:00.157119,278,4
Christian,2020-06-20 21:23:00.157119,32,0
Montgomery,2020-06-20 21:23:00.157119,13,0
Worth,2020-06-20 21:23:00.157119,4,0
Pettis,2020-06-20 21:23:00.157119,98,1
Clark,2020-06-20 21:23:00.157119,1,0
Marion,2020-06-20 21:23:00.157119,11,0
Cooper,2020-06-20 21:23:00.157119,12,0
Phelps,2020-06-20 21:23:00.157119,7,0
Greene,2020-06-20 21:23:00.157119,218,8
Monroe,2020-06-20 21:23:00.157119,5,0
Daviess,2020-06-20 21:23:00.157119,7,0
Barton,2020-06-20 21:23:00.157119,15,0
Ripley,2020-06-20 21:23:00.157119,14,0
Gentry,2020-06-20 21:23:00.157119,54,9
Benton,2020-06-20 21:23:00.157119,15,0
Wright,2020-06-20 21:23:00.157119,14,0
Lincoln,2020-06-20 21:23:00.157119,91,1
Howell,2020-06-20 21:23:00.157119,30,0
Schuyler,2020-06-20 21:23:00.157119,2,0
Maries,2020-06-20 21:23:00.157119,2,0
Laclede,2020-06-20 21:23:00.157119,16,0
DeKalb,2020-06-20 21:23:00.157119,10,0
Vernon,2020-06-20 21:23:00.157119,12,0
Buchanan,2020-06-20 21:23:00.157119,805,3
Clay,2020-06-20 21:23:00.157119,342,8
Stone,2020-06-20 21:23:00.157119,10,0
Bollinger,2020-06-20 21:23:00.157119,12,0
Jefferson,2020-06-20 21:23:00.157119,401,19
Knox,2020-06-20 21:23:00.157119,2,0
Lafayette,2020-06-20 21:23:00.157119,86,2
Nodaway,2020-06-20 21:23:00.157119,17,0
Gasconade,2020-06-20 21:23:00.157119,4,0
Kansas City,2020-06-20 21:23:00.157119,1914,30
Livingston,2020-06-20 21:23:00.157119,6,0
Perry,2020-06-20 21:23:00.157119,91,0
Franklin,2020-06-20 21:23:00.157119,188,18
New Madrid,2020-06-20 21:23:00.157119,34,1
Iron,2020-06-20 21:23:00.157119,2,0
Howard,2020-06-20 21:23:00.157119,3,0
Randolph,2020-06-20 21:23:00.157119,12,0
Lewis,2020-06-20 21:23:00.157119,7,1
Texas,2020-06-20 21:23:00.157119,2,0
Douglas,2020-06-20 21:23:00.157119,3,0
Moniteau,2020-06-20 21:23:00.157119,49,1
Callaway,2020-06-20 21:23:00.157119,42,1
Atchison,2020-06-20 21:23:00.157119,3,0
St Charles,2020-06-20 21:23:00.157119,951,69
Ste Genevieve,2020-06-20 21:23:00.157119,16,1
Jasper,2020-06-20 21:23:00.157119,197,0
Joplin,2020-06-20 21:23:00.157119,42,0
Cedar,2020-06-20 21:23:00.157119,9,0
Andrew,2020-06-20 21:23:00.157119,41,0
Carroll,2020-06-20 21:23:00.157119,11,0
Henry,2020-06-20 21:23:00.157119,17,3
Madison,2020-06-20 21:23:00.157119,3,0
Boone,2020-06-20 21:23:00.157119,257,2
Ray,2020-06-20 21:23:00.157119,25,0
Sullivan,2020-06-20 21:23:00.157119,96,0
Taney,2020-06-20 21:23:00.157119,30,2
St Louis City,2020-06-20 21:23:00.157119,2121,148
Newton,2020-06-20 21:23:00.157119,177,2
Webster,2020-06-20 21:23:00.157119,20,0
Lawrence,2020-06-20 21:23:00.157119,11,0
Dunklin,2020-06-20 21:23:00.157119,79,3
Macon,2020-06-20 21:23:00.157119,7,0
Polk,2020-06-20 21:23:00.157119,10,0
Camden,2020-06-20 21:23:00.157119,47,1
Chariton,2020-06-20 21:23:00.157119,6,0
St Francois,2020-06-20 21:23:00.157119,50,2
Morgan,2020-06-20 21:23:00.157119,12,0
Holt,2020-06-20 21:23:00.157119,2,0
Audrain,2020-06-20 21:23:00.157119,134,1
Mercer,2020-06-20 21:23:00.157119,5,0
St Louis,2020-06-20 21:23:00.157119,5557,546
Carter,2020-06-20 21:23:00.157119,6,1
Shelby,2020-06-21 20:56:45.563906,2,0
Warren,2020-06-21 20:56:45.563906,33,0
St Clair,2020-06-21 20:56:45.563906,2,0
Shannon,2020-06-21 20:56:45.563906,6,0
Pemiscot,2020-06-21 20:56:45.563906,105,6
Ralls,2020-06-21 20:56:45.563906,6,0
Pulaski,2020-06-21 20:56:45.563906,106,1
Harrison,2020-06-21 20:56:45.563906,9,0
Grundy,2020-06-21 20:56:45.563906,17,0
Oregon,2020-06-21 20:56:45.563906,6,0
Dade,2020-06-21 20:56:45.563906,1,0
Scotland,2020-06-21 20:56:45.563906,8,1
Cass,2020-06-21 20:56:45.563906,116,8
Wayne,2020-06-21 20:56:45.563906,1,0
Hickory,2020-06-21 20:56:45.563906,0,0
Dallas,2020-06-21 20:56:45.563906,9,0
Washington,2020-06-21 20:56:45.563906,14,1
Pike,2020-06-21 20:56:45.563906,33,1
Caldwell,2020-06-21 20:56:45.563906,9,0
Adair,2020-06-21 20:56:45.563906,85,0
Platte,2020-06-21 20:56:45.563906,102,4
Butler,2020-06-21 20:56:45.563906,62,0
Cape Girardeau,2020-06-21 20:56:45.563906,120,3
Ozark,2020-06-21 20:56:45.563906,1,0
Bates,2020-06-21 20:56:45.563906,12,1
Putnam,2020-06-21 20:56:45.563906,2,0
Osage,2020-06-21 20:56:45.563906,5,0
