County,stateAbbrev,Total_Deaths,Total,Positive_by_State_Public_Health_Laboratory,Positive_by_Commercial_or_Other_Laboratory,pullTime
Johnson,MO,,62,2020-05-08 22:05:00.143895
Joplin,MO,,8,2020-05-08 22:05:00.143895
Knox,MO,,0,2020-05-08 22:05:00.143895
Laclede,MO,,0,2020-05-08 22:05:00.143895
Lawrence,MO,,7,2020-05-08 22:05:00.143895
Livingston,MO,,3,2020-05-08 22:05:00.143895
Macon,MO,,2,2020-05-08 22:05:00.143895
Madison,MO,,2,2020-05-08 22:05:00.143895
Maries,MO,,2,2020-05-08 22:05:00.143895
Marion,MO,,5,2020-05-08 22:05:00.143895
McDonald,MO,,4,2020-05-08 22:05:00.143895
Mercer,MO,,0,2020-05-08 22:05:00.143895
Miller,MO,,3,2020-05-08 22:05:00.143895
Mississippi,MO,,49,2020-05-08 22:05:00.143895
Moniteau,MO,,43,2020-05-08 22:05:00.143895
Monroe,MO,,0,2020-05-08 22:05:00.143895
Montgomery,MO,,7,2020-05-08 22:05:00.143895
Morgan,MO,,7,2020-05-08 22:05:00.143895
New Madrid,MO,,11,2020-05-08 22:05:00.143895
Nodaway,MO,,5,2020-05-08 22:05:00.143895
Oregon,MO,,2,2020-05-08 22:05:00.143895
Osage,MO,,5,2020-05-08 22:05:00.143895
Ozark,MO,,0,2020-05-08 22:05:00.143895
Perry,MO,,45,2020-05-08 22:05:00.143895
Pettis,MO,,57,2020-05-08 22:05:00.143895
Phelps,MO,,2,2020-05-08 22:05:00.143895
Pike,MO,,13,2020-05-08 22:05:00.143895
Platte,MO,,39,2020-05-08 22:05:00.143895
Polk,MO,,1,2020-05-08 22:05:00.143895
Putnam,MO,,0,2020-05-08 22:05:00.143895
Ralls,MO,,1,2020-05-08 22:05:00.143895
Randolph,MO,,8,2020-05-08 22:05:00.143895
Ray,MO,,12,2020-05-08 22:05:00.143895
Reynolds,MO,,2,2020-05-08 22:05:00.143895
Ripley,MO,,5,2020-05-08 22:05:00.143895
Saline,MO,,214,2020-05-08 22:05:00.143895
Schuyler,MO,,0,2020-05-08 22:05:00.143895
Scotland,MO,,4,2020-05-08 22:05:00.143895
Shannon,MO,,0,2020-05-08 22:05:00.143895
Shelby,MO,,1,2020-05-08 22:05:00.143895
St. Clair,MO,,2,2020-05-08 22:05:00.143895
Stoddard,MO,,24,2020-05-08 22:05:00.143895
Stone,MO,,3,2020-05-08 22:05:00.143895
Sullivan,MO,,1,2020-05-08 22:05:00.143895
Texas,MO,,0,2020-05-08 22:05:00.143895
Vernon,MO,,4,2020-05-08 22:05:00.143895
Warren,MO,,24,2020-05-08 22:05:00.143895
Wayne,MO,,0,2020-05-08 22:05:00.143895
Webster,MO,,16,2020-05-08 22:05:00.143895
Worth,MO,,1,2020-05-08 22:05:00.143895
Wright,MO,,10,2020-05-08 22:05:00.143895
Bates,MO,1.0,6,2020-05-10 20:06:10.725708
Boone,MO,1.0,100,2020-05-10 20:06:10.725708
Buchanan,MO,2.0,442,2020-05-10 20:06:10.725708
Callaway,MO,1.0,23,2020-05-10 20:06:10.725708
Camden,MO,1.0,36,2020-05-10 20:06:10.725708
Cape Girardeau,MO,1.0,51,2020-05-10 20:06:10.725708
Carter,MO,1.0,3,2020-05-10 20:06:10.725708
Cass,MO,7.0,67,2020-05-10 20:06:10.725708
Clay,MO,1.0,91,2020-05-10 20:06:10.725708
Cole,MO,1.0,56,2020-05-10 20:06:10.725708
Dunklin,MO,2.0,24,2020-05-10 20:06:10.725708
Franklin,MO,13.0,128,2020-05-10 20:06:10.725708
Greene,MO,7.0,93,2020-05-10 20:06:10.725708
Henry,MO,1.0,9,2020-05-10 20:06:10.725708
Jackson,MO,14.0,398,2020-05-10 20:06:10.725708
Jefferson,MO,10.0,292,2020-05-10 20:06:10.725708
Kansas City,MO,16.0,767,2020-05-10 20:06:10.725708
Lafayette,MO,1.0,62,2020-05-10 20:06:10.725708
Lewis,MO,1.0,6,2020-05-10 20:06:10.725708
Lincoln,MO,1.0,76,2020-05-10 20:06:10.725708
Linn,MO,1.0,5,2020-05-10 20:06:10.725708
Newton,MO,1.0,11,2020-05-10 20:06:10.725708
Pemiscot,MO,3.0,63,2020-05-10 20:06:10.725708
Pulaski,MO,1.0,36,2020-05-10 20:06:10.725708
Scott,MO,5.0,80,2020-05-10 20:06:10.725708
St. Charles,MO,33.0,665,2020-05-10 20:06:10.725708
St. Francois,MO,1.0,30,2020-05-10 20:06:10.725708
St. Louis City,MO,88.0,1463,2020-05-10 20:06:10.725708
St. Louis County,MO,262.0,3804,2020-05-10 20:06:10.725708
Ste. Genevieve,MO,1.0,8,2020-05-10 20:06:10.725708
Taney,MO,2.0,12,2020-05-10 20:06:10.725708
Washington,MO,1.0,9,2020-05-10 20:06:10.725708
TBD,MO,0.0,1,2020-05-10 20:06:10.725708
Adair,MO,,12,2020-05-10 20:06:10.725708
Andrew,MO,,8,2020-05-10 20:06:10.725708
Atchison,MO,,2,2020-05-10 20:06:10.725708
Audrain,MO,,2,2020-05-10 20:06:10.725708
Barry,MO,,6,2020-05-10 20:06:10.725708
Barton,MO,,0,2020-05-10 20:06:10.725708
Benton,MO,,8,2020-05-10 20:06:10.725708
Bollinger,MO,,4,2020-05-10 20:06:10.725708
Butler,MO,,27,2020-05-10 20:06:10.725708
Caldwell,MO,,3,2020-05-10 20:06:10.725708
Carroll,MO,,3,2020-05-10 20:06:10.725708
Cedar,MO,,9,2020-05-10 20:06:10.725708
Chariton,MO,,5,2020-05-10 20:06:10.725708
Christian,MO,,20,2020-05-10 20:06:10.725708
Clark,MO,,1,2020-05-10 20:06:10.725708
Clinton,MO,,14,2020-05-10 20:06:10.725708
Cooper,MO,,9,2020-05-10 20:06:10.725708
Crawford,MO,,8,2020-05-10 20:06:10.725708
Dade,MO,,0,2020-05-10 20:06:10.725708
Dallas,MO,,2,2020-05-10 20:06:10.725708
Daviess,MO,,3,2020-05-10 20:06:10.725708
Dekalb,MO,,3,2020-05-10 20:06:10.725708
Dent,MO,,0,2020-05-10 20:06:10.725708
Douglas,MO,,0,2020-05-10 20:06:10.725708
Gasconade,MO,,2,2020-05-10 20:06:10.725708
Gentry,MO,,1,2020-05-10 20:06:10.725708
Grundy,MO,,0,2020-05-10 20:06:10.725708
Harrison,MO,,6,2020-05-10 20:06:10.725708
Hickory,MO,,0,2020-05-10 20:06:10.725708
Holt,MO,,1,2020-05-10 20:06:10.725708
Howard,MO,,3,2020-05-10 20:06:10.725708
Howell,MO,,5,2020-05-10 20:06:10.725708
Iron,MO,,2,2020-05-10 20:06:10.725708
Jasper,MO,,18,2020-05-10 20:06:10.725708
Johnson,MO,,63,2020-05-10 20:06:10.725708
Joplin,MO,,10,2020-05-10 20:06:10.725708
Knox,MO,,0,2020-05-10 20:06:10.725708
Laclede,MO,,2,2020-05-10 20:06:10.725708
Lawrence,MO,,7,2020-05-10 20:06:10.725708
Livingston,MO,,3,2020-05-10 20:06:10.725708
Macon,MO,,2,2020-05-10 20:06:10.725708
Madison,MO,,3,2020-05-10 20:06:10.725708
Maries,MO,,2,2020-05-10 20:06:10.725708
Marion,MO,,5,2020-05-10 20:06:10.725708
McDonald,MO,,4,2020-05-10 20:06:10.725708
Mercer,MO,,0,2020-05-10 20:06:10.725708
Miller,MO,,3,2020-05-10 20:06:10.725708
Mississippi,MO,,47,2020-05-10 20:06:10.725708
Moniteau,MO,,44,2020-05-10 20:06:10.725708
Monroe,MO,,0,2020-05-10 20:06:10.725708
Montgomery,MO,,7,2020-05-10 20:06:10.725708
Morgan,MO,,7,2020-05-10 20:06:10.725708
New Madrid,MO,,12,2020-05-10 20:06:10.725708
Nodaway,MO,,5,2020-05-10 20:06:10.725708
Oregon,MO,,2,2020-05-10 20:06:10.725708
Osage,MO,,5,2020-05-10 20:06:10.725708
Ozark,MO,,0,2020-05-10 20:06:10.725708
Perry,MO,,45,2020-05-10 20:06:10.725708
Pettis,MO,,64,2020-05-10 20:06:10.725708
Phelps,MO,,2,2020-05-10 20:06:10.725708
Pike,MO,,12,2020-05-10 20:06:10.725708
Platte,MO,,41,2020-05-10 20:06:10.725708
Polk,MO,,1,2020-05-10 20:06:10.725708
Putnam,MO,,0,2020-05-10 20:06:10.725708
Ralls,MO,,1,2020-05-10 20:06:10.725708
Randolph,MO,,8,2020-05-10 20:06:10.725708
Ray,MO,,12,2020-05-10 20:06:10.725708
Reynolds,MO,,2,2020-05-10 20:06:10.725708
Ripley,MO,,5,2020-05-10 20:06:10.725708
Saline,MO,,219,2020-05-10 20:06:10.725708
Schuyler,MO,,0,2020-05-10 20:06:10.725708
Scotland,MO,,4,2020-05-10 20:06:10.725708
Shannon,MO,,0,2020-05-10 20:06:10.725708
Shelby,MO,,1,2020-05-10 20:06:10.725708
St. Clair,MO,,2,2020-05-10 20:06:10.725708
Stoddard,MO,,29,2020-05-10 20:06:10.725708
Stone,MO,,3,2020-05-10 20:06:10.725708
Sullivan,MO,,1,2020-05-10 20:06:10.725708
Texas,MO,,0,2020-05-10 20:06:10.725708
Vernon,MO,,4,2020-05-10 20:06:10.725708
Warren,MO,,24,2020-05-10 20:06:10.725708
Wayne,MO,,0,2020-05-10 20:06:10.725708
Webster,MO,,16,2020-05-10 20:06:10.725708
Worth,MO,,1,2020-05-10 20:06:10.725708
Wright,MO,,10,2020-05-10 20:06:10.725708
Boone,MO,1.0,100,2020-05-11 20:50:24.839377
Buchanan,MO,2.0,447,2020-05-11 20:50:24.839377
Callaway,MO,1.0,23,2020-05-11 20:50:24.839377
Camden,MO,1.0,36,2020-05-11 20:50:24.839377
Cape Girardeau,MO,1.0,51,2020-05-11 20:50:24.839377
Carter,MO,1.0,3,2020-05-11 20:50:24.839377
Cass,MO,7.0,67,2020-05-11 20:50:24.839377
Clay,MO,1.0,92,2020-05-11 20:50:24.839377
Cole,MO,1.0,55,2020-05-11 20:50:24.839377
Dunklin,MO,2.0,24,2020-05-11 20:50:24.839377
Franklin,MO,13.0,130,2020-05-11 20:50:24.839377
Greene,MO,7.0,93,2020-05-11 20:50:24.839377
Henry,MO,1.0,9,2020-05-11 20:50:24.839377
Jackson,MO,14.0,401,2020-05-11 20:50:24.839377
Jefferson,MO,10.0,293,2020-05-11 20:50:24.839377
Kansas City,MO,16.0,783,2020-05-11 20:50:24.839377
Lafayette,MO,1.0,62,2020-05-11 20:50:24.839377
Lewis,MO,1.0,6,2020-05-11 20:50:24.839377
Lincoln,MO,1.0,77,2020-05-11 20:50:24.839377
Linn,MO,1.0,5,2020-05-11 20:50:24.839377
Newton,MO,1.0,11,2020-05-11 20:50:24.839377
Pemiscot,MO,3.0,65,2020-05-11 20:50:24.839377
Pulaski,MO,1.0,36,2020-05-11 20:50:24.839377
Scott,MO,6.0,80,2020-05-11 20:50:24.839377
St. Charles,MO,33.0,667,2020-05-11 20:50:24.839377
St. Francois,MO,1.0,30,2020-05-11 20:50:24.839377
St. Louis City,MO,88.0,1473,2020-05-11 20:50:24.839377
St. Louis County,MO,266.0,3828,2020-05-11 20:50:24.839377
Ste. Genevieve,MO,1.0,8,2020-05-11 20:50:24.839377
Taney,MO,2.0,12,2020-05-11 20:50:24.839377
Washington,MO,1.0,9,2020-05-11 20:50:24.839377
TBD,MO,1.0,1,2020-05-11 20:50:24.839377
Adair,MO,,12,2020-05-11 20:50:24.839377
Andrew,MO,,8,2020-05-11 20:50:24.839377
Atchison,MO,,2,2020-05-11 20:50:24.839377
Audrain,MO,,2,2020-05-11 20:50:24.839377
Barry,MO,,6,2020-05-11 20:50:24.839377
Barton,MO,,0,2020-05-11 20:50:24.839377
Bates,MO,,6,2020-05-11 20:50:24.839377
Benton,MO,,8,2020-05-11 20:50:24.839377
Bollinger,MO,,4,2020-05-11 20:50:24.839377
Butler,MO,,27,2020-05-11 20:50:24.839377
Caldwell,MO,,3,2020-05-11 20:50:24.839377
Carroll,MO,,3,2020-05-11 20:50:24.839377
Cedar,MO,,9,2020-05-11 20:50:24.839377
Chariton,MO,,5,2020-05-11 20:50:24.839377
Christian,MO,,20,2020-05-11 20:50:24.839377
Clark,MO,,1,2020-05-11 20:50:24.839377
Clinton,MO,,14,2020-05-11 20:50:24.839377
Cooper,MO,,9,2020-05-11 20:50:24.839377
Crawford,MO,,8,2020-05-11 20:50:24.839377
Dade,MO,,0,2020-05-11 20:50:24.839377
Dallas,MO,,2,2020-05-11 20:50:24.839377
Daviess,MO,,3,2020-05-11 20:50:24.839377
Dekalb,MO,,3,2020-05-11 20:50:24.839377
Dent,MO,,0,2020-05-11 20:50:24.839377
Douglas,MO,,0,2020-05-11 20:50:24.839377
Gasconade,MO,,2,2020-05-11 20:50:24.839377
Gentry,MO,,1,2020-05-11 20:50:24.839377
Grundy,MO,,0,2020-05-11 20:50:24.839377
Harrison,MO,,6,2020-05-11 20:50:24.839377
Hickory,MO,,0,2020-05-11 20:50:24.839377
Holt,MO,,1,2020-05-11 20:50:24.839377
Howard,MO,,3,2020-05-11 20:50:24.839377
Howell,MO,,5,2020-05-11 20:50:24.839377
Iron,MO,,2,2020-05-11 20:50:24.839377
Jasper,MO,,18,2020-05-11 20:50:24.839377
Johnson,MO,,63,2020-05-11 20:50:24.839377
Joplin,MO,,10,2020-05-11 20:50:24.839377
Knox,MO,,0,2020-05-11 20:50:24.839377
Laclede,MO,,2,2020-05-11 20:50:24.839377
Lawrence,MO,,7,2020-05-11 20:50:24.839377
Livingston,MO,,3,2020-05-11 20:50:24.839377
Macon,MO,,2,2020-05-11 20:50:24.839377
Madison,MO,,3,2020-05-11 20:50:24.839377
Maries,MO,,2,2020-05-11 20:50:24.839377
Marion,MO,,5,2020-05-11 20:50:24.839377
McDonald,MO,,5,2020-05-11 20:50:24.839377
Mercer,MO,,0,2020-05-11 20:50:24.839377
Miller,MO,,3,2020-05-11 20:50:24.839377
Mississippi,MO,,47,2020-05-11 20:50:24.839377
Moniteau,MO,,44,2020-05-11 20:50:24.839377
Monroe,MO,,0,2020-05-11 20:50:24.839377
Montgomery,MO,,7,2020-05-11 20:50:24.839377
Morgan,MO,,7,2020-05-11 20:50:24.839377
New Madrid,MO,,12,2020-05-11 20:50:24.839377
Nodaway,MO,,5,2020-05-11 20:50:24.839377
Oregon,MO,,2,2020-05-11 20:50:24.839377
Osage,MO,,5,2020-05-11 20:50:24.839377
Ozark,MO,,0,2020-05-11 20:50:24.839377
Perry,MO,,45,2020-05-11 20:50:24.839377
Pettis,MO,,67,2020-05-11 20:50:24.839377
Phelps,MO,,2,2020-05-11 20:50:24.839377
Pike,MO,,12,2020-05-11 20:50:24.839377
Platte,MO,,45,2020-05-11 20:50:24.839377
Polk,MO,,1,2020-05-11 20:50:24.839377
Putnam,MO,,0,2020-05-11 20:50:24.839377
Ralls,MO,,1,2020-05-11 20:50:24.839377
Randolph,MO,,8,2020-05-11 20:50:24.839377
Ray,MO,,12,2020-05-11 20:50:24.839377
Reynolds,MO,,2,2020-05-11 20:50:24.839377
Ripley,MO,,5,2020-05-11 20:50:24.839377
Saline,MO,,219,2020-05-11 20:50:24.839377
Schuyler,MO,,0,2020-05-11 20:50:24.839377
Scotland,MO,,4,2020-05-11 20:50:24.839377
Shannon,MO,,0,2020-05-11 20:50:24.839377
Shelby,MO,,1,2020-05-11 20:50:24.839377
St. Clair,MO,,2,2020-05-11 20:50:24.839377
Stoddard,MO,,29,2020-05-11 20:50:24.839377
Stone,MO,,3,2020-05-11 20:50:24.839377
Sullivan,MO,,1,2020-05-11 20:50:24.839377
Texas,MO,,0,2020-05-11 20:50:24.839377
Vernon,MO,,4,2020-05-11 20:50:24.839377
Warren,MO,,24,2020-05-11 20:50:24.839377
Wayne,MO,,0,2020-05-11 20:50:24.839377
Webster,MO,,16,2020-05-11 20:50:24.839377
Worth,MO,,1,2020-05-11 20:50:24.839377
Wright,MO,,10,2020-05-11 20:50:24.839377
Bates,MO,1.0,6,2020-05-12 20:16:13.617285
Boone,MO,1.0,100,2020-05-12 20:16:13.617285
Buchanan,MO,2.0,464,2020-05-12 20:16:13.617285
Callaway,MO,1.0,23,2020-05-12 20:16:13.617285
Camden,MO,1.0,36,2020-05-12 20:16:13.617285
Cape Girardeau,MO,1.0,50,2020-05-12 20:16:13.617285
Carter,MO,1.0,3,2020-05-12 20:16:13.617285
Cass,MO,7.0,67,2020-05-12 20:16:13.617285
Clay,MO,1.0,94,2020-05-12 20:16:13.617285
Cole,MO,1.0,55,2020-05-12 20:16:13.617285
Dunklin,MO,2.0,24,2020-05-12 20:16:13.617285
Franklin,MO,14.0,131,2020-05-12 20:16:13.617285
Greene,MO,7.0,93,2020-05-12 20:16:13.617285
Henry,MO,1.0,9,2020-05-12 20:16:13.617285
Jackson,MO,14.0,402,2020-05-12 20:16:13.617285
Jefferson,MO,10.0,293,2020-05-12 20:16:13.617285
Kansas City,MO,16.0,791,2020-05-12 20:16:13.617285
Lafayette,MO,3.0,62,2020-05-12 20:16:13.617285
Lewis,MO,1.0,6,2020-05-12 20:16:13.617285
Lincoln,MO,1.0,76,2020-05-12 20:16:13.617285
Linn,MO,1.0,5,2020-05-12 20:16:13.617285
Newton,MO,1.0,11,2020-05-12 20:16:13.617285
Pemiscot,MO,3.0,65,2020-05-12 20:16:13.617285
Pettis,MO,1.0,68,2020-05-12 20:16:13.617285
Pike,MO,1.0,12,2020-05-12 20:16:13.617285
Pulaski,MO,1.0,36,2020-05-12 20:16:13.617285
Scott,MO,6.0,82,2020-05-12 20:16:13.617285
St. Charles,MO,50.0,671,2020-05-12 20:16:13.617285
St. Francois,MO,1.0,30,2020-05-12 20:16:13.617285
St. Louis City,MO,91.0,1476,2020-05-12 20:16:13.617285
St. Louis County,MO,278.0,3868,2020-05-12 20:16:13.617285
Ste. Genevieve,MO,1.0,8,2020-05-12 20:16:13.617285
Taney,MO,2.0,12,2020-05-12 20:16:13.617285
Washington,MO,1.0,9,2020-05-12 20:16:13.617285
TBD,MO,0.0,2,2020-05-12 20:16:13.617285
Adair,MO,,12,2020-05-12 20:16:13.617285
Andrew,MO,,8,2020-05-12 20:16:13.617285
Atchison,MO,,2,2020-05-12 20:16:13.617285
Audrain,MO,,2,2020-05-12 20:16:13.617285
Barry,MO,,6,2020-05-12 20:16:13.617285
Barton,MO,,0,2020-05-12 20:16:13.617285
Benton,MO,,8,2020-05-12 20:16:13.617285
Bollinger,MO,,4,2020-05-12 20:16:13.617285
Butler,MO,,27,2020-05-12 20:16:13.617285
Caldwell,MO,,3,2020-05-12 20:16:13.617285
Carroll,MO,,4,2020-05-12 20:16:13.617285
Cedar,MO,,9,2020-05-12 20:16:13.617285
Chariton,MO,,5,2020-05-12 20:16:13.617285
Christian,MO,,21,2020-05-12 20:16:13.617285
Clark,MO,,1,2020-05-12 20:16:13.617285
Clinton,MO,,14,2020-05-12 20:16:13.617285
Cooper,MO,,9,2020-05-12 20:16:13.617285
Crawford,MO,,8,2020-05-12 20:16:13.617285
Dade,MO,,0,2020-05-12 20:16:13.617285
Dallas,MO,,2,2020-05-12 20:16:13.617285
Daviess,MO,,3,2020-05-12 20:16:13.617285
Dekalb,MO,,4,2020-05-12 20:16:13.617285
Dent,MO,,0,2020-05-12 20:16:13.617285
Douglas,MO,,0,2020-05-12 20:16:13.617285
Gasconade,MO,,2,2020-05-12 20:16:13.617285
Gentry,MO,,1,2020-05-12 20:16:13.617285
Grundy,MO,,0,2020-05-12 20:16:13.617285
Harrison,MO,,6,2020-05-12 20:16:13.617285
Hickory,MO,,0,2020-05-12 20:16:13.617285
Holt,MO,,1,2020-05-12 20:16:13.617285
Howard,MO,,2,2020-05-12 20:16:13.617285
Howell,MO,,5,2020-05-12 20:16:13.617285
Iron,MO,,2,2020-05-12 20:16:13.617285
Jasper,MO,,19,2020-05-12 20:16:13.617285
Johnson,MO,,65,2020-05-12 20:16:13.617285
Joplin,MO,,10,2020-05-12 20:16:13.617285
Knox,MO,,0,2020-05-12 20:16:13.617285
Laclede,MO,,3,2020-05-12 20:16:13.617285
Lawrence,MO,,7,2020-05-12 20:16:13.617285
Livingston,MO,,3,2020-05-12 20:16:13.617285
Macon,MO,,2,2020-05-12 20:16:13.617285
Madison,MO,,3,2020-05-12 20:16:13.617285
Maries,MO,,2,2020-05-12 20:16:13.617285
Marion,MO,,5,2020-05-12 20:16:13.617285
McDonald,MO,,5,2020-05-12 20:16:13.617285
Mercer,MO,,0,2020-05-12 20:16:13.617285
Miller,MO,,4,2020-05-12 20:16:13.617285
Mississippi,MO,,47,2020-05-12 20:16:13.617285
Moniteau,MO,,44,2020-05-12 20:16:13.617285
Monroe,MO,,0,2020-05-12 20:16:13.617285
Montgomery,MO,,7,2020-05-12 20:16:13.617285
Morgan,MO,,7,2020-05-12 20:16:13.617285
New Madrid,MO,,13,2020-05-12 20:16:13.617285
Nodaway,MO,,5,2020-05-12 20:16:13.617285
Oregon,MO,,2,2020-05-12 20:16:13.617285
Osage,MO,,5,2020-05-12 20:16:13.617285
Ozark,MO,,0,2020-05-12 20:16:13.617285
Perry,MO,,45,2020-05-12 20:16:13.617285
Phelps,MO,,2,2020-05-12 20:16:13.617285
Platte,MO,,45,2020-05-12 20:16:13.617285
Polk,MO,,1,2020-05-12 20:16:13.617285
Putnam,MO,,0,2020-05-12 20:16:13.617285
Ralls,MO,,2,2020-05-12 20:16:13.617285
Randolph,MO,,8,2020-05-12 20:16:13.617285
Ray,MO,,12,2020-05-12 20:16:13.617285
Reynolds,MO,,2,2020-05-12 20:16:13.617285
Ripley,MO,,5,2020-05-12 20:16:13.617285
Saline,MO,,219,2020-05-12 20:16:13.617285
Schuyler,MO,,0,2020-05-12 20:16:13.617285
Scotland,MO,,4,2020-05-12 20:16:13.617285
Shannon,MO,,0,2020-05-12 20:16:13.617285
Shelby,MO,,1,2020-05-12 20:16:13.617285
St. Clair,MO,,2,2020-05-12 20:16:13.617285
Stoddard,MO,,29,2020-05-12 20:16:13.617285
Stone,MO,,3,2020-05-12 20:16:13.617285
Sullivan,MO,,2,2020-05-12 20:16:13.617285
Texas,MO,,0,2020-05-12 20:16:13.617285
Vernon,MO,,4,2020-05-12 20:16:13.617285
Warren,MO,,24,2020-05-12 20:16:13.617285
Wayne,MO,,0,2020-05-12 20:16:13.617285
Webster,MO,,16,2020-05-12 20:16:13.617285
Worth,MO,,1,2020-05-12 20:16:13.617285
Wright,MO,,10,2020-05-12 20:16:13.617285
Bates,MO,1.0,6,2020-05-13 20:07:59.113693
Boone,MO,1.0,100,2020-05-13 20:07:59.113693
Buchanan,MO,2.0,476,2020-05-13 20:07:59.113693
Callaway,MO,1.0,23,2020-05-13 20:07:59.113693
Camden,MO,1.0,36,2020-05-13 20:07:59.113693
Cape Girardeau,MO,1.0,51,2020-05-13 20:07:59.113693
Carter,MO,1.0,3,2020-05-13 20:07:59.113693
Cass,MO,7.0,68,2020-05-13 20:07:59.113693
Clay,MO,1.0,102,2020-05-13 20:07:59.113693
Cole,MO,1.0,55,2020-05-13 20:07:59.113693
Dunklin,MO,2.0,24,2020-05-13 20:07:59.113693
Franklin,MO,14.0,133,2020-05-13 20:07:59.113693
Greene,MO,7.0,94,2020-05-13 20:07:59.113693
Henry,MO,1.0,9,2020-05-13 20:07:59.113693
Jackson,MO,15.0,401,2020-05-13 20:07:59.113693
Jefferson,MO,10.0,295,2020-05-13 20:07:59.113693
Kansas City,MO,16.0,808,2020-05-13 20:07:59.113693
Lafayette,MO,3.0,65,2020-05-13 20:07:59.113693
Lewis,MO,1.0,6,2020-05-13 20:07:59.113693
Lincoln,MO,1.0,76,2020-05-13 20:07:59.113693
Linn,MO,1.0,5,2020-05-13 20:07:59.113693
Newton,MO,1.0,12,2020-05-13 20:07:59.113693
Pemiscot,MO,3.0,67,2020-05-13 20:07:59.113693
Pettis,MO,1.0,69,2020-05-13 20:07:59.113693
Pike,MO,1.0,13,2020-05-13 20:07:59.113693
Pulaski,MO,1.0,36,2020-05-13 20:07:59.113693
Scott,MO,6.0,83,2020-05-13 20:07:59.113693
St. Charles,MO,50.0,679,2020-05-13 20:07:59.113693
St. Francois,MO,1.0,30,2020-05-13 20:07:59.113693
St. Louis City,MO,93.0,1493,2020-05-13 20:07:59.113693
St. Louis County,MO,293.0,3912,2020-05-13 20:07:59.113693
Ste. Genevieve,MO,1.0,8,2020-05-13 20:07:59.113693
Taney,MO,2.0,12,2020-05-13 20:07:59.113693
Washington,MO,1.0,9,2020-05-13 20:07:59.113693
TBD,MO,0.0,0,2020-05-13 20:07:59.113693
Adair,MO,,12,2020-05-13 20:07:59.113693
Andrew,MO,,11,2020-05-13 20:07:59.113693
Atchison,MO,,2,2020-05-13 20:07:59.113693
Audrain,MO,,2,2020-05-13 20:07:59.113693
Barry,MO,,6,2020-05-13 20:07:59.113693
Barton,MO,,0,2020-05-13 20:07:59.113693
Benton,MO,,8,2020-05-13 20:07:59.113693
Bollinger,MO,,4,2020-05-13 20:07:59.113693
Butler,MO,,27,2020-05-13 20:07:59.113693
Caldwell,MO,,3,2020-05-13 20:07:59.113693
Carroll,MO,,4,2020-05-13 20:07:59.113693
Cedar,MO,,9,2020-05-13 20:07:59.113693
Chariton,MO,,6,2020-05-13 20:07:59.113693
Christian,MO,,21,2020-05-13 20:07:59.113693
Clark,MO,,1,2020-05-13 20:07:59.113693
Clinton,MO,,14,2020-05-13 20:07:59.113693
Cooper,MO,,9,2020-05-13 20:07:59.113693
Crawford,MO,,8,2020-05-13 20:07:59.113693
Dade,MO,,0,2020-05-13 20:07:59.113693
Dallas,MO,,2,2020-05-13 20:07:59.113693
Daviess,MO,,3,2020-05-13 20:07:59.113693
Dekalb,MO,,4,2020-05-13 20:07:59.113693
Dent,MO,,0,2020-05-13 20:07:59.113693
Douglas,MO,,0,2020-05-13 20:07:59.113693
Gasconade,MO,,2,2020-05-13 20:07:59.113693
Gentry,MO,,1,2020-05-13 20:07:59.113693
Grundy,MO,,0,2020-05-13 20:07:59.113693
Harrison,MO,,7,2020-05-13 20:07:59.113693
Hickory,MO,,0,2020-05-13 20:07:59.113693
Holt,MO,,1,2020-05-13 20:07:59.113693
Howard,MO,,2,2020-05-13 20:07:59.113693
Howell,MO,,5,2020-05-13 20:07:59.113693
Iron,MO,,2,2020-05-13 20:07:59.113693
Jasper,MO,,19,2020-05-13 20:07:59.113693
Johnson,MO,,65,2020-05-13 20:07:59.113693
Joplin,MO,,10,2020-05-13 20:07:59.113693
Knox,MO,,0,2020-05-13 20:07:59.113693
Laclede,MO,,3,2020-05-13 20:07:59.113693
Lawrence,MO,,7,2020-05-13 20:07:59.113693
Livingston,MO,,3,2020-05-13 20:07:59.113693
Macon,MO,,2,2020-05-13 20:07:59.113693
Madison,MO,,3,2020-05-13 20:07:59.113693
Maries,MO,,2,2020-05-13 20:07:59.113693
Marion,MO,,5,2020-05-13 20:07:59.113693
McDonald,MO,,5,2020-05-13 20:07:59.113693
Mercer,MO,,0,2020-05-13 20:07:59.113693
Miller,MO,,4,2020-05-13 20:07:59.113693
Mississippi,MO,,46,2020-05-13 20:07:59.113693
Moniteau,MO,,44,2020-05-13 20:07:59.113693
Monroe,MO,,0,2020-05-13 20:07:59.113693
Montgomery,MO,,7,2020-05-13 20:07:59.113693
Morgan,MO,,7,2020-05-13 20:07:59.113693
New Madrid,MO,,13,2020-05-13 20:07:59.113693
Nodaway,MO,,5,2020-05-13 20:07:59.113693
Oregon,MO,,2,2020-05-13 20:07:59.113693
Osage,MO,,5,2020-05-13 20:07:59.113693
Ozark,MO,,0,2020-05-13 20:07:59.113693
Perry,MO,,46,2020-05-13 20:07:59.113693
Phelps,MO,,2,2020-05-13 20:07:59.113693
Platte,MO,,50,2020-05-13 20:07:59.113693
Polk,MO,,1,2020-05-13 20:07:59.113693
Putnam,MO,,0,2020-05-13 20:07:59.113693
