deaths,fips,hospitalizations,locality,report_date,total_cases,vdh_health_district
31,51540,33,Charlottesville,2020-10-13 00:00:00,1467,Thomas Jefferson
76,51550,451,Chesapeake,2020-10-13 00:00:00,4606,Chesapeake
26,51570,29,Colonial Heights,2020-10-13 00:00:00,276,Chesterfield
0,51580,1,Covington,2020-10-13 00:00:00,33,Alleghany
38,51590,100,Danville,2020-10-13 00:00:00,1065,Pittsylvania-Danville
26,51595,33,Emporia,2020-10-13 00:00:00,269,Crater
8,51600,13,Fairfax City,2020-10-13 00:00:00,144,Fairfax
7,51610,13,Falls Church,2020-10-13 00:00:00,75,Fairfax
10,51620,20,Franklin City,2020-10-13 00:00:00,460,Western Tidewater
5,51630,50,Fredericksburg,2020-10-13 00:00:00,568,Rappahannock
30,51640,41,Galax,2020-10-13 00:00:00,427,Mount Rogers
28,51650,74,Hampton,2020-10-13 00:00:00,1972,Hampton
35,51660,96,Harrisonburg,2020-10-13 00:00:00,2864,Central Shenandoah
7,51670,35,Hopewell,2020-10-13 00:00:00,455,Crater
1,51678,3,Lexington,2020-10-13 00:00:00,178,Central Shenandoah
21,51680,45,Lynchburg,2020-10-13 00:00:00,1726,Central Virginia
25,51683,132,Manassas City,2020-10-13 00:00:00,1998,Prince William
8,51685,56,Manassas Park,2020-10-13 00:00:00,627,Prince William
23,51690,62,Martinsville,2020-10-13 00:00:00,435,West Piedmont
49,51700,111,Newport News,2020-10-13 00:00:00,2940,Peninsula
80,51710,386,Norfolk,2020-10-13 00:00:00,5085,Norfolk
0,51720,5,Norton,2020-10-13 00:00:00,42,Lenowisco
29,51730,75,Petersburg,2020-10-13 00:00:00,828,Crater
2,51735,3,Poquoson,2020-10-13 00:00:00,83,Peninsula
63,51740,294,Portsmouth,2020-10-13 00:00:00,2684,Portsmouth
2,51750,9,Radford,2020-10-13 00:00:00,780,New River
62,51760,436,Richmond City,2020-10-13 00:00:00,4978,Richmond
32,51770,83,Roanoke City,2020-10-13 00:00:00,2212,Roanoke
6,51775,16,Salem,2020-10-13 00:00:00,382,Alleghany
0,51790,13,Staunton,2020-10-13 00:00:00,325,Central Shenandoah
77,51800,128,Suffolk,2020-10-13 00:00:00,2204,Western Tidewater
97,51810,406,Virginia Beach,2020-10-13 00:00:00,7351,Virginia Beach
3,51820,10,Waynesboro,2020-10-13 00:00:00,336,Central Shenandoah
8,51830,13,Williamsburg,2020-10-13 00:00:00,204,Peninsula
4,51840,39,Winchester,2020-10-13 00:00:00,538,Lord Fairfax
19,51001,92,Accomack,2020-10-14 00:00:00,1195,Eastern Shore
22,51003,84,Albemarle,2020-10-14 00:00:00,1447,Thomas Jefferson
4,51005,8,Alleghany,2020-10-14 00:00:00,83,Alleghany
5,51007,14,Amelia,2020-10-14 00:00:00,132,Piedmont
4,51009,17,Amherst,2020-10-14 00:00:00,497,Central Virginia
4,51011,16,Appomattox,2020-10-14 00:00:00,253,Central Virginia
152,51013,518,Arlington,2020-10-14 00:00:00,4250,Arlington
8,51015,26,Augusta,2020-10-14 00:00:00,585,Central Shenandoah
0,51017,1,Bath,2020-10-14 00:00:00,20,Central Shenandoah
15,51019,45,Bedford,2020-10-14 00:00:00,993,Central Virginia
5,51021,3,Bland,2020-10-14 00:00:00,64,Mount Rogers
11,51023,24,Botetourt,2020-10-14 00:00:00,340,Alleghany
5,51025,30,Brunswick,2020-10-14 00:00:00,398,Southside
2,51027,13,Buchanan,2020-10-14 00:00:00,215,Cumberland Plateau
9,51029,25,Buckingham,2020-10-14 00:00:00,715,Piedmont
5,51031,22,Campbell,2020-10-14 00:00:00,587,Central Virginia
5,51033,30,Caroline,2020-10-14 00:00:00,386,Rappahannock
25,51035,48,Carroll,2020-10-14 00:00:00,534,Mount Rogers
5,51036,22,Charles City,2020-10-14 00:00:00,90,Chickahominy
0,51037,8,Charlotte,2020-10-14 00:00:00,187,Piedmont
98,51041,386,Chesterfield,2020-10-14 00:00:00,6478,Chesterfield
1,51043,12,Clarke,2020-10-14 00:00:00,111,Lord Fairfax
0,51045,3,Craig,2020-10-14 00:00:00,38,Alleghany
18,51047,94,Culpeper,2020-10-14 00:00:00,1257,Rappahannock Rapidan
2,51049,8,Cumberland,2020-10-14 00:00:00,111,Piedmont
1,51051,8,Dickenson,2020-10-14 00:00:00,112,Cumberland Plateau
12,51053,40,Dinwiddie,2020-10-14 00:00:00,458,Crater
2,51057,12,Essex,2020-10-14 00:00:00,187,Three Rivers
599,51059,2198,Fairfax,2020-10-14 00:00:00,22275,Fairfax
25,51061,51,Fauquier,2020-10-14 00:00:00,1021,Rappahannock Rapidan
16,51063,13,Floyd,2020-10-14 00:00:00,227,New River
9,51065,38,Fluvanna,2020-10-14 00:00:00,402,Thomas Jefferson
4,51067,22,Franklin County,2020-10-14 00:00:00,568,West Piedmont
13,51069,69,Frederick,2020-10-14 00:00:00,1041,Lord Fairfax
0,51071,4,Giles,2020-10-14 00:00:00,101,New River
3,51073,15,Gloucester,2020-10-14 00:00:00,313,Three Rivers
7,51075,28,Goochland,2020-10-14 00:00:00,305,Chickahominy
18,51077,27,Grayson,2020-10-14 00:00:00,344,Mount Rogers
3,51079,12,Greene,2020-10-14 00:00:00,255,Thomas Jefferson
11,51081,37,Greensville,2020-10-14 00:00:00,839,Crater
7,51083,14,Halifax,2020-10-14 00:00:00,428,Southside
40,51085,110,Hanover,2020-10-14 00:00:00,1475,Chickahominy
222,51087,463,Henrico,2020-10-14 00:00:00,5832,Henrico
30,51089,131,Henry,2020-10-14 00:00:00,1207,West Piedmont
0,51091,0,Highland,2020-10-14 00:00:00,9,Central Shenandoah
22,51093,39,Isle of Wight,2020-10-14 00:00:00,816,Western Tidewater
21,51095,67,James City,2020-10-14 00:00:00,906,Peninsula
1,51097,12,King and Queen,2020-10-14 00:00:00,83,Three Rivers
4,51099,24,King George,2020-10-14 00:00:00,257,Rappahannock
2,51101,15,King William,2020-10-14 00:00:00,183,Three Rivers
0,51103,8,Lancaster,2020-10-14 00:00:00,170,Three Rivers
8,51105,30,Lee,2020-10-14 00:00:00,354,Lenowisco
128,51107,452,Loudoun,2020-10-14 00:00:00,7301,Loudoun
7,51109,32,Louisa,2020-10-14 00:00:00,351,Thomas Jefferson
3,51111,7,Lunenburg,2020-10-14 00:00:00,132,Piedmont
3,51113,8,Madison,2020-10-14 00:00:00,117,Rappahannock Rapidan
0,51115,8,Mathews,2020-10-14 00:00:00,122,Three Rivers
34,51117,45,Mecklenburg,2020-10-14 00:00:00,838,Southside
11,51119,8,Middlesex,2020-10-14 00:00:00,135,Three Rivers
5,51121,27,Montgomery,2020-10-14 00:00:00,2384,New River
2,51125,5,Nelson,2020-10-14 00:00:00,122,Thomas Jefferson
3,51127,14,New Kent,2020-10-14 00:00:00,253,Chickahominy
31,51131,49,Northampton,2020-10-14 00:00:00,311,Eastern Shore
6,51133,12,Northumberland,2020-10-14 00:00:00,204,Three Rivers
20,51135,44,Nottoway,2020-10-14 00:00:00,308,Piedmont
5,51137,24,Orange,2020-10-14 00:00:00,360,Rappahannock Rapidan
30,51139,47,Page,2020-10-14 00:00:00,439,Lord Fairfax
26,51141,52,Patrick,2020-10-14 00:00:00,296,West Piedmont
11,51143,67,Pittsylvania,2020-10-14 00:00:00,1171,Pittsylvania-Danville
5,51145,16,Powhatan,2020-10-14 00:00:00,267,Chesterfield
12,51147,34,Prince Edward,2020-10-14 00:00:00,683,Piedmont
5,51149,24,Prince George,2020-10-14 00:00:00,975,Crater
216,51153,952,Prince William,2020-10-14 00:00:00,13311,Prince William
5,51155,15,Pulaski,2020-10-14 00:00:00,254,New River
2,51157,5,Rappahannock,2020-10-14 00:00:00,65,Rappahannock Rapidan
4,51159,14,Richmond County,2020-10-14 00:00:00,371,Three Rivers
8,51161,41,Roanoke County,2020-10-14 00:00:00,1166,Alleghany
3,51163,7,Rockbridge,2020-10-14 00:00:00,140,Central Shenandoah
22,51165,122,Rockingham,2020-10-14 00:00:00,1649,Central Shenandoah
8,51167,33,Russell,2020-10-14 00:00:00,368,Cumberland Plateau
5,51169,20,Scott,2020-10-14 00:00:00,235,Lenowisco
59,51171,94,Shenandoah,2020-10-14 00:00:00,887,Lord Fairfax
22,51173,51,Smyth,2020-10-14 00:00:00,581,Mount Rogers
30,51175,23,Southampton,2020-10-14 00:00:00,874,Western Tidewater
46,51177,140,Spotsylvania,2020-10-14 00:00:00,2282,Rappahannock
19,51179,167,Stafford,2020-10-14 00:00:00,2187,Rappahannock
3,51181,10,Surry,2020-10-14 00:00:00,134,Crater
12,51183,29,Sussex,2020-10-14 00:00:00,634,Crater
2,51185,18,Tazewell,2020-10-14 00:00:00,388,Cumberland Plateau
13,51187,34,Warren,2020-10-14 00:00:00,495,Lord Fairfax
21,51191,72,Washington,2020-10-14 00:00:00,758,Mount Rogers
4,51193,25,Westmoreland,2020-10-14 00:00:00,307,Three Rivers
9,51195,35,Wise,2020-10-14 00:00:00,498,Lenowisco
6,51197,26,Wythe,2020-10-14 00:00:00,289,Mount Rogers
9,51199,17,York,2020-10-14 00:00:00,595,Peninsula
73,51510,323,Alexandria,2020-10-14 00:00:00,4057,Alexandria
7,51520,14,Bristol,2020-10-14 00:00:00,223,Mount Rogers
1,51530,5,Buena Vista City,2020-10-14 00:00:00,115,Central Shenandoah
31,51540,33,Charlottesville,2020-10-14 00:00:00,1472,Thomas Jefferson
76,51550,451,Chesapeake,2020-10-14 00:00:00,4628,Chesapeake
26,51570,29,Colonial Heights,2020-10-14 00:00:00,277,Chesterfield
0,51580,1,Covington,2020-10-14 00:00:00,33,Alleghany
38,51590,101,Danville,2020-10-14 00:00:00,1070,Pittsylvania-Danville
26,51595,33,Emporia,2020-10-14 00:00:00,269,Crater
8,51600,13,Fairfax City,2020-10-14 00:00:00,145,Fairfax
7,51610,13,Falls Church,2020-10-14 00:00:00,75,Fairfax
10,51620,20,Franklin City,2020-10-14 00:00:00,461,Western Tidewater
5,51630,50,Fredericksburg,2020-10-14 00:00:00,571,Rappahannock
30,51640,41,Galax,2020-10-14 00:00:00,427,Mount Rogers
28,51650,76,Hampton,2020-10-14 00:00:00,1983,Hampton
35,51660,96,Harrisonburg,2020-10-14 00:00:00,2876,Central Shenandoah
7,51670,35,Hopewell,2020-10-14 00:00:00,458,Crater
1,51678,3,Lexington,2020-10-14 00:00:00,185,Central Shenandoah
21,51680,45,Lynchburg,2020-10-14 00:00:00,1742,Central Virginia
25,51683,131,Manassas City,2020-10-14 00:00:00,1998,Prince William
8,51685,56,Manassas Park,2020-10-14 00:00:00,628,Prince William
23,51690,63,Martinsville,2020-10-14 00:00:00,442,West Piedmont
49,51700,111,Newport News,2020-10-14 00:00:00,2952,Peninsula
80,51710,386,Norfolk,2020-10-14 00:00:00,5092,Norfolk
0,51720,5,Norton,2020-10-14 00:00:00,43,Lenowisco
29,51730,75,Petersburg,2020-10-14 00:00:00,829,Crater
2,51735,3,Poquoson,2020-10-14 00:00:00,83,Peninsula
63,51740,294,Portsmouth,2020-10-14 00:00:00,2699,Portsmouth
2,51750,9,Radford,2020-10-14 00:00:00,786,New River
62,51760,436,Richmond City,2020-10-14 00:00:00,4985,Richmond
32,51770,83,Roanoke City,2020-10-14 00:00:00,2238,Roanoke
6,51775,17,Salem,2020-10-14 00:00:00,385,Alleghany
0,51790,15,Staunton,2020-10-14 00:00:00,335,Central Shenandoah
77,51800,128,Suffolk,2020-10-14 00:00:00,2211,Western Tidewater
99,51810,411,Virginia Beach,2020-10-14 00:00:00,7379,Virginia Beach
3,51820,10,Waynesboro,2020-10-14 00:00:00,343,Central Shenandoah
8,51830,13,Williamsburg,2020-10-14 00:00:00,204,Peninsula
4,51840,39,Winchester,2020-10-14 00:00:00,540,Lord Fairfax
19,51001,92,Accomack,2020-10-15 00:00:00,1197,Eastern Shore
22,51003,84,Albemarle,2020-10-15 00:00:00,1452,Thomas Jefferson
4,51005,8,Alleghany,2020-10-15 00:00:00,83,Alleghany
5,51007,14,Amelia,2020-10-15 00:00:00,133,Piedmont
4,51009,19,Amherst,2020-10-15 00:00:00,507,Central Virginia
4,51011,17,Appomattox,2020-10-15 00:00:00,257,Central Virginia
152,51013,518,Arlington,2020-10-15 00:00:00,4278,Arlington
8,51015,26,Augusta,2020-10-15 00:00:00,593,Central Shenandoah
0,51017,1,Bath,2020-10-15 00:00:00,20,Central Shenandoah
15,51019,48,Bedford,2020-10-15 00:00:00,1014,Central Virginia
5,51021,3,Bland,2020-10-15 00:00:00,64,Mount Rogers
11,51023,24,Botetourt,2020-10-15 00:00:00,342,Alleghany
5,51025,30,Brunswick,2020-10-15 00:00:00,402,Southside
2,51027,13,Buchanan,2020-10-15 00:00:00,219,Cumberland Plateau
9,51029,26,Buckingham,2020-10-15 00:00:00,718,Piedmont
5,51031,25,Campbell,2020-10-15 00:00:00,602,Central Virginia
5,51033,30,Caroline,2020-10-15 00:00:00,390,Rappahannock
25,51035,48,Carroll,2020-10-15 00:00:00,535,Mount Rogers
5,51036,22,Charles City,2020-10-15 00:00:00,91,Chickahominy
0,51037,8,Charlotte,2020-10-15 00:00:00,192,Piedmont
98,51041,387,Chesterfield,2020-10-15 00:00:00,6546,Chesterfield
1,51043,12,Clarke,2020-10-15 00:00:00,114,Lord Fairfax
0,51045,3,Craig,2020-10-15 00:00:00,40,Alleghany
18,51047,95,Culpeper,2020-10-15 00:00:00,1263,Rappahannock Rapidan
2,51049,8,Cumberland,2020-10-15 00:00:00,111,Piedmont
1,51051,8,Dickenson,2020-10-15 00:00:00,118,Cumberland Plateau
12,51053,40,Dinwiddie,2020-10-15 00:00:00,462,Crater
2,51057,12,Essex,2020-10-15 00:00:00,188,Three Rivers
600,51059,2201,Fairfax,2020-10-15 00:00:00,22340,Fairfax
25,51061,51,Fauquier,2020-10-15 00:00:00,1026,Rappahannock Rapidan
16,51063,13,Floyd,2020-10-15 00:00:00,229,New River
9,51065,38,Fluvanna,2020-10-15 00:00:00,403,Thomas Jefferson
4,51067,23,Franklin County,2020-10-15 00:00:00,597,West Piedmont
13,51069,74,Frederick,2020-10-15 00:00:00,1051,Lord Fairfax
0,51071,4,Giles,2020-10-15 00:00:00,109,New River
3,51073,15,Gloucester,2020-10-15 00:00:00,319,Three Rivers
7,51075,28,Goochland,2020-10-15 00:00:00,306,Chickahominy
18,51077,29,Grayson,2020-10-15 00:00:00,346,Mount Rogers
3,51079,12,Greene,2020-10-15 00:00:00,258,Thomas Jefferson
11,51081,37,Greensville,2020-10-15 00:00:00,842,Crater
7,51083,14,Halifax,2020-10-15 00:00:00,441,Southside
40,51085,110,Hanover,2020-10-15 00:00:00,1495,Chickahominy
222,51087,465,Henrico,2020-10-15 00:00:00,5881,Henrico
31,51089,133,Henry,2020-10-15 00:00:00,1220,West Piedmont
0,51091,0,Highland,2020-10-15 00:00:00,9,Central Shenandoah
22,51093,39,Isle of Wight,2020-10-15 00:00:00,816,Western Tidewater
21,51095,67,James City,2020-10-15 00:00:00,909,Peninsula
1,51097,12,King and Queen,2020-10-15 00:00:00,83,Three Rivers
4,51099,24,King George,2020-10-15 00:00:00,257,Rappahannock
2,51101,15,King William,2020-10-15 00:00:00,184,Three Rivers
0,51103,8,Lancaster,2020-10-15 00:00:00,171,Three Rivers
8,51105,32,Lee,2020-10-15 00:00:00,359,Lenowisco
129,51107,459,Loudoun,2020-10-15 00:00:00,7417,Loudoun
7,51109,32,Louisa,2020-10-15 00:00:00,356,Thomas Jefferson
3,51111,7,Lunenburg,2020-10-15 00:00:00,136,Piedmont
3,51113,8,Madison,2020-10-15 00:00:00,118,Rappahannock Rapidan
0,51115,9,Mathews,2020-10-15 00:00:00,127,Three Rivers
34,51117,45,Mecklenburg,2020-10-15 00:00:00,844,Southside
11,51119,8,Middlesex,2020-10-15 00:00:00,137,Three Rivers
5,51121,28,Montgomery,2020-10-15 00:00:00,2403,New River
2,51125,5,Nelson,2020-10-15 00:00:00,124,Thomas Jefferson
3,51127,14,New Kent,2020-10-15 00:00:00,257,Chickahominy
31,51131,49,Northampton,2020-10-15 00:00:00,311,Eastern Shore
6,51133,12,Northumberland,2020-10-15 00:00:00,206,Three Rivers
20,51135,44,Nottoway,2020-10-15 00:00:00,316,Piedmont
5,51137,24,Orange,2020-10-15 00:00:00,363,Rappahannock Rapidan
30,51139,47,Page,2020-10-15 00:00:00,442,Lord Fairfax
26,51141,52,Patrick,2020-10-15 00:00:00,296,West Piedmont
11,51143,67,Pittsylvania,2020-10-15 00:00:00,1185,Pittsylvania-Danville
5,51145,16,Powhatan,2020-10-15 00:00:00,269,Chesterfield
12,51147,34,Prince Edward,2020-10-15 00:00:00,700,Piedmont
5,51149,24,Prince George,2020-10-15 00:00:00,997,Crater
216,51153,957,Prince William,2020-10-15 00:00:00,13390,Prince William
6,51155,15,Pulaski,2020-10-15 00:00:00,260,New River
2,51157,5,Rappahannock,2020-10-15 00:00:00,66,Rappahannock Rapidan
4,51159,14,Richmond County,2020-10-15 00:00:00,371,Three Rivers
8,51161,41,Roanoke County,2020-10-15 00:00:00,1183,Alleghany
3,51163,7,Rockbridge,2020-10-15 00:00:00,140,Central Shenandoah
22,51165,123,Rockingham,2020-10-15 00:00:00,1660,Central Shenandoah
8,51167,34,Russell,2020-10-15 00:00:00,386,Cumberland Plateau
5,51169,20,Scott,2020-10-15 00:00:00,240,Lenowisco
59,51171,94,Shenandoah,2020-10-15 00:00:00,893,Lord Fairfax
22,51173,51,Smyth,2020-10-15 00:00:00,583,Mount Rogers
30,51175,24,Southampton,2020-10-15 00:00:00,876,Western Tidewater
46,51177,142,Spotsylvania,2020-10-15 00:00:00,2298,Rappahannock
19,51179,168,Stafford,2020-10-15 00:00:00,2230,Rappahannock
4,51181,10,Surry,2020-10-15 00:00:00,134,Crater
12,51183,29,Sussex,2020-10-15 00:00:00,634,Crater
2,51185,18,Tazewell,2020-10-15 00:00:00,395,Cumberland Plateau
14,51187,35,Warren,2020-10-15 00:00:00,514,Lord Fairfax
21,51191,72,Washington,2020-10-15 00:00:00,778,Mount Rogers
4,51193,25,Westmoreland,2020-10-15 00:00:00,328,Three Rivers
9,51195,35,Wise,2020-10-15 00:00:00,500,Lenowisco
6,51197,26,Wythe,2020-10-15 00:00:00,295,Mount Rogers
9,51199,17,York,2020-10-15 00:00:00,603,Peninsula
73,51510,324,Alexandria,2020-10-15 00:00:00,4077,Alexandria
7,51520,14,Bristol,2020-10-15 00:00:00,223,Mount Rogers
1,51530,5,Buena Vista City,2020-10-15 00:00:00,115,Central Shenandoah
31,51540,33,Charlottesville,2020-10-15 00:00:00,1481,Thomas Jefferson
75,51550,456,Chesapeake,2020-10-15 00:00:00,4661,Chesapeake
26,51570,29,Colonial Heights,2020-10-15 00:00:00,278,Chesterfield
0,51580,1,Covington,2020-10-15 00:00:00,33,Alleghany
38,51590,103,Danville,2020-10-15 00:00:00,1090,Pittsylvania-Danville
26,51595,33,Emporia,2020-10-15 00:00:00,271,Crater
8,51600,13,Fairfax City,2020-10-15 00:00:00,145,Fairfax
7,51610,13,Falls Church,2020-10-15 00:00:00,75,Fairfax
10,51620,20,Franklin City,2020-10-15 00:00:00,464,Western Tidewater
5,51630,51,Fredericksburg,2020-10-15 00:00:00,568,Rappahannock
30,51640,41,Galax,2020-10-15 00:00:00,427,Mount Rogers
28,51650,76,Hampton,2020-10-15 00:00:00,2004,Hampton
35,51660,96,Harrisonburg,2020-10-15 00:00:00,2882,Central Shenandoah
7,51670,35,Hopewell,2020-10-15 00:00:00,465,Crater
1,51678,3,Lexington,2020-10-15 00:00:00,189,Central Shenandoah
22,51680,47,Lynchburg,2020-10-15 00:00:00,1759,Central Virginia
25,51683,131,Manassas City,2020-10-15 00:00:00,2004,Prince William
8,51685,56,Manassas Park,2020-10-15 00:00:00,628,Prince William
23,51690,63,Martinsville,2020-10-15 00:00:00,445,West Piedmont
49,51700,111,Newport News,2020-10-15 00:00:00,2973,Peninsula
80,51710,390,Norfolk,2020-10-15 00:00:00,5122,Norfolk
0,51720,5,Norton,2020-10-15 00:00:00,44,Lenowisco
29,51730,76,Petersburg,2020-10-15 00:00:00,838,Crater
2,51735,3,Poquoson,2020-10-15 00:00:00,86,Peninsula
63,51740,295,Portsmouth,2020-10-15 00:00:00,2706,Portsmouth
1,51750,9,Radford,2020-10-15 00:00:00,790,New River
62,51760,436,Richmond City,2020-10-15 00:00:00,5003,Richmond
32,51770,86,Roanoke City,2020-10-15 00:00:00,2276,Roanoke
6,51775,17,Salem,2020-10-15 00:00:00,409,Alleghany
0,51790,16,Staunton,2020-10-15 00:00:00,338,Central Shenandoah
77,51800,129,Suffolk,2020-10-15 00:00:00,2220,Western Tidewater
101,51810,414,Virginia Beach,2020-10-15 00:00:00,7415,Virginia Beach
3,51820,11,Waynesboro,2020-10-15 00:00:00,348,Central Shenandoah
8,51830,13,Williamsburg,2020-10-15 00:00:00,204,Peninsula
4,51840,39,Winchester,2020-10-15 00:00:00,542,Lord Fairfax
19,51001,94,Accomack,2020-10-16 00:00:00,1198,Eastern Shore
22,51003,84,Albemarle,2020-10-16 00:00:00,1466,Thomas Jefferson
4,51005,9,Alleghany,2020-10-16 00:00:00,84,Alleghany
6,51007,16,Amelia,2020-10-16 00:00:00,138,Piedmont
4,51009,21,Amherst,2020-10-16 00:00:00,517,Central Virginia
5,51011,17,Appomattox,2020-10-16 00:00:00,262,Central Virginia
153,51013,518,Arlington,2020-10-16 00:00:00,4318,Arlington
8,51015,26,Augusta,2020-10-16 00:00:00,607,Central Shenandoah
0,51017,1,Bath,2020-10-16 00:00:00,21,Central Shenandoah
16,51019,49,Bedford,2020-10-16 00:00:00,1035,Central Virginia
5,51021,3,Bland,2020-10-16 00:00:00,64,Mount Rogers
11,51023,25,Botetourt,2020-10-16 00:00:00,347,Alleghany
5,51025,30,Brunswick,2020-10-16 00:00:00,402,Southside
2,51027,13,Buchanan,2020-10-16 00:00:00,220,Cumberland Plateau
9,51029,26,Buckingham,2020-10-16 00:00:00,719,Piedmont
6,51031,25,Campbell,2020-10-16 00:00:00,616,Central Virginia
5,51033,30,Caroline,2020-10-16 00:00:00,395,Rappahannock
25,51035,48,Carroll,2020-10-16 00:00:00,547,Mount Rogers
5,51036,22,Charles City,2020-10-16 00:00:00,94,Chickahominy
0,51037,9,Charlotte,2020-10-16 00:00:00,193,Piedmont
99,51041,391,Chesterfield,2020-10-16 00:00:00,6568,Chesterfield
1,51043,12,Clarke,2020-10-16 00:00:00,113,Lord Fairfax
0,51045,3,Craig,2020-10-16 00:00:00,41,Alleghany
18,51047,95,Culpeper,2020-10-16 00:00:00,1266,Rappahannock Rapidan
2,51049,8,Cumberland,2020-10-16 00:00:00,111,Piedmont
1,51051,8,Dickenson,2020-10-16 00:00:00,119,Cumberland Plateau
12,51053,40,Dinwiddie,2020-10-16 00:00:00,468,Crater
2,51057,12,Essex,2020-10-16 00:00:00,188,Three Rivers
599,51059,2207,Fairfax,2020-10-16 00:00:00,22460,Fairfax
25,51061,51,Fauquier,2020-10-16 00:00:00,1026,Rappahannock Rapidan
16,51063,13,Floyd,2020-10-16 00:00:00,230,New River
9,51065,38,Fluvanna,2020-10-16 00:00:00,405,Thomas Jefferson
4,51067,25,Franklin County,2020-10-16 00:00:00,608,West Piedmont
13,51069,74,Frederick,2020-10-16 00:00:00,1068,Lord Fairfax
0,51071,4,Giles,2020-10-16 00:00:00,110,New River
3,51073,15,Gloucester,2020-10-16 00:00:00,327,Three Rivers
7,51075,29,Goochland,2020-10-16 00:00:00,305,Chickahominy
18,51077,29,Grayson,2020-10-16 00:00:00,348,Mount Rogers
3,51079,13,Greene,2020-10-16 00:00:00,261,Thomas Jefferson
12,51081,38,Greensville,2020-10-16 00:00:00,869,Crater
7,51083,14,Halifax,2020-10-16 00:00:00,441,Southside
40,51085,111,Hanover,2020-10-16 00:00:00,1507,Chickahominy
222,51087,467,Henrico,2020-10-16 00:00:00,5911,Henrico
31,51089,133,Henry,2020-10-16 00:00:00,1230,West Piedmont
0,51091,0,Highland,2020-10-16 00:00:00,9,Central Shenandoah
22,51093,39,Isle of Wight,2020-10-16 00:00:00,816,Western Tidewater
21,51095,67,James City,2020-10-16 00:00:00,910,Peninsula
1,51097,12,King and Queen,2020-10-16 00:00:00,83,Three Rivers
4,51099,25,King George,2020-10-16 00:00:00,262,Rappahannock
2,51101,15,King William,2020-10-16 00:00:00,187,Three Rivers
0,51103,8,Lancaster,2020-10-16 00:00:00,171,Three Rivers
9,51105,32,Lee,2020-10-16 00:00:00,366,Lenowisco
129,51107,463,Loudoun,2020-10-16 00:00:00,7454,Loudoun
7,51109,32,Louisa,2020-10-16 00:00:00,358,Thomas Jefferson
3,51111,7,Lunenburg,2020-10-16 00:00:00,140,Piedmont
3,51113,8,Madison,2020-10-16 00:00:00,122,Rappahannock Rapidan
0,51115,10,Mathews,2020-10-16 00:00:00,127,Three Rivers
34,51117,45,Mecklenburg,2020-10-16 00:00:00,844,Southside
11,51119,8,Middlesex,2020-10-16 00:00:00,138,Three Rivers
5,51121,29,Montgomery,2020-10-16 00:00:00,2450,New River
2,51125,5,Nelson,2020-10-16 00:00:00,125,Thomas Jefferson
3,51127,14,New Kent,2020-10-16 00:00:00,259,Chickahominy
31,51131,49,Northampton,2020-10-16 00:00:00,312,Eastern Shore
6,51133,12,Northumberland,2020-10-16 00:00:00,206,Three Rivers
20,51135,45,Nottoway,2020-10-16 00:00:00,322,Piedmont
5,51137,24,Orange,2020-10-16 00:00:00,367,Rappahannock Rapidan
30,51139,47,Page,2020-10-16 00:00:00,449,Lord Fairfax
