FIPS,Scrape Time,Total Cases,Total Deaths,Total Tested
01131,2020-11-14 19:59:30.080276,605,12,2955
01133,2020-11-14 19:59:30.080276,1130,22,6790
01001,2020-11-15 19:58:40.632812,2456,36,15783
01003,2020-11-15 19:58:40.632812,7646,84,63132
01005,2020-11-15 19:58:40.632812,1128,9,6467
01007,2020-11-15 19:58:40.632812,986,17,7384
01009,2020-11-15 19:58:40.632812,2549,34,14107
01011,2020-11-15 19:58:40.632812,677,19,3198
01013,2020-11-15 19:58:40.632812,1087,41,5361
01015,2020-11-15 19:58:40.632812,5608,77,36211
01017,2020-11-15 19:58:40.632812,1570,48,10844
01019,2020-11-15 19:58:40.632812,908,15,5829
01021,2020-11-15 19:58:40.632812,2078,36,11164
01023,2020-11-15 19:58:40.632812,411,12,1846
01025,2020-11-15 19:58:40.632812,1503,18,7951
01027,2020-11-15 19:58:40.632812,850,13,4255
01029,2020-11-15 19:58:40.632812,669,11,3210
01031,2020-11-15 19:58:40.632812,2170,14,16372
01033,2020-11-15 19:58:40.632812,2736,38,16980
01035,2020-11-15 19:58:40.632812,645,14,2923
01037,2020-11-15 19:58:40.632812,269,3,1968
01039,2020-11-15 19:58:40.632812,2039,32,10990
01041,2020-11-15 19:58:40.632812,675,30,3744
01043,2020-11-15 19:58:40.632812,3701,30,24491
01045,2020-11-15 19:58:40.632812,2175,54,15973
01047,2020-11-15 19:58:40.632812,2062,28,11739
01049,2020-11-15 19:58:40.632812,4209,34,20155
01051,2020-11-15 19:58:40.632812,3648,61,26368
01053,2020-11-15 19:58:40.632812,1881,31,9662
01055,2020-11-15 19:58:40.632812,5348,61,35568
01057,2020-11-15 19:58:40.632812,735,15,4982
01059,2020-11-15 19:58:40.632812,2336,33,9950
01061,2020-11-15 19:58:40.632812,1101,8,7489
01063,2020-11-15 19:58:40.632812,375,17,2558
01065,2020-11-15 19:58:40.632812,873,30,6012
01067,2020-11-15 19:58:40.632812,815,6,5555
01069,2020-11-15 19:58:40.632812,4761,37,40398
01071,2020-11-15 19:58:40.632812,2719,23,18867
01073,2020-11-15 19:58:40.632812,27884,461,257159
01075,2020-11-15 19:58:40.632812,584,7,3761
01077,2020-11-15 19:58:40.632812,3298,51,25649
01079,2020-11-15 19:58:40.632812,1076,35,5712
01081,2020-11-15 19:58:40.632812,7212,65,56437
01083,2020-11-15 19:58:40.632812,3653,41,22779
01085,2020-11-15 19:58:40.632812,760,29,2982
01087,2020-11-15 19:58:40.632812,654,20,4543
01089,2020-11-15 19:58:40.632812,11305,118,116427
01091,2020-11-15 19:58:40.632812,1132,24,7515
01093,2020-11-15 19:58:40.632812,1276,32,7945
01095,2020-11-15 19:58:40.632812,5330,53,29069
01097,2020-11-15 19:58:40.632812,18524,339,123380
01099,2020-11-15 19:58:40.632812,732,10,5329
01101,2020-11-15 19:58:40.632812,11596,224,66977
01103,2020-11-15 19:58:40.632812,5400,41,32820
01105,2020-11-15 19:58:40.632812,639,6,3495
01107,2020-11-15 19:58:40.632812,1073,18,6909
01109,2020-11-15 19:58:40.632812,1494,14,10344
01111,2020-11-15 19:58:40.632812,950,20,5464
01113,2020-11-15 19:58:40.632812,2073,3,13056
01115,2020-11-15 19:58:40.632812,3736,55,26406
01117,2020-11-15 19:58:40.632812,9011,73,72568
01119,2020-11-15 19:58:40.632812,533,21,3187
01121,2020-11-15 19:58:40.632812,3171,41,22038
01123,2020-11-15 19:58:40.632812,1604,88,13455
01125,2020-11-15 19:58:40.632812,11810,148,90092
01127,2020-11-15 19:58:40.632812,3294,96,20028
01129,2020-11-15 19:58:40.632812,875,12,4295
01131,2020-11-15 19:58:40.632812,606,12,2961
01133,2020-11-15 19:58:40.632812,1138,22,6822
01001,2020-11-16 19:54:51.659571,2481,36,15858
01003,2020-11-16 19:54:51.659571,7696,84,63338
01005,2020-11-16 19:54:51.659571,1130,9,6488
01007,2020-11-16 19:54:51.659571,993,17,7417
01009,2020-11-16 19:54:51.659571,2574,34,14166
01011,2020-11-16 19:54:51.659571,677,19,3201
01013,2020-11-16 19:54:51.659571,1095,41,5386
01015,2020-11-16 19:54:51.659571,5666,77,36487
01017,2020-11-16 19:54:51.659571,1572,48,10863
01019,2020-11-16 19:54:51.659571,912,15,5840
01021,2020-11-16 19:54:51.659571,2084,36,11192
01023,2020-11-16 19:54:51.659571,411,12,1850
01025,2020-11-16 19:54:51.659571,1503,18,7981
01027,2020-11-16 19:54:51.659571,850,13,4266
01029,2020-11-16 19:54:51.659571,678,11,3221
01031,2020-11-16 19:54:51.659571,2180,14,16430
01033,2020-11-16 19:54:51.659571,2757,38,17037
01035,2020-11-16 19:54:51.659571,647,14,2927
01037,2020-11-16 19:54:51.659571,270,3,2008
01039,2020-11-16 19:54:51.659571,2043,32,11090
01041,2020-11-16 19:54:51.659571,677,30,3772
01043,2020-11-16 19:54:51.659571,3744,30,24841
01045,2020-11-16 19:54:51.659571,2185,54,16042
01047,2020-11-16 19:54:51.659571,2066,28,11760
01049,2020-11-16 19:54:51.659571,4226,34,20218
01051,2020-11-16 19:54:51.659571,3686,61,26440
01053,2020-11-16 19:54:51.659571,1882,31,9674
01055,2020-11-16 19:54:51.659571,5382,61,35666
01057,2020-11-16 19:54:51.659571,749,15,5007
01059,2020-11-16 19:54:51.659571,2344,33,10076
01061,2020-11-16 19:54:51.659571,1114,8,7541
01063,2020-11-16 19:54:51.659571,377,17,2566
01065,2020-11-16 19:54:51.659571,876,30,6027
01067,2020-11-16 19:54:51.659571,816,6,5569
01069,2020-11-16 19:54:51.659571,4791,37,40576
01071,2020-11-16 19:54:51.659571,2728,23,18906
01073,2020-11-16 19:54:51.659571,28140,461,258355
01075,2020-11-16 19:54:51.659571,584,7,3769
01077,2020-11-16 19:54:51.659571,3360,51,25765
01079,2020-11-16 19:54:51.659571,1080,35,5738
01081,2020-11-16 19:54:51.659571,7240,65,56518
01083,2020-11-16 19:54:51.659571,3689,41,22887
01085,2020-11-16 19:54:51.659571,763,29,2997
01087,2020-11-16 19:54:51.659571,655,20,4557
01089,2020-11-16 19:54:51.659571,11438,118,117219
01091,2020-11-16 19:54:51.659571,1134,24,7526
01093,2020-11-16 19:54:51.659571,1284,32,8002
01095,2020-11-16 19:54:51.659571,5355,53,29343
01097,2020-11-16 19:54:51.659571,18565,340,123710
01099,2020-11-16 19:54:51.659571,732,10,5343
01101,2020-11-16 19:54:51.659571,11644,224,67274
01103,2020-11-16 19:54:51.659571,5466,41,33183
01105,2020-11-16 19:54:51.659571,641,6,3500
01107,2020-11-16 19:54:51.659571,1077,18,6917
01109,2020-11-16 19:54:51.659571,1502,14,10373
01111,2020-11-16 19:54:51.659571,954,20,5484
01113,2020-11-16 19:54:51.659571,2084,3,13081
01115,2020-11-16 19:54:51.659571,3750,55,26466
01117,2020-11-16 19:54:51.659571,9086,73,72977
01119,2020-11-16 19:54:51.659571,536,21,3195
01121,2020-11-16 19:54:51.659571,3180,41,22509
01123,2020-11-16 19:54:51.659571,1611,88,13556
01125,2020-11-16 19:54:51.659571,11886,148,90278
01127,2020-11-16 19:54:51.659571,3307,96,20076
01129,2020-11-16 19:54:51.659571,877,12,4315
01131,2020-11-16 19:54:51.659571,607,12,2962
01133,2020-11-16 19:54:51.659571,1143,22,6842
01001,2020-11-17 20:34:37.103509,2506,37,15952
01003,2020-11-17 20:34:37.103509,7772,84,63665
01005,2020-11-17 20:34:37.103509,1134,9,6510
01007,2020-11-17 20:34:37.103509,1004,17,7455
01009,2020-11-17 20:34:37.103509,2594,34,14203
01011,2020-11-17 20:34:37.103509,678,19,3207
01013,2020-11-17 20:34:37.103509,1099,41,5402
01015,2020-11-17 20:34:37.103509,5702,77,36699
01017,2020-11-17 20:34:37.103509,1595,48,10918
01019,2020-11-17 20:34:37.103509,919,15,5856
01021,2020-11-17 20:34:37.103509,2093,37,11225
01023,2020-11-17 20:34:37.103509,411,12,1853
01025,2020-11-17 20:34:37.103509,1507,19,7993
01027,2020-11-17 20:34:37.103509,852,15,4268
01029,2020-11-17 20:34:37.103509,684,12,3234
01031,2020-11-17 20:34:37.103509,2195,14,16497
01033,2020-11-17 20:34:37.103509,2792,39,17248
01035,2020-11-17 20:34:37.103509,647,14,2935
01037,2020-11-17 20:34:37.103509,273,4,2015
01039,2020-11-17 20:34:37.103509,2047,32,11098
01041,2020-11-17 20:34:37.103509,680,30,3794
01043,2020-11-17 20:34:37.103509,3799,30,24953
01045,2020-11-17 20:34:37.103509,2197,54,16120
01047,2020-11-17 20:34:37.103509,2087,30,11785
01049,2020-11-17 20:34:37.103509,4260,34,20375
01051,2020-11-17 20:34:37.103509,3720,61,26677
01053,2020-11-17 20:34:37.103509,1883,31,9691
01055,2020-11-17 20:34:37.103509,5440,61,35797
01057,2020-11-17 20:34:37.103509,757,15,5055
01059,2020-11-17 20:34:37.103509,2351,33,10114
01061,2020-11-17 20:34:37.103509,1118,8,7566
01063,2020-11-17 20:34:37.103509,379,17,2572
01065,2020-11-17 20:34:37.103509,879,31,6038
01067,2020-11-17 20:34:37.103509,817,6,5589
01069,2020-11-17 20:34:37.103509,4800,37,40732
01071,2020-11-17 20:34:37.103509,2741,24,19042
01073,2020-11-17 20:34:37.103509,28420,476,259589
01075,2020-11-17 20:34:37.103509,588,7,3785
01077,2020-11-17 20:34:37.103509,3431,52,26045
01079,2020-11-17 20:34:37.103509,1098,35,5773
01081,2020-11-17 20:34:37.103509,7278,65,56786
01083,2020-11-17 20:34:37.103509,3723,42,23018
01085,2020-11-17 20:34:37.103509,767,29,3011
01087,2020-11-17 20:34:37.103509,662,20,4584
01089,2020-11-17 20:34:37.103509,11523,120,117745
01091,2020-11-17 20:34:37.103509,1139,23,7539
01093,2020-11-17 20:34:37.103509,1294,33,8081
01095,2020-11-17 20:34:37.103509,5384,53,29422
01097,2020-11-17 20:34:37.103509,18696,342,124107
01099,2020-11-17 20:34:37.103509,733,11,5353
01101,2020-11-17 20:34:37.103509,11709,227,67526
01103,2020-11-17 20:34:37.103509,5535,42,33427
01105,2020-11-17 20:34:37.103509,642,6,3504
01107,2020-11-17 20:34:37.103509,1083,18,7016
01109,2020-11-17 20:34:37.103509,1511,14,10415
01111,2020-11-17 20:34:37.103509,958,20,5500
01113,2020-11-17 20:34:37.103509,2087,3,13155
01115,2020-11-17 20:34:37.103509,3764,55,26544
01117,2020-11-17 20:34:37.103509,9160,74,73344
01119,2020-11-17 20:34:37.103509,537,22,3201
01121,2020-11-17 20:34:37.103509,3188,41,22551
01123,2020-11-17 20:34:37.103509,1614,88,13666
01125,2020-11-17 20:34:37.103509,11949,149,90612
01127,2020-11-17 20:34:37.103509,3326,96,20148
01129,2020-11-17 20:34:37.103509,880,17,4328
01131,2020-11-17 20:34:37.103509,608,18,2964
01133,2020-11-17 20:34:37.103509,1149,22,6873
