County Name,Scrape Time,Total Cases,Total Deaths,Total Hospitalized
Clark,2020-11-12 20:52:46.107798,5588,96,412
Columbia,2020-11-12 20:52:46.107798,23,2,4
Cowlitz,2020-11-12 20:52:46.107798,968,8,54
Douglas,2020-11-12 20:52:46.107798,1270,10,62
Ferry,2020-11-12 20:52:46.107798,38,1,2
Franklin,2020-11-12 20:52:46.107798,5301,69,349
Garfield,2020-11-12 20:52:46.107798,46,0,1
Grant,2020-11-12 20:52:46.107798,3537,30,189
Grays Harbor,2020-11-12 20:52:46.107798,827,15,53
Island,2020-11-12 20:52:46.107798,467,12,43
Jefferson,2020-11-12 20:52:46.107798,103,0,12
King,2020-11-12 20:52:46.107798,32473,838,2772
Kitsap,2020-11-12 20:52:46.107798,1845,26,127
Kittitas,2020-11-12 20:52:46.107798,790,22,26
Klickitat,2020-11-12 20:52:46.107798,226,3,14
Lewis,2020-11-12 20:52:46.107798,860,13,61
Lincoln,2020-11-12 20:52:46.107798,88,2,3
Mason,2020-11-12 20:52:46.107798,592,10,35
Okanogan,2020-11-12 20:52:46.107798,1143,11,64
Pacific,2020-11-12 20:52:46.107798,164,3,8
Pend Oreille,2020-11-12 20:52:46.107798,170,1,10
Pierce,2020-11-12 20:52:46.107798,12296,244,1106
San Juan,2020-11-12 20:52:46.107798,41,0,2
Skagit,2020-11-12 20:52:46.107798,1512,25,112
Skamania,2020-11-12 20:52:46.107798,80,1,5
Snohomish,2020-11-12 20:52:46.107798,10617,248,983
Spokane,2020-11-12 20:52:46.107798,11615,219,750
Stevens,2020-11-12 20:52:46.107798,380,6,27
Thurston,2020-11-12 20:52:46.107798,2056,38,167
Wahkiakum,2020-11-12 20:52:46.107798,11,0,0
Walla Walla,2020-11-12 20:52:46.107798,1598,13,94
Whatcom,2020-11-12 20:52:46.107798,1776,53,117
Whitman,2020-11-12 20:52:46.107798,1952,23,35
Yakima,2020-11-12 20:52:46.107798,12303,281,837
Adams,2020-11-13 21:21:04.228710,1075,11,64
Asotin,2020-11-13 21:21:04.228710,470,10,28
Benton,2020-11-13 21:21:04.228710,6290,140,439
Chelan,2020-11-13 21:21:04.228710,2148,20,91
Clallam,2020-11-13 21:21:04.228710,299,3,13
Clark,2020-11-13 21:21:04.228710,5722,100,420
Columbia,2020-11-13 21:21:04.228710,23,2,4
Cowlitz,2020-11-13 21:21:04.228710,990,8,54
Douglas,2020-11-13 21:21:04.228710,1275,11,62
Ferry,2020-11-13 21:21:04.228710,39,1,2
Franklin,2020-11-13 21:21:04.228710,5317,69,350
Garfield,2020-11-13 21:21:04.228710,46,0,1
Grant,2020-11-13 21:21:04.228710,3604,30,192
Grays Harbor,2020-11-13 21:21:04.228710,836,15,53
Island,2020-11-13 21:21:04.228710,485,12,43
Jefferson,2020-11-13 21:21:04.228710,106,0,13
King,2020-11-13 21:21:04.228710,33043,836,2792
Kitsap,2020-11-13 21:21:04.228710,1887,26,130
Kittitas,2020-11-13 21:21:04.228710,792,22,26
Klickitat,2020-11-13 21:21:04.228710,230,3,14
Lewis,2020-11-13 21:21:04.228710,897,13,63
Lincoln,2020-11-13 21:21:04.228710,93,2,4
Mason,2020-11-13 21:21:04.228710,602,10,35
Okanogan,2020-11-13 21:21:04.228710,1146,11,64
Pacific,2020-11-13 21:21:04.228710,164,3,9
Pend Oreille,2020-11-13 21:21:04.228710,178,1,10
Pierce,2020-11-13 21:21:04.228710,12547,247,1118
San Juan,2020-11-13 21:21:04.228710,44,0,2
Skagit,2020-11-13 21:21:04.228710,1540,25,115
Skamania,2020-11-13 21:21:04.228710,80,1,5
Snohomish,2020-11-13 21:21:04.228710,10874,247,992
Spokane,2020-11-13 21:21:04.228710,11879,221,763
Stevens,2020-11-13 21:21:04.228710,404,6,28
Thurston,2020-11-13 21:21:04.228710,2143,38,172
Wahkiakum,2020-11-13 21:21:04.228710,11,0,0
Walla Walla,2020-11-13 21:21:04.228710,1652,14,94
Whatcom,2020-11-13 21:21:04.228710,1822,52,118
Whitman,2020-11-13 21:21:04.228710,1956,23,36
Yakima,2020-11-13 21:21:04.228710,12354,283,838
Adams,2020-11-14 20:09:35.134843,1096,11,64
Asotin,2020-11-14 20:09:35.134843,487,10,28
Benton,2020-11-14 20:09:35.134843,6329,140,439
Chelan,2020-11-14 20:09:35.134843,2162,20,91
Clallam,2020-11-14 20:09:35.134843,303,3,13
Clark,2020-11-14 20:09:35.134843,5906,100,422
Columbia,2020-11-14 20:09:35.134843,23,2,4
Cowlitz,2020-11-14 20:09:35.134843,1018,8,54
Douglas,2020-11-14 20:09:35.134843,1278,11,62
Ferry,2020-11-14 20:09:35.134843,42,1,2
Franklin,2020-11-14 20:09:35.134843,5354,69,350
Garfield,2020-11-14 20:09:35.134843,49,0,1
Grant,2020-11-14 20:09:35.134843,3631,30,192
Grays Harbor,2020-11-14 20:09:35.134843,850,15,54
Island,2020-11-14 20:09:35.134843,494,12,43
Jefferson,2020-11-14 20:09:35.134843,112,0,13
King,2020-11-14 20:09:35.134843,33816,836,2798
Kitsap,2020-11-14 20:09:35.134843,1930,26,130
Kittitas,2020-11-14 20:09:35.134843,799,22,26
Klickitat,2020-11-14 20:09:35.134843,234,3,14
Lewis,2020-11-14 20:09:35.134843,908,13,63
Lincoln,2020-11-14 20:09:35.134843,100,2,5
Mason,2020-11-14 20:09:35.134843,616,10,35
Okanogan,2020-11-14 20:09:35.134843,1151,11,64
Pacific,2020-11-14 20:09:35.134843,169,3,9
Pend Oreille,2020-11-14 20:09:35.134843,180,1,10
Pierce,2020-11-14 20:09:35.134843,12730,247,1121
San Juan,2020-11-14 20:09:35.134843,47,0,2
Skagit,2020-11-14 20:09:35.134843,1572,25,116
Skamania,2020-11-14 20:09:35.134843,85,1,5
Snohomish,2020-11-14 20:09:35.134843,11158,247,992
Spokane,2020-11-14 20:09:35.134843,12059,221,764
Stevens,2020-11-14 20:09:35.134843,411,6,28
Thurston,2020-11-14 20:09:35.134843,2238,38,172
Wahkiakum,2020-11-14 20:09:35.134843,11,0,0
Walla Walla,2020-11-14 20:09:35.134843,1687,14,94
Whatcom,2020-11-14 20:09:35.134843,1842,52,118
Whitman,2020-11-14 20:09:35.134843,1972,23,36
Yakima,2020-11-14 20:09:35.134843,12456,283,838
Adams,2020-11-15 20:08:42.095057,1122,11,65
Asotin,2020-11-15 20:08:42.095057,505,10,29
Benton,2020-11-15 20:08:42.095057,6508,140,444
Chelan,2020-11-15 20:08:42.095057,2171,20,91
Clallam,2020-11-15 20:08:42.095057,313,3,13
Clark,2020-11-15 20:08:42.095057,5985,100,432
Columbia,2020-11-15 20:08:42.095057,25,2,4
Cowlitz,2020-11-15 20:08:42.095057,1030,8,56
Douglas,2020-11-15 20:08:42.095057,1279,11,62
Ferry,2020-11-15 20:08:42.095057,42,1,2
Franklin,2020-11-15 20:08:42.095057,5470,69,352
Garfield,2020-11-15 20:08:42.095057,51,0,1
Grant,2020-11-15 20:08:42.095057,3653,30,195
Grays Harbor,2020-11-15 20:08:42.095057,863,15,57
Island,2020-11-15 20:08:42.095057,499,12,44
Jefferson,2020-11-15 20:08:42.095057,114,0,13
King,2020-11-15 20:08:42.095057,34415,836,2834
Kitsap,2020-11-15 20:08:42.095057,1965,26,135
Kittitas,2020-11-15 20:08:42.095057,807,22,26
Klickitat,2020-11-15 20:08:42.095057,234,3,14
Lewis,2020-11-15 20:08:42.095057,922,13,65
Lincoln,2020-11-15 20:08:42.095057,105,2,5
Mason,2020-11-15 20:08:42.095057,620,10,35
Okanogan,2020-11-15 20:08:42.095057,1152,11,64
Pacific,2020-11-15 20:08:42.095057,170,3,9
Pend Oreille,2020-11-15 20:08:42.095057,182,1,10
Pierce,2020-11-15 20:08:42.095057,13068,247,1143
San Juan,2020-11-15 20:08:42.095057,49,0,2
Skagit,2020-11-15 20:08:42.095057,1621,25,117
Skamania,2020-11-15 20:08:42.095057,84,1,5
Snohomish,2020-11-15 20:08:42.095057,11298,247,1007
Spokane,2020-11-15 20:08:42.095057,12442,221,786
Stevens,2020-11-15 20:08:42.095057,423,6,32
Thurston,2020-11-15 20:08:42.095057,2274,38,177
Wahkiakum,2020-11-15 20:08:42.095057,11,0,0
Walla Walla,2020-11-15 20:08:42.095057,1727,14,95
Whatcom,2020-11-15 20:08:42.095057,1890,52,119
Whitman,2020-11-15 20:08:42.095057,2007,23,36
Yakima,2020-11-15 20:08:42.095057,12521,283,839
Adams,2020-11-16 20:01:06.158382,1122,11,65
Asotin,2020-11-16 20:01:06.158382,505,10,29
Benton,2020-11-16 20:01:06.158382,6508,140,444
Chelan,2020-11-16 20:01:06.158382,2171,20,91
Clallam,2020-11-16 20:01:06.158382,313,3,13
Clark,2020-11-16 20:01:06.158382,5985,100,432
Columbia,2020-11-16 20:01:06.158382,25,2,4
Cowlitz,2020-11-16 20:01:06.158382,1030,8,56
Douglas,2020-11-16 20:01:06.158382,1279,11,62
Ferry,2020-11-16 20:01:06.158382,42,1,2
Franklin,2020-11-16 20:01:06.158382,5470,69,352
Garfield,2020-11-16 20:01:06.158382,51,0,1
Grant,2020-11-16 20:01:06.158382,3653,30,195
Grays Harbor,2020-11-16 20:01:06.158382,863,15,57
Island,2020-11-16 20:01:06.158382,499,12,44
Jefferson,2020-11-16 20:01:06.158382,114,0,13
King,2020-11-16 20:01:06.158382,34415,836,2834
Kitsap,2020-11-16 20:01:06.158382,1965,26,135
Kittitas,2020-11-16 20:01:06.158382,807,22,26
Klickitat,2020-11-16 20:01:06.158382,234,3,14
Lewis,2020-11-16 20:01:06.158382,922,13,65
Lincoln,2020-11-16 20:01:06.158382,105,2,5
Mason,2020-11-16 20:01:06.158382,620,10,35
Okanogan,2020-11-16 20:01:06.158382,1152,11,64
Pacific,2020-11-16 20:01:06.158382,170,3,9
Pend Oreille,2020-11-16 20:01:06.158382,182,1,10
Pierce,2020-11-16 20:01:06.158382,13068,247,1143
San Juan,2020-11-16 20:01:06.158382,49,0,2
Skagit,2020-11-16 20:01:06.158382,1621,25,117
Skamania,2020-11-16 20:01:06.158382,84,1,5
Snohomish,2020-11-16 20:01:06.158382,11298,247,1007
Spokane,2020-11-16 20:01:06.158382,12442,221,786
Stevens,2020-11-16 20:01:06.158382,423,6,32
Thurston,2020-11-16 20:01:06.158382,2274,38,177
Wahkiakum,2020-11-16 20:01:06.158382,11,0,0
Walla Walla,2020-11-16 20:01:06.158382,1727,14,95
Whatcom,2020-11-16 20:01:06.158382,1890,52,119
Whitman,2020-11-16 20:01:06.158382,2007,23,36
Yakima,2020-11-16 20:01:06.158382,12521,283,839
Adams,2020-11-17 20:41:30.558141,1147,11,65
Asotin,2020-11-17 20:41:30.558141,518,10,29
Benton,2020-11-17 20:41:30.558141,6715,139,451
Chelan,2020-11-17 20:41:30.558141,2186,20,91
Clallam,2020-11-17 20:41:30.558141,335,3,13
Clark,2020-11-17 20:41:30.558141,6315,105,438
Columbia,2020-11-17 20:41:30.558141,25,2,4
Cowlitz,2020-11-17 20:41:30.558141,1090,8,56
Douglas,2020-11-17 20:41:30.558141,1287,11,63
Ferry,2020-11-17 20:41:30.558141,44,1,2
Franklin,2020-11-17 20:41:30.558141,5579,70,353
Garfield,2020-11-17 20:41:30.558141,52,0,1
Grant,2020-11-17 20:41:30.558141,3715,32,195
Grays Harbor,2020-11-17 20:41:30.558141,881,15,57
Island,2020-11-17 20:41:30.558141,508,12,45
Jefferson,2020-11-17 20:41:30.558141,122,0,13
King,2020-11-17 20:41:30.558141,35669,845,2890
Kitsap,2020-11-17 20:41:30.558141,2045,28,135
Kittitas,2020-11-17 20:41:30.558141,815,23,26
Klickitat,2020-11-17 20:41:30.558141,236,3,14
Lewis,2020-11-17 20:41:30.558141,954,13,66
Lincoln,2020-11-17 20:41:30.558141,122,2,6
Mason,2020-11-17 20:41:30.558141,632,10,37
Okanogan,2020-11-17 20:41:30.558141,1157,11,64
Pacific,2020-11-17 20:41:30.558141,183,3,9
Pend Oreille,2020-11-17 20:41:30.558141,186,1,10
Pierce,2020-11-17 20:41:30.558141,13461,257,1162
San Juan,2020-11-17 20:41:30.558141,55,0,2
Skagit,2020-11-17 20:41:30.558141,1670,26,120
Skamania,2020-11-17 20:41:30.558141,86,1,5
Snohomish,2020-11-17 20:41:30.558141,11692,252,1022
Spokane,2020-11-17 20:41:30.558141,12938,226,805
Stevens,2020-11-17 20:41:30.558141,448,6,33
Thurston,2020-11-17 20:41:30.558141,2363,42,183
Wahkiakum,2020-11-17 20:41:30.558141,12,0,0
Walla Walla,2020-11-17 20:41:30.558141,1796,16,100
Whatcom,2020-11-17 20:41:30.558141,1942,52,119
Whitman,2020-11-17 20:41:30.558141,2060,23,37
Yakima,2020-11-17 20:41:30.558141,12631,289,842
Adams,2020-11-18 20:08:24.917002,1162,11,65
Asotin,2020-11-18 20:08:24.917002,520,10,29
Benton,2020-11-18 20:08:24.917002,6834,139,453
Chelan,2020-11-18 20:08:24.917002,2190,22,92
Clallam,2020-11-18 20:08:24.917002,341,3,13
Clark,2020-11-18 20:08:24.917002,6556,106,442
Columbia,2020-11-18 20:08:24.917002,26,2,4
Cowlitz,2020-11-18 20:08:24.917002,1104,8,56
Douglas,2020-11-18 20:08:24.917002,1288,11,63
Ferry,2020-11-18 20:08:24.917002,45,1,2
Franklin,2020-11-18 20:08:24.917002,5645,70,354
Garfield,2020-11-18 20:08:24.917002,52,0,1
Grant,2020-11-18 20:08:24.917002,3721,32,196
Grays Harbor,2020-11-18 20:08:24.917002,884,15,58
Island,2020-11-18 20:08:24.917002,514,12,45
Jefferson,2020-11-18 20:08:24.917002,123,0,13
King,2020-11-18 20:08:24.917002,35897,845,2903
Kitsap,2020-11-18 20:08:24.917002,2048,28,135
Kittitas,2020-11-18 20:08:24.917002,816,22,26
Klickitat,2020-11-18 20:08:24.917002,237,3,14
Lewis,2020-11-18 20:08:24.917002,956,14,67
Lincoln,2020-11-18 20:08:24.917002,122,2,7
Mason,2020-11-18 20:08:24.917002,633,11,38
Okanogan,2020-11-18 20:08:24.917002,1161,11,65
Pacific,2020-11-18 20:08:24.917002,190,3,9
Pend Oreille,2020-11-18 20:08:24.917002,187,1,10
Pierce,2020-11-18 20:08:24.917002,13665,259,1171
San Juan,2020-11-18 20:08:24.917002,54,0,3
Skagit,2020-11-18 20:08:24.917002,1672,26,120
Skamania,2020-11-18 20:08:24.917002,86,1,5
Snohomish,2020-11-18 20:08:24.917002,11798,258,1024
Spokane,2020-11-18 20:08:24.917002,13090,227,811
Stevens,2020-11-18 20:08:24.917002,454,6,33
Thurston,2020-11-18 20:08:24.917002,2401,45,183
Wahkiakum,2020-11-18 20:08:24.917002,12,0,0
Walla Walla,2020-11-18 20:08:24.917002,1818,19,102
Whatcom,2020-11-18 20:08:24.917002,1940,52,120
Whitman,2020-11-18 20:08:24.917002,2086,23,37
Yakima,2020-11-18 20:08:24.917002,12671,291,843
Adams,2020-11-19 20:40:24.874547,1200,11,66
Asotin,2020-11-19 20:40:24.874547,526,12,29
Benton,2020-11-19 20:40:24.874547,6917,139,454
Chelan,2020-11-19 20:40:24.874547,2196,22,93
Clallam,2020-11-19 20:40:24.874547,358,3,13
Clark,2020-11-19 20:40:24.874547,6760,107,445
Columbia,2020-11-19 20:40:24.874547,26,2,4
Cowlitz,2020-11-19 20:40:24.874547,1114,8,56
Douglas,2020-11-19 20:40:24.874547,1289,11,63
Ferry,2020-11-19 20:40:24.874547,45,1,2
Franklin,2020-11-19 20:40:24.874547,5683,70,354
Garfield,2020-11-19 20:40:24.874547,52,0,1
Grant,2020-11-19 20:40:24.874547,3738,32,196
Grays Harbor,2020-11-19 20:40:24.874547,894,15,58
Island,2020-11-19 20:40:24.874547,520,12,44
Jefferson,2020-11-19 20:40:24.874547,128,0,13
King,2020-11-19 20:40:24.874547,36471,846,2901
Kitsap,2020-11-19 20:40:24.874547,2076,28,135
Kittitas,2020-11-19 20:40:24.874547,816,23,26
Klickitat,2020-11-19 20:40:24.874547,237,3,14
Lewis,2020-11-19 20:40:24.874547,981,15,67
Lincoln,2020-11-19 20:40:24.874547,126,3,7
Mason,2020-11-19 20:40:24.874547,640,11,38
Okanogan,2020-11-19 20:40:24.874547,1167,11,66
Pacific,2020-11-19 20:40:24.874547,191,3,9
Pend Oreille,2020-11-19 20:40:24.874547,189,1,10
Pierce,2020-11-19 20:40:24.874547,13912,261,1181
San Juan,2020-11-19 20:40:24.874547,54,0,3
Skagit,2020-11-19 20:40:24.874547,1687,26,122
Skamania,2020-11-19 20:40:24.874547,87,1,5
Snohomish,2020-11-19 20:40:24.874547,12002,258,1030
Spokane,2020-11-19 20:40:24.874547,13331,229,816
Stevens,2020-11-19 20:40:24.874547,466,6,33
Thurston,2020-11-19 20:40:24.874547,2444,44,184
Wahkiakum,2020-11-19 20:40:24.874547,12,0,0
Walla Walla,2020-11-19 20:40:24.874547,1845,20,102
Whatcom,2020-11-19 20:40:24.874547,1983,52,122
Whitman,2020-11-19 20:40:24.874547,2098,23,38
Yakima,2020-11-19 20:40:24.874547,12710,291,843
Adams,2020-11-20 21:23:27.922184,1232,11,68
Asotin,2020-11-20 21:23:27.922184,535,12,29
Benton,2020-11-20 21:23:27.922184,6996,140,456
Chelan,2020-11-20 21:23:27.922184,2201,21,93
Clallam,2020-11-20 21:23:27.922184,362,3,13
Clark,2020-11-20 21:23:27.922184,7093,110,446
Columbia,2020-11-20 21:23:27.922184,27,2,4
Cowlitz,2020-11-20 21:23:27.922184,1132,8,57
Douglas,2020-11-20 21:23:27.922184,1290,11,63
Ferry,2020-11-20 21:23:27.922184,48,1,2
Franklin,2020-11-20 21:23:27.922184,5753,70,356
Garfield,2020-11-20 21:23:27.922184,52,0,1
Grant,2020-11-20 21:23:27.922184,3754,32,196
Grays Harbor,2020-11-20 21:23:27.922184,904,16,59
Island,2020-11-20 21:23:27.922184,536,12,44
Jefferson,2020-11-20 21:23:27.922184,134,0,13
King,2020-11-20 21:23:27.922184,37113,847,2914
Kitsap,2020-11-20 21:23:27.922184,2100,29,136
Kittitas,2020-11-20 21:23:27.922184,851,23,27
Klickitat,2020-11-20 21:23:27.922184,239,3,14
Lewis,2020-11-20 21:23:27.922184,997,15,68
Lincoln,2020-11-20 21:23:27.922184,127,3,7
Mason,2020-11-20 21:23:27.922184,649,11,38
Okanogan,2020-11-20 21:23:27.922184,1174,11,66
Pacific,2020-11-20 21:23:27.922184,190,3,9
Pend Oreille,2020-11-20 21:23:27.922184,190,1,10
Pierce,2020-11-20 21:23:27.922184,14093,261,1185
San Juan,2020-11-20 21:23:27.922184,55,0,3
Skagit,2020-11-20 21:23:27.922184,1711,26,124
Skamania,2020-11-20 21:23:27.922184,87,1,5
Snohomish,2020-11-20 21:23:27.922184,12173,261,1038
Spokane,2020-11-20 21:23:27.922184,13523,232,825
Stevens,2020-11-20 21:23:27.922184,479,6,33
Thurston,2020-11-20 21:23:27.922184,2494,45,188
Wahkiakum,2020-11-20 21:23:27.922184,14,0,0
Walla Walla,2020-11-20 21:23:27.922184,1865,21,102
Whatcom,2020-11-20 21:23:27.922184,2002,52,123
Whitman,2020-11-20 21:23:27.922184,2150,23,38
Yakima,2020-11-20 21:23:27.922184,12747,292,854
Adams,2020-11-22 19:56:57.008300,1243,11,70
Asotin,2020-11-22 19:56:57.008300,537,12,29
Benton,2020-11-22 19:56:57.008300,7112,140,458
Chelan,2020-11-22 19:56:57.008300,2210,21,93
Clallam,2020-11-22 19:56:57.008300,377,3,13
Clark,2020-11-22 19:56:57.008300,7198,110,448
Columbia,2020-11-22 19:56:57.008300,28,2,4
Cowlitz,2020-11-22 19:56:57.008300,1152,8,59
Douglas,2020-11-22 19:56:57.008300,1295,11,63
Ferry,2020-11-22 19:56:57.008300,48,1,2
Franklin,2020-11-22 19:56:57.008300,5813,70,356
Garfield,2020-11-22 19:56:57.008300,52,0,1
Grant,2020-11-22 19:56:57.008300,3799,32,197
Grays Harbor,2020-11-22 19:56:57.008300,922,16,59
Island,2020-11-22 19:56:57.008300,552,12,44
Jefferson,2020-11-22 19:56:57.008300,139,0,13
King,2020-11-22 19:56:57.008300,37631,847,2930
Kitsap,2020-11-22 19:56:57.008300,2122,29,137
Kittitas,2020-11-22 19:56:57.008300,867,23,28
Klickitat,2020-11-22 19:56:57.008300,239,3,14
Lewis,2020-11-22 19:56:57.008300,1010,15,68
Lincoln,2020-11-22 19:56:57.008300,129,3,7
Mason,2020-11-22 19:56:57.008300,654,11,38
Okanogan,2020-11-22 19:56:57.008300,1184,11,66
Pacific,2020-11-22 19:56:57.008300,192,3,9
Pend Oreille,2020-11-22 19:56:57.008300,192,1,10
Pierce,2020-11-22 19:56:57.008300,14228,261,1192
San Juan,2020-11-22 19:56:57.008300,56,0,3
Skagit,2020-11-22 19:56:57.008300,1736,26,125
Skamania,2020-11-22 19:56:57.008300,88,1,5
Snohomish,2020-11-22 19:56:57.008300,12337,261,1041
Spokane,2020-11-22 19:56:57.008300,13668,232,834
Stevens,2020-11-22 19:56:57.008300,490,6,33
Thurston,2020-11-22 19:56:57.008300,2531,45,188
Wahkiakum,2020-11-22 19:56:57.008300,13,0,0
Walla Walla,2020-11-22 19:56:57.008300,1882,21,103
Whatcom,2020-11-22 19:56:57.008300,2039,52,123
Whitman,2020-11-22 19:56:57.008300,2193,23,38
Yakima,2020-11-22 19:56:57.008300,12815,292,854
Adams,2020-11-23 20:14:11.659284,1293,12,72
Asotin,2020-11-23 20:14:11.659284,602,12,29
Benton,2020-11-23 20:14:11.659284,7354,140,466
Chelan,2020-11-23 20:14:11.659284,2237,21,93
Clallam,2020-11-23 20:14:11.659284,410,3,16
Clark,2020-11-23 20:14:11.659284,7438,114,465
Columbia,2020-11-23 20:14:11.659284,30,2,4
Cowlitz,2020-11-23 20:14:11.659284,1216,8,65
Douglas,2020-11-23 20:14:11.659284,1309,11,64
Ferry,2020-11-23 20:14:11.659284,50,1,2
Franklin,2020-11-23 20:14:11.659284,5992,71,365
Garfield,2020-11-23 20:14:11.659284,52,0,1
Grant,2020-11-23 20:14:11.659284,3940,33,200
Grays Harbor,2020-11-23 20:14:11.659284,935,17,61
Island,2020-11-23 20:14:11.659284,575,12,44
Jefferson,2020-11-23 20:14:11.659284,146,0,13
King,2020-11-23 20:14:11.659284,39634,859,3020
Kitsap,2020-11-23 20:14:11.659284,2208,29,141
Kittitas,2020-11-23 20:14:11.659284,889,23,28
Klickitat,2020-11-23 20:14:11.659284,244,3,14
Lewis,2020-11-23 20:14:11.659284,1062,15,70
Lincoln,2020-11-23 20:14:11.659284,140,3,8
Mason,2020-11-23 20:14:11.659284,681,11,39
Okanogan,2020-11-23 20:14:11.659284,1209,11,66
Pacific,2020-11-23 20:14:11.659284,225,3,9
Pend Oreille,2020-11-23 20:14:11.659284,202,1,12
Pierce,2020-11-23 20:14:11.659284,15077,262,1252
San Juan,2020-11-23 20:14:11.659284,57,0,3
Skagit,2020-11-23 20:14:11.659284,1790,26,133
Skamania,2020-11-23 20:14:11.659284,92,1,5
Snohomish,2020-11-23 20:14:11.659284,12858,268,1070
Spokane,2020-11-23 20:14:11.659284,14476,236,879
Stevens,2020-11-23 20:14:11.659284,519,6,35
Thurston,2020-11-23 20:14:11.659284,2640,46,201
Wahkiakum,2020-11-23 20:14:11.659284,16,0,0
Walla Walla,2020-11-23 20:14:11.659284,1942,21,110
Whatcom,2020-11-23 20:14:11.659284,2120,53,127
Whitman,2020-11-23 20:14:11.659284,2255,24,40
Yakima,2020-11-23 20:14:11.659284,13035,294,864
Adams,2020-11-24 23:57:07.406483,1303,12,73
Asotin,2020-11-24 23:57:07.406483,610,12,29
Benton,2020-11-24 23:57:07.406483,7501,140,469
Chelan,2020-11-24 23:57:07.406483,2251,22,94
Clallam,2020-11-24 23:57:07.406483,423,3,17
Clark,2020-11-24 23:57:07.406483,7744,113,469
Columbia,2020-11-24 23:57:07.406483,30,2,4
Cowlitz,2020-11-24 23:57:07.406483,1267,9,65
Douglas,2020-11-24 23:57:07.406483,1311,11,64
Ferry,2020-11-24 23:57:07.406483,53,1,2
Franklin,2020-11-24 23:57:07.406483,6076,72,365
Garfield,2020-11-24 23:57:07.406483,52,0,1
Grant,2020-11-24 23:57:07.406483,3983,33,201
Grays Harbor,2020-11-24 23:57:07.406483,956,17,61
Island,2020-11-24 23:57:07.406483,585,12,44
Jefferson,2020-11-24 23:57:07.406483,149,0,13
King,2020-11-24 23:57:07.406483,40522,864,3030
Kitsap,2020-11-24 23:57:07.406483,2262,30,142
Kittitas,2020-11-24 23:57:07.406483,892,23,29
Klickitat,2020-11-24 23:57:07.406483,253,3,14
Lewis,2020-11-24 23:57:07.406483,1095,16,72
Lincoln,2020-11-24 23:57:07.406483,144,3,8
Mason,2020-11-24 23:57:07.406483,701,11,39
Okanogan,2020-11-24 23:57:07.406483,1217,11,68
Pacific,2020-11-24 23:57:07.406483,230,3,9
Pend Oreille,2020-11-24 23:57:07.406483,205,1,12
Pierce,2020-11-24 23:57:07.406483,15370,268,1264
San Juan,2020-11-24 23:57:07.406483,60,0,3
Skagit,2020-11-24 23:57:07.406483,1854,26,134
Skamania,2020-11-24 23:57:07.406483,100,1,5
Snohomish,2020-11-24 23:57:07.406483,13267,277,1088
Spokane,2020-11-24 23:57:07.406483,15004,246,884
Stevens,2020-11-24 23:57:07.406483,538,6,35
Thurston,2020-11-24 23:57:07.406483,2720,46,201
Wahkiakum,2020-11-24 23:57:07.406483,17,0,0
Walla Walla,2020-11-24 23:57:07.406483,2006,21,113
Whatcom,2020-11-24 23:57:07.406483,2208,53,129
Whitman,2020-11-24 23:57:07.406483,2262,24,40
Yakima,2020-11-24 23:57:07.406483,13224,295,866
Adams,2020-11-25 19:39:19.786051,1310,12,73
