Active Cases,County Name,Deaths,FIPS,Negative Cases,Pending Cases,Positive Cases,Recovered,Scrape Time,Testing: Private Lab,Testing: Public Lab,Total Tested
65,Carroll,8,015,6030,0,538,465,2020-09-11 20:23:30.915071,4794,1774,6568
12,Chicot,11,017,4377,0,973,950,2020-09-11 20:23:30.915071,3430,1920,5350
27,Clark,4,019,5132,0,270,239,2020-09-11 20:23:30.915071,4365,1037,5402
33,Clay,5,021,3292,0,221,183,2020-09-11 20:23:30.915071,3090,423,3513
26,Cleburne,7,023,4794,0,283,250,2020-09-11 20:23:30.915071,4649,428,5077
16,Cleveland,7,025,2161,0,152,129,2020-09-11 20:23:30.915071,1603,710,2313
27,Columbia,16,027,3794,0,331,288,2020-09-11 20:23:30.915071,2667,1458,4125
13,Conway,3,029,5029,0,226,210,2020-09-11 20:23:30.915071,4391,864,5255
395,Craighead,16,031,26517,0,2276,1865,2020-09-11 20:23:30.915071,25706,3087,28793
94,Crawford,10,033,15195,0,1044,940,2020-09-11 20:23:30.915071,14218,2021,16239
111,Crittenden,36,035,12265,0,1785,1638,2020-09-11 20:23:30.915071,12216,1834,14050
66,Cross,5,037,3653,0,350,279,2020-09-11 20:23:30.915071,3286,717,4003
28,Dallas,2,039,1611,0,148,118,2020-09-11 20:23:30.915071,1325,434,1759
14,Desha,5,041,3150,0,257,238,2020-09-11 20:23:30.915071,2872,535,3407
18,Drew,5,043,4739,0,326,303,2020-09-11 20:23:30.915071,4217,848,5065
153,Faulkner,10,045,29226,0,1873,1710,2020-09-11 20:23:30.915071,26470,4629,31099
26,Franklin,2,047,4529,0,199,171,2020-09-11 20:23:30.915071,3607,1121,4728
16,Fulton,1,049,995,0,94,77,2020-09-11 20:23:30.915071,791,298,1089
136,Garland,36,051,23072,0,1589,1417,2020-09-11 20:23:30.915071,22394,2267,24661
22,Grant,1,053,3868,0,213,190,2020-09-11 20:23:30.915071,3633,448,4081
56,Greene,7,055,10700,0,700,637,2020-09-11 20:23:30.915071,9518,1882,11400
3,Hempstead,4,057,3641,0,337,330,2020-09-11 20:23:30.915071,2877,1101,3978
43,Hot Spring,23,059,9331,0,1772,1706,2020-09-11 20:23:30.915071,6835,4268,11103
13,Howard,8,061,3325,0,440,419,2020-09-11 20:23:30.915071,2717,1048,3765
79,Independence,12,063,8751,0,863,772,2020-09-11 20:23:30.915071,8013,1601,9614
14,Izard,0,065,2938,0,123,109,2020-09-11 20:23:30.915071,1506,1555,3061
35,Jackson,1,067,5469,0,227,191,2020-09-11 20:23:30.915071,1207,4489,5696
289,Jefferson,55,069,23285,0,2431,2087,2020-09-11 20:23:30.915071,15730,9986,25716
17,Johnson,4,071,6151,0,795,774,2020-09-11 20:23:30.915071,4851,2095,6946
6,Lafayette,2,073,826,0,79,71,2020-09-11 20:23:30.915071,700,205,905
31,Lawrence,11,075,3253,0,283,241,2020-09-11 20:23:30.915071,2865,671,3536
12,Lee,14,077,3390,0,1018,992,2020-09-11 20:23:30.915071,2306,2102,4408
225,Lincoln,13,079,5702,0,1774,1536,2020-09-11 20:23:30.915071,3096,4380,7476
15,Little River,18,081,1514,0,318,285,2020-09-11 20:23:30.915071,1496,336,1832
10,Logan,1,083,5586,0,376,365,2020-09-11 20:23:30.915071,4474,1488,5962
74,Lonoke,5,085,13750,0,819,740,2020-09-11 20:23:30.915071,12177,2392,14569
12,Madison,2,087,3554,0,313,299,2020-09-11 20:23:30.915071,3551,316,3867
10,Marion,0,089,1881,0,57,47,2020-09-11 20:23:30.915071,1498,440,1938
57,Miller,10,091,5709,0,684,617,2020-09-11 20:23:30.915071,4226,2167,6393
413,Missing County Info,0,05,24951,0,1287,874,2020-09-11 20:23:30.915071,26137,101,26238
89,Mississippi,35,093,10213,0,1477,1353,2020-09-11 20:23:30.915071,8780,2910,11690
9,Monroe,0,095,1925,0,102,93,2020-09-11 20:23:30.915071,1698,329,2027
16,Montgomery,4,097,1755,0,120,100,2020-09-11 20:23:30.915071,1221,654,1875
6,Nevada,12,099,2317,0,172,154,2020-09-11 20:23:30.915071,1997,492,2489
35,Newton,15,101,1380,0,161,111,2020-09-11 20:23:30.915071,1194,347,1541
46,Ouachita,5,103,4501,0,206,155,2020-09-11 20:23:30.915071,3733,974,4707
4,Perry,0,105,2274,0,67,63,2020-09-11 20:23:30.915071,2002,339,2341
13,Phillips,10,107,5295,0,427,404,2020-09-11 20:23:30.915071,3524,2198,5722
24,Pike,1,109,1858,0,209,184,2020-09-11 20:23:30.915071,1691,376,2067
57,Poinsett,6,111,6276,0,549,486,2020-09-11 20:23:30.915071,5466,1359,6825
16,Polk,4,113,3341,0,244,224,2020-09-11 20:23:30.915071,2589,996,3585
110,Pope,22,115,17476,0,1919,1787,2020-09-11 20:23:30.915071,16736,2659,19395
8,Prairie,1,117,1664,0,124,115,2020-09-11 20:23:30.915071,1422,366,1788
621,Pulaski,118,119,103195,0,7795,7056,2020-09-11 20:23:30.915071,93252,17738,110990
19,Randolph,18,121,3908,0,333,296,2020-09-11 20:23:30.915071,3421,820,4241
131,Saline,16,125,22119,0,1747,1600,2020-09-11 20:23:30.915071,19774,4092,23866
2,Scott,1,127,1524,0,91,88,2020-09-11 20:23:30.915071,1352,263,1615
18,Searcy,0,129,1607,0,122,104,2020-09-11 20:23:30.915071,1436,293,1729
222,Sebastian,39,131,34617,0,3128,2867,2020-09-11 20:23:30.915071,33606,4139,37745
13,Sevier,16,133,5864,0,1176,1147,2020-09-11 20:23:30.915071,6579,461,7040
13,Sharp,6,135,3049,0,162,143,2020-09-11 20:23:30.915071,2627,584,3211
36,St. Francis,4,123,10269,0,1384,1344,2020-09-11 20:23:30.915071,9389,2264,11653
48,Stone,5,137,2730,0,259,206,2020-09-11 20:23:30.915071,1920,1069,2989
43,Union,25,139,7552,0,769,701,2020-09-11 20:23:30.915071,6187,2134,8321
23,Van Buren,2,141,3190,0,153,128,2020-09-11 20:23:30.915071,2816,527,3343
803,Washington,84,143,63398,0,7935,7048,2020-09-11 20:23:30.915071,57427,13906,71333
52,White,14,145,11014,0,587,521,2020-09-11 20:23:30.915071,9420,2181,11601
2,Woodruff,0,147,1404,0,29,27,2020-09-11 20:23:30.915071,1280,153,1433
23,Yell,25,149,8283,0,1193,1145,2020-09-11 20:23:30.915071,8090,1386,9476
0,Arkansas,0,001,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Ashley,0,003,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Baxter,0,005,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Benton,0,007,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Boone,0,009,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Bradley,0,011,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Calhoun,0,013,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Carroll,0,015,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Chicot,0,017,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Clark,0,019,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Clay,0,021,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Cleburne,0,023,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Cleveland,0,025,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Columbia,0,027,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Conway,0,029,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Craighead,0,031,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Crawford,0,033,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Crittenden,0,035,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Cross,0,037,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Dallas,0,039,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Desha,0,041,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Drew,0,043,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Faulkner,0,045,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Franklin,0,047,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Fulton,0,049,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Garland,0,051,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Grant,0,053,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Greene,0,055,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Hempstead,0,057,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Hot Spring,0,059,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Howard,0,061,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Independence,0,063,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Izard,0,065,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Jackson,0,067,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Jefferson,0,069,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Johnson,0,071,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Lafayette,0,073,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Lawrence,0,075,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Lee,0,077,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Lincoln,0,079,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Little River,0,081,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Logan,0,083,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Lonoke,0,085,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Madison,0,087,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Marion,0,089,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Miller,0,091,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Missing County Info,0,05,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Mississippi,0,093,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Monroe,0,095,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Montgomery,0,097,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Nevada,0,099,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Newton,0,101,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Ouachita,0,103,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Perry,0,105,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Phillips,0,107,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Pike,0,109,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Poinsett,0,111,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Polk,0,113,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Pope,0,115,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Prairie,0,117,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Pulaski,0,119,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Randolph,0,121,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Saline,0,125,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Scott,0,127,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Searcy,0,129,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Sebastian,0,131,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Sevier,0,133,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Sharp,0,135,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,St. Francis,0,123,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Stone,0,137,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Union,0,139,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Van Buren,0,141,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Washington,0,143,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,White,0,145,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Woodruff,0,147,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Yell,0,149,0,0,0,0,2020-09-12 20:04:29.689975,0,0,0
0,Arkansas,0,001,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Ashley,0,003,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Baxter,0,005,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Benton,0,007,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Boone,0,009,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Bradley,0,011,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Calhoun,0,013,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Carroll,0,015,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Chicot,0,017,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Clark,0,019,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Clay,0,021,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Cleburne,0,023,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Cleveland,0,025,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Columbia,0,027,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Conway,0,029,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Craighead,0,031,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Crawford,0,033,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Crittenden,0,035,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Cross,0,037,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Dallas,0,039,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Desha,0,041,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Drew,0,043,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Faulkner,0,045,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Franklin,0,047,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Fulton,0,049,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Garland,0,051,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Grant,0,053,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Greene,0,055,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Hempstead,0,057,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Hot Spring,0,059,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Howard,0,061,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Independence,0,063,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Izard,0,065,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Jackson,0,067,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Jefferson,0,069,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Johnson,0,071,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Lafayette,0,073,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Lawrence,0,075,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Lee,0,077,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Lincoln,0,079,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Little River,0,081,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Logan,0,083,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Lonoke,0,085,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Madison,0,087,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Marion,0,089,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Miller,0,091,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Missing County Info,0,05,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Mississippi,0,093,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Monroe,0,095,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Montgomery,0,097,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Nevada,0,099,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Newton,0,101,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Ouachita,0,103,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Perry,0,105,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Phillips,0,107,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Pike,0,109,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Poinsett,0,111,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Polk,0,113,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Pope,0,115,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Prairie,0,117,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Pulaski,0,119,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Randolph,0,121,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Saline,0,125,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Scott,0,127,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Searcy,0,129,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Sebastian,0,131,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Sevier,0,133,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Sharp,0,135,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,St. Francis,0,123,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Stone,0,137,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Union,0,139,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Van Buren,0,141,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Washington,0,143,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,White,0,145,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Woodruff,0,147,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Yell,0,149,0,0,0,0,2020-09-13 20:01:00.049758,0,0,0
0,Arkansas,0,001,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Ashley,0,003,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Baxter,0,005,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Benton,0,007,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Boone,0,009,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Bradley,0,011,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Calhoun,0,013,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Carroll,0,015,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Chicot,0,017,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Clark,0,019,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Clay,0,021,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Cleburne,0,023,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Cleveland,0,025,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Columbia,0,027,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Conway,0,029,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Craighead,0,031,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Crawford,0,033,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Crittenden,0,035,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Cross,0,037,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Dallas,0,039,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Desha,0,041,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Drew,0,043,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Faulkner,0,045,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Franklin,0,047,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Fulton,0,049,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Garland,0,051,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Grant,0,053,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Greene,0,055,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Hempstead,0,057,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Hot Spring,0,059,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Howard,0,061,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Independence,0,063,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Izard,0,065,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Jackson,0,067,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Jefferson,0,069,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Johnson,0,071,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Lafayette,0,073,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Lawrence,0,075,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Lee,0,077,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Lincoln,0,079,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Little River,0,081,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Logan,0,083,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Lonoke,0,085,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Madison,0,087,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Marion,0,089,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Miller,0,091,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Missing County Info,0,05,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Mississippi,0,093,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Monroe,0,095,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Montgomery,0,097,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Nevada,0,099,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Newton,0,101,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Ouachita,0,103,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Perry,0,105,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Phillips,0,107,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Pike,0,109,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Poinsett,0,111,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Polk,0,113,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Pope,0,115,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Prairie,0,117,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Pulaski,0,119,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Randolph,0,121,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Saline,0,125,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Scott,0,127,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Searcy,0,129,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Sebastian,0,131,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Sevier,0,133,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Sharp,0,135,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,St. Francis,0,123,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Stone,0,137,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Union,0,139,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Van Buren,0,141,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Washington,0,143,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,White,0,145,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Woodruff,0,147,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Yell,0,149,0,0,0,0,2020-09-14 20:03:33.604027,0,0,0
0,Arkansas,0,001,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Ashley,0,003,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Baxter,0,005,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Benton,0,007,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Boone,0,009,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Bradley,0,011,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Calhoun,0,013,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Carroll,0,015,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Chicot,0,017,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Clark,0,019,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Clay,0,021,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Cleburne,0,023,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Cleveland,0,025,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Columbia,0,027,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Conway,0,029,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Craighead,0,031,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Crawford,0,033,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Crittenden,0,035,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Cross,0,037,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Dallas,0,039,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Desha,0,041,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Drew,0,043,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Faulkner,0,045,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Franklin,0,047,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Fulton,0,049,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Garland,0,051,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Grant,0,053,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Greene,0,055,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Hempstead,0,057,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Hot Spring,0,059,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Howard,0,061,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Independence,0,063,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Izard,0,065,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Jackson,0,067,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Jefferson,0,069,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
0,Johnson,0,071,0,0,0,0,2020-09-16 09:11:01.816644,0,0,0
