# Cases Race/Ethnicity: American Indian or Alaska Native (Hispanic),# Cases Race/Ethnicity: American Indian or Alaska Native (Not Hispanic),# Cases Race/Ethnicity: American Indian or Alaska Native (Unknown Ethnicity),# Cases Race/Ethnicity: Asian (Hispanic),# Cases Race/Ethnicity: Asian (Not Hispanic),# Cases Race/Ethnicity: Asian (Unknown Ethnicity),# Cases Race/Ethnicity: Black or African American (Hispanic),# Cases Race/Ethnicity: Black or African American (Not Hispanic),# Cases Race/Ethnicity: Black or African American (Unknown Ethnicity),# Cases Race/Ethnicity: Other Race (Hispanic),# Cases Race/Ethnicity: Other Race (Not Hispanic),# Cases Race/Ethnicity: Other Race (Unknown Ethnicity),# Cases Race/Ethnicity: Unknown Race (Hispanic),# Cases Race/Ethnicity: Unknown Race (Not Hispanic),# Cases Race/Ethnicity: Unknown Race (Unknown Ethnicity),# Cases Race/Ethnicity: White (Hispanic),# Cases Race/Ethnicity: White (Not Hispanic),# Cases Race/Ethnicity: White (Unknown Ethnicity),County Name,Report Date,Total Cases
0,0,1,0,0,0,3,258,113,5,8,28,1,4,207,5,241,88,TATE,09/23/2020,962
0,0,0,0,1,1,1,69,10,34,8,31,6,2,161,7,259,64,TIPPAH,09/23/2020,654
0,1,0,0,0,0,0,11,1,2,10,13,5,2,63,11,491,57,TISHOMINGO,09/23/2020,667
0,1,0,0,1,0,0,185,64,0,2,10,2,2,178,0,28,9,TUNICA,09/23/2020,482
1,1,0,0,0,0,1,150,38,49,6,10,3,9,151,10,427,132,UNION,09/23/2020,988
0,0,0,0,1,0,0,220,11,1,8,9,0,6,90,2,237,10,WALTHALL,09/23/2020,595
0,3,1,0,3,2,3,581,210,3,18,82,0,6,116,1,269,86,WARREN,09/23/2020,1384
0,0,1,0,1,1,1,1076,333,4,20,243,0,12,265,2,187,51,WASHINGTON,09/23/2020,2197
0,0,0,0,0,0,0,454,59,4,34,83,0,2,31,3,168,50,WAYNE,09/23/2020,888
0,0,1,0,0,0,0,70,7,1,3,9,0,0,22,1,183,36,WEBSTER,09/23/2020,333
0,2,0,0,0,0,1,150,33,0,4,11,0,1,61,0,31,8,WILKINSON,09/23/2020,302
0,0,6,0,0,0,2,223,140,2,5,9,0,1,69,0,137,141,WINSTON,09/23/2020,735
0,0,0,0,0,0,1,160,22,0,4,7,0,0,114,2,96,17,YALOBUSHA,09/23/2020,423
0,3,0,0,2,2,4,552,84,2,2,50,1,4,147,33,141,19,YAZOO,09/23/2020,1046
17,489,783,11,263,74,119,29901,7412,1679,1037,4579,122,418,13580,824,25880,7385,Total,09/23/2020,94573
0,1,0,0,5,0,0,422,87,4,16,25,0,3,45,74,178,70,ADAMS,09/24/2020,930
0,1,0,0,0,1,0,48,7,10,7,25,0,17,241,3,351,80,ALCORN,09/24/2020,791
0,0,0,0,1,0,0,79,19,0,5,8,0,3,71,2,112,25,AMITE,09/24/2020,325
0,2,2,0,0,0,0,258,71,5,6,11,0,1,60,1,184,53,ATTALA,09/24/2020,654
0,0,0,0,0,0,0,61,21,7,1,23,0,2,54,2,28,26,BENTON,09/24/2020,225
0,3,5,0,4,0,4,751,361,5,24,47,0,17,277,3,238,84,BOLIVAR,09/24/2020,1823
0,1,0,1,0,0,0,141,14,28,3,16,0,4,95,22,167,21,CALHOUN,09/24/2020,513
0,0,5,0,0,0,1,88,23,0,1,12,0,1,18,3,109,54,CARROLL,09/24/2020,315
1,0,0,0,0,0,6,289,61,8,7,29,1,2,59,10,170,27,CHICKASAW,09/24/2020,670
0,0,0,0,0,0,0,49,16,0,1,5,0,0,30,0,58,22,CHOCTAW,09/24/2020,181
0,0,0,0,1,0,1,219,92,0,1,25,0,0,88,0,23,12,CLAIBORNE,09/24/2020,462
0,0,0,0,1,0,0,202,16,3,8,19,0,2,36,0,239,55,CLARKE,09/24/2020,581
0,1,0,0,0,0,0,326,50,1,7,18,0,0,34,1,130,21,CLAY,09/24/2020,589
0,0,0,0,0,1,0,397,180,3,11,106,1,7,264,9,124,47,COAHOMA,09/24/2020,1150
0,2,1,0,1,0,3,561,124,48,20,106,1,4,99,5,161,35,COPIAH,09/24/2020,1171
0,0,0,0,0,0,1,233,51,11,3,30,1,6,79,5,329,70,COVINGTON,09/24/2020,819
0,6,0,3,21,6,11,1159,275,146,78,163,18,23,1940,125,1186,361,DESOTO,09/24/2020,5521
0,0,2,0,9,3,3,633,180,114,26,167,5,6,334,22,725,226,FORREST,09/24/2020,2455
0,0,1,0,0,0,1,78,16,0,1,6,0,2,10,1,65,11,FRANKLIN,09/24/2020,192
0,0,0,0,7,1,0,66,97,2,6,35,1,1,80,11,249,209,GEORGE,09/24/2020,765
0,0,1,0,1,0,0,51,20,0,3,37,0,1,41,0,139,72,GREENE,09/24/2020,366
0,0,18,0,0,0,2,543,53,0,14,24,0,4,66,0,283,70,GRENADA,09/24/2020,1077
0,0,0,0,1,0,0,58,10,2,12,37,0,0,71,13,304,69,HANCOCK,09/24/2020,577
5,3,2,1,38,17,5,790,158,44,45,168,2,21,547,101,1348,534,HARRISON,09/24/2020,3829
1,6,3,0,23,7,21,3816,782,79,64,577,5,17,589,27,898,148,HINDS,09/24/2020,7063
0,1,1,0,1,0,0,746,161,2,18,35,0,1,58,0,63,8,HOLMES,09/24/2020,1095
0,0,0,0,1,0,1,186,90,0,2,33,0,1,33,1,20,8,HUMPHREYS,09/24/2020,376
0,0,0,0,0,0,1,49,17,0,0,5,0,2,12,0,14,4,ISSAQUENA,09/24/2020,104
0,0,0,0,0,1,1,26,3,3,3,9,0,3,66,3,477,199,ITAWAMBA,09/24/2020,794
0,5,0,0,33,11,3,421,83,51,25,221,5,12,1349,48,772,417,JACKSON,09/24/2020,3456
0,1,1,0,1,0,0,294,35,0,9,30,1,2,58,0,122,14,JASPER,09/24/2020,568
0,0,0,0,1,0,1,167,33,0,4,9,0,0,21,0,7,1,JEFFERSON,09/24/2020,244
0,2,0,0,0,1,1,170,32,1,7,3,0,2,19,1,86,14,JEFFERSON DAVIS,09/24/2020,339
0,14,2,0,5,2,1,718,94,183,33,193,3,4,134,37,860,185,JONES,09/24/2020,2468
0,11,20,0,1,2,2,151,26,0,4,7,0,0,17,0,39,8,KEMPER,09/24/2020,288
0,0,0,0,14,3,2,264,106,25,32,88,2,15,453,22,763,365,LAFAYETTE,09/24/2020,2154
0,2,1,0,5,1,3,291,74,50,13,147,3,12,209,19,658,187,LAMAR,09/24/2020,1675
0,5,6,0,8,0,0,829,132,7,13,65,0,2,112,6,698,161,LAUDERDALE,09/24/2020,2044
0,0,0,0,1,0,0,157,18,1,5,13,0,12,66,1,144,13,LAWRENCE,09/24/2020,431
1,61,133,0,1,0,1,288,41,71,6,24,3,1,49,11,224,38,LEAKE,09/24/2020,953
0,1,0,2,12,3,2,686,123,25,24,39,18,15,212,25,1219,277,LEE,09/24/2020,2683
0,1,9,0,2,1,1,640,369,2,6,82,1,2,63,2,122,92,LEFLORE,09/24/2020,1395
0,1,0,0,0,0,1,256,37,5,24,58,0,10,128,5,492,66,LINCOLN,09/24/2020,1083
0,2,0,0,3,1,2,564,100,12,10,42,0,3,301,4,353,129,LOWNDES,09/24/2020,1526
1,7,1,0,23,3,5,1117,226,159,48,203,7,16,261,17,983,188,MADISON,09/24/2020,3265
0,1,0,0,2,0,0,224,27,9,19,17,0,6,94,3,413,42,MARION,09/24/2020,857
0,1,0,0,1,0,0,367,102,17,15,58,1,3,268,16,159,84,MARSHALL,09/24/2020,1092
0,1,1,0,1,1,0,324,54,0,10,30,1,7,103,0,555,133,MONROE,09/24/2020,1221
0,4,17,0,0,0,0,184,26,0,3,7,0,0,19,0,165,34,MONTGOMERY,09/24/2020,459
2,277,427,1,4,0,1,219,47,13,12,33,0,0,77,3,338,105,NESHOBA,09/24/2020,1559
1,41,95,0,0,0,0,189,30,2,5,23,0,1,74,1,237,68,NEWTON,09/24/2020,767
0,0,1,0,0,0,0,291,59,1,6,33,0,2,68,0,63,24,NOXUBEE,09/24/2020,548
0,1,0,0,1,0,0,535,129,9,25,131,1,5,141,3,640,152,OKTIBBEHA,09/24/2020,1773
0,0,1,0,1,0,2,582,298,14,11,33,0,9,223,3,194,92,PANOLA,09/24/2020,1463
0,1,1,0,0,0,0,107,18,1,6,57,1,1,217,8,357,98,PEARL RIVER,09/24/2020,873
0,0,1,0,1,0,0,56,26,1,4,33,0,4,73,0,159,61,PERRY,09/24/2020,419
0,1,0,1,2,0,2,498,26,1,17,11,0,4,272,2,372,21,PIKE,09/24/2020,1230
1,0,0,0,1,1,0,132,38,96,6,49,17,8,189,29,469,223,PONTOTOC,09/24/2020,1259
0,2,2,0,0,0,0,116,14,1,7,8,1,3,153,1,461,75,PRENTISS,09/24/2020,844
0,0,0,0,0,0,1,167,73,0,6,29,0,2,62,0,26,6,QUITMAN,09/24/2020,372
0,3,1,2,14,2,5,667,109,87,46,203,2,17,408,14,1387,289,RANKIN,09/24/2020,3256
3,4,4,0,0,0,1,387,41,199,9,30,2,1,148,20,276,48,SCOTT,09/24/2020,1173
0,0,1,0,0,0,0,71,49,1,0,9,0,1,90,0,35,8,SHARKEY,09/24/2020,265
0,2,1,0,0,0,0,269,105,5,7,26,0,25,133,0,357,95,SIMPSON,09/24/2020,1025
0,0,0,0,0,0,0,117,21,2,6,13,0,2,36,0,290,44,SMITH,09/24/2020,531
0,1,0,0,0,0,0,72,15,0,8,29,0,0,57,7,145,36,STONE,09/24/2020,370
0,1,5,0,3,0,3,708,220,1,28,92,0,10,146,2,161,65,SUNFLOWER,09/24/2020,1445
0,0,0,0,0,0,2,262,190,12,7,13,0,5,71,1,88,112,TALLAHATCHIE,09/24/2020,763
0,0,1,0,0,0,3,260,119,5,9,28,1,4,209,5,241,91,TATE,09/24/2020,976
