# Deaths Race/Ethnicity: American Indian or Alaska Native (Hispanic),# Deaths Race/Ethnicity: American Indian or Alaska Native (Not Hispanic),# Deaths Race/Ethnicity: American Indian or Alaska Native (Unknown Ethnicity),# Deaths Race/Ethnicity: Asian (Hispanic),# Deaths Race/Ethnicity: Asian (Not Hispanic),# Deaths Race/Ethnicity: Asian (Unknown Ethnicity),# Deaths Race/Ethnicity: Black or African American (Hispanic),# Deaths Race/Ethnicity: Black or African American (Not Hispanic),# Deaths Race/Ethnicity: Black or African American (Unknown Ethnicity),# Deaths Race/Ethnicity: Other Race (Hispanic),# Deaths Race/Ethnicity: Other Race (Not Hispanic),# Deaths Race/Ethnicity: Other Race (Unknown Ethnicity),# Deaths Race/Ethnicity: Unknown Race (Hispanic),# Deaths Race/Ethnicity: Unknown Race (Not Hispanic),# Deaths Race/Ethnicity: Unknown Race (Unknown Ethnicity),# Deaths Race/Ethnicity: White (Hispanic),# Deaths Race/Ethnicity: White (Not Hispanic),# Deaths Race/Ethnicity: White (Unknown Ethnicity),County Name,Report Date,Total Deaths
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,JASPER,08/7/2020,9
0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,JEFFERSON,08/7/2020,6
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,JEFFERSON DAVIS,08/7/2020,6
0,0,0,0,0,0,0,21,1,1,0,0,0,0,1,0,30,4,JONES,08/7/2020,58
0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,1,KEMPER,08/7/2020,14
0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,8,3,LAFAYETTE,08/7/2020,15
0,0,0,0,0,0,0,4,1,1,0,2,0,0,2,0,2,2,LAMAR,08/7/2020,14
0,0,0,0,0,0,0,50,4,0,0,0,0,0,0,0,35,1,LAUDERDALE,08/7/2020,90
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,1,LAWRENCE,08/7/2020,7
0,7,3,0,0,0,0,8,0,1,0,0,0,0,0,0,5,1,LEAKE,08/7/2020,25
0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,3,LEE,08/7/2020,33
0,0,0,0,0,0,0,46,2,0,0,1,0,0,0,0,13,0,LEFLORE,08/7/2020,62
0,0,0,0,0,0,0,7,0,0,2,1,0,0,0,0,28,3,LINCOLN,08/7/2020,41
0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,1,16,2,LOWNDES,08/7/2020,37
0,0,0,0,0,0,0,27,2,0,0,1,0,0,0,0,30,4,MADISON,08/7/2020,64
0,1,0,0,0,0,0,6,1,0,0,0,0,0,2,0,10,0,MARION,08/7/2020,20
0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,2,0,MARSHALL,08/7/2020,9
0,1,0,0,0,0,0,17,2,0,0,0,0,0,1,0,29,2,MONROE,08/7/2020,52
0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,MONTGOMERY,08/7/2020,3
0,46,14,0,0,0,0,14,0,0,0,0,0,0,1,0,15,2,NESHOBA,08/7/2020,92
0,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,3,0,NEWTON,08/7/2020,11
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,2,NOXUBEE,08/7/2020,11
0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,12,1,OKTIBBEHA,08/7/2020,38
0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,1,1,PANOLA,08/7/2020,12
0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,26,1,PEARL RIVER,08/7/2020,37
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,PERRY,08/7/2020,7
0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,17,0,PIKE,08/7/2020,35
0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,3,0,PONTOTOC,08/7/2020,8
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,3,PRENTISS,08/7/2020,10
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,QUITMAN,08/7/2020,1
0,0,0,0,0,0,0,12,2,0,1,0,0,0,0,1,16,0,RANKIN,08/7/2020,32
0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,0,6,1,SCOTT,08/7/2020,20
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,SHARKEY,08/7/2020,4
0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,13,1,SIMPSON,08/7/2020,30
0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,5,0,SMITH,08/7/2020,13
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,STONE,08/7/2020,4
0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,1,2,SUNFLOWER,08/7/2020,24
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,3,0,TALLAHATCHIE,08/7/2020,10
0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,12,4,TATE,08/7/2020,27
0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,1,TIPPAH,08/7/2020,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,TISHOMINGO,08/7/2020,5
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,TUNICA,08/7/2020,6
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,3,UNION,08/7/2020,16
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,WALTHALL,08/7/2020,19
0,1,0,0,0,0,0,11,3,0,1,0,0,0,1,0,12,3,WARREN,08/7/2020,32
0,0,0,0,0,1,0,25,3,0,0,1,0,0,1,0,9,0,WASHINGTON,08/7/2020,40
0,0,0,0,0,0,0,10,1,0,0,3,0,0,0,0,2,5,WAYNE,08/7/2020,21
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,WEBSTER,08/7/2020,12
0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,2,0,WILKINSON,08/7/2020,13
0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,WINSTON,08/7/2020,16
0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,4,0,YALOBUSHA,08/7/2020,10
0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,4,0,YAZOO,08/7/2020,12
1,61,18,0,0,1,2,837,68,10,10,14,1,0,25,13,712,75,Total,08/7/2020,1848
0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,8,0,ADAMS,08/8/2020,25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,ALCORN,08/8/2020,5
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,AMITE,08/8/2020,6
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,0,ATTALA,08/8/2020,25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BENTON,08/8/2020,1
0,0,0,0,0,0,0,24,3,0,0,0,0,0,1,0,5,1,BOLIVAR,08/8/2020,34
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,CALHOUN,08/8/2020,9
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,1,CARROLL,08/8/2020,11
1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,8,0,CHICKASAW,08/8/2020,20
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,CHOCTAW,08/8/2020,4
0,0,0,0,0,0,0,8,2,0,0,0,0,0,1,0,2,0,CLAIBORNE,08/8/2020,13
0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,14,0,CLARKE,08/8/2020,25
0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,1,CLAY,08/8/2020,13
0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,2,0,COAHOMA,08/8/2020,12
0,0,0,0,0,0,0,18,2,0,0,0,0,0,1,2,4,1,COPIAH,08/8/2020,28
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,1,COVINGTON,08/8/2020,13
0,0,0,0,0,0,0,8,4,0,0,0,0,0,1,3,11,3,DESOTO,08/8/2020,30
0,0,0,0,0,0,0,24,0,1,0,0,0,0,2,1,27,1,FORREST,08/8/2020,56
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,FRANKLIN,08/8/2020,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,GEORGE,08/8/2020,5
0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,6,0,GREENE,08/8/2020,11
0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,7,1,GRENADA,08/8/2020,21
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,HANCOCK,08/8/2020,14
0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,24,1,HARRISON,08/8/2020,36
0,0,0,0,0,0,1,70,10,1,3,1,0,0,2,0,28,2,HINDS,08/8/2020,118
0,1,0,0,0,0,0,40,4,0,0,0,0,0,0,0,3,0,HOLMES,08/8/2020,48
0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,HUMPHREYS,08/8/2020,11
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ISSAQUENA,08/8/2020,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,ITAWAMBA,08/8/2020,10
0,0,0,0,0,0,0,14,0,1,0,0,0,0,1,0,25,1,JACKSON,08/8/2020,42
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,JASPER,08/8/2020,9
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,JEFFERSON,08/8/2020,7
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,JEFFERSON DAVIS,08/8/2020,6
0,0,0,0,0,0,0,21,1,1,0,0,0,0,1,0,30,4,JONES,08/8/2020,58
0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,1,KEMPER,08/8/2020,14
0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,8,3,LAFAYETTE,08/8/2020,16
0,0,0,0,0,0,0,4,1,1,0,2,0,0,2,0,2,2,LAMAR,08/8/2020,14
0,0,0,0,0,0,0,51,4,0,0,0,0,0,1,0,35,1,LAUDERDALE,08/8/2020,92
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,1,LAWRENCE,08/8/2020,7
0,7,3,0,0,0,0,8,0,1,0,0,0,0,0,0,5,1,LEAKE,08/8/2020,25
0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,18,4,LEE,08/8/2020,39
0,0,0,0,0,0,0,47,1,0,0,1,0,0,0,0,13,0,LEFLORE,08/8/2020,62
0,0,0,0,0,0,0,7,0,0,2,1,0,0,0,0,28,3,LINCOLN,08/8/2020,41
0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,1,15,2,LOWNDES,08/8/2020,37
0,0,0,0,0,0,0,27,2,0,0,1,0,0,0,0,30,4,MADISON,08/8/2020,64
0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,11,0,MARION,08/8/2020,20
0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,2,0,MARSHALL,08/8/2020,9
0,1,0,0,0,0,0,17,2,0,0,0,0,0,1,0,30,2,MONROE,08/8/2020,53
0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,MONTGOMERY,08/8/2020,3
0,46,14,0,0,0,0,14,0,0,0,0,0,0,1,0,15,2,NESHOBA,08/8/2020,92
0,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,3,0,NEWTON,08/8/2020,11
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,2,NOXUBEE,08/8/2020,11
0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,12,1,OKTIBBEHA,08/8/2020,38
0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,1,1,PANOLA,08/8/2020,12
0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,26,2,PEARL RIVER,08/8/2020,38
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,PERRY,08/8/2020,7
0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,PIKE,08/8/2020,36
0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,3,0,PONTOTOC,08/8/2020,8
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,PRENTISS,08/8/2020,10
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,QUITMAN,08/8/2020,1
0,0,0,0,0,0,0,12,2,0,1,0,0,0,1,1,16,0,RANKIN,08/8/2020,33
0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,0,6,1,SCOTT,08/8/2020,20
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,SHARKEY,08/8/2020,5
0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,13,1,SIMPSON,08/8/2020,30
0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,5,0,SMITH,08/8/2020,13
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,STONE,08/8/2020,4
0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,2,2,SUNFLOWER,08/8/2020,25
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,3,0,TALLAHATCHIE,08/8/2020,10
0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,12,5,TATE,08/8/2020,28
0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,1,TIPPAH,08/8/2020,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,TISHOMINGO,08/8/2020,5
0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,1,TUNICA,08/8/2020,7
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,3,UNION,08/8/2020,16
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,WALTHALL,08/8/2020,19
0,1,0,0,0,0,0,12,2,0,1,0,0,0,1,0,12,3,WARREN,08/8/2020,32
0,0,0,0,0,1,0,25,4,0,0,1,0,0,1,0,9,0,WASHINGTON,08/8/2020,41
0,0,0,0,0,0,0,10,1,0,0,3,0,0,0,0,2,5,WAYNE,08/8/2020,21
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,WEBSTER,08/8/2020,12
0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,2,0,WILKINSON,08/8/2020,13
0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,WINSTON,08/8/2020,16
0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,4,0,YALOBUSHA,08/8/2020,10
0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,4,0,YAZOO,08/8/2020,12
1,61,18,0,0,1,2,849,67,10,10,14,1,0,26,13,722,79,Total,08/8/2020,1874
0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,8,0,ADAMS,08/9/2020,25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,ALCORN,08/9/2020,5
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,AMITE,08/9/2020,6
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,0,ATTALA,08/9/2020,25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BENTON,08/9/2020,1
0,0,0,0,0,0,0,24,3,0,0,0,0,0,1,0,5,1,BOLIVAR,08/9/2020,34
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,CALHOUN,08/9/2020,9
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,1,CARROLL,08/9/2020,11
1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,CHICKASAW,08/9/2020,19
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,CHOCTAW,08/9/2020,4
0,0,0,0,0,0,0,8,2,0,0,0,0,0,1,0,2,0,CLAIBORNE,08/9/2020,13
0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,15,0,CLARKE,08/9/2020,26
0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,1,1,CLAY,08/9/2020,14
0,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0,2,0,COAHOMA,08/9/2020,13
0,0,0,0,0,0,0,18,1,0,0,1,0,0,1,2,4,1,COPIAH,08/9/2020,28
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,1,COVINGTON,08/9/2020,13
0,0,0,0,0,0,0,8,4,0,0,0,0,0,2,3,11,3,DESOTO,08/9/2020,31
0,0,0,0,0,0,0,24,0,1,0,0,0,0,2,1,27,1,FORREST,08/9/2020,56
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,FRANKLIN,08/9/2020,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,GEORGE,08/9/2020,5
0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,6,1,GREENE,08/9/2020,12
0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,7,1,GRENADA,08/9/2020,21
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,HANCOCK,08/9/2020,14
0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,24,1,HARRISON,08/9/2020,36
0,0,0,0,0,0,1,70,10,1,3,1,0,0,1,0,29,2,HINDS,08/9/2020,118
0,1,0,0,0,0,0,40,4,0,0,0,0,0,0,0,3,0,HOLMES,08/9/2020,48
0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,HUMPHREYS,08/9/2020,11
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ISSAQUENA,08/9/2020,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,ITAWAMBA,08/9/2020,10
0,0,0,0,0,0,0,14,0,1,0,0,0,0,1,0,25,1,JACKSON,08/9/2020,42
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,JASPER,08/9/2020,9
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,JEFFERSON,08/9/2020,7
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,JEFFERSON DAVIS,08/9/2020,6
0,0,0,0,0,0,0,21,1,1,0,0,0,0,1,0,30,4,JONES,08/9/2020,58
0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,1,KEMPER,08/9/2020,14
0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,8,3,LAFAYETTE,08/9/2020,16
0,0,0,0,0,0,0,4,1,1,0,2,0,0,2,0,2,2,LAMAR,08/9/2020,14
0,0,0,0,0,0,0,51,4,0,0,0,0,0,1,0,35,1,LAUDERDALE,08/9/2020,92
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,1,LAWRENCE,08/9/2020,8
0,7,3,0,0,0,0,8,0,1,0,0,0,0,0,0,5,1,LEAKE,08/9/2020,25
0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,20,4,LEE,08/9/2020,41
0,0,0,0,0,0,0,48,1,0,0,1,0,0,0,0,13,0,LEFLORE,08/9/2020,63
0,0,0,0,0,0,0,7,0,0,2,1,0,0,0,0,28,3,LINCOLN,08/9/2020,41
0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,1,15,2,LOWNDES,08/9/2020,37
0,0,0,0,0,0,0,27,2,0,0,1,0,0,0,0,32,4,MADISON,08/9/2020,66
0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,11,0,MARION,08/9/2020,20
0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,2,0,MARSHALL,08/9/2020,9
0,1,0,0,0,0,0,17,2,0,0,0,0,0,1,0,31,3,MONROE,08/9/2020,55
0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,MONTGOMERY,08/9/2020,5
0,46,14,0,0,0,0,14,0,0,0,0,0,0,1,0,15,2,NESHOBA,08/9/2020,92
0,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,3,0,NEWTON,08/9/2020,11
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,2,NOXUBEE,08/9/2020,11
0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,13,1,OKTIBBEHA,08/9/2020,39
0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,0,1,1,PANOLA,08/9/2020,13
0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,26,2,PEARL RIVER,08/9/2020,39
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,PERRY,08/9/2020,7
0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,PIKE,08/9/2020,36
0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,3,0,PONTOTOC,08/9/2020,8
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,PRENTISS,08/9/2020,10
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,QUITMAN,08/9/2020,1
0,0,0,0,0,0,0,14,0,0,1,0,0,0,1,1,17,0,RANKIN,08/9/2020,34
0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,0,6,1,SCOTT,08/9/2020,20
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,SHARKEY,08/9/2020,5
0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,13,1,SIMPSON,08/9/2020,30
0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,5,0,SMITH,08/9/2020,13
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,STONE,08/9/2020,5
0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,2,2,SUNFLOWER,08/9/2020,25
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,3,0,TALLAHATCHIE,08/9/2020,10
0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,14,4,TATE,08/9/2020,29
0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,1,TIPPAH,08/9/2020,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,TISHOMINGO,08/9/2020,5
0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,1,TUNICA,08/9/2020,7
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,3,UNION,08/9/2020,16
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16,0,WALTHALL,08/9/2020,20
0,1,0,0,0,0,0,12,3,0,1,0,0,0,1,0,12,3,WARREN,08/9/2020,33
0,0,0,0,0,1,0,25,4,0,0,1,0,0,1,0,9,0,WASHINGTON,08/9/2020,41
0,0,0,0,0,0,0,10,1,0,0,3,0,0,0,0,2,5,WAYNE,08/9/2020,21
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,WEBSTER,08/9/2020,12
0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,2,0,WILKINSON,08/9/2020,13
0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,WINSTON,08/9/2020,16
0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,4,0,YALOBUSHA,08/9/2020,10
0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,4,0,YAZOO,08/9/2020,12
1,61,19,0,0,1,2,854,65,10,10,15,1,0,27,13,736,81,Total,08/9/2020,1896
0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,8,0,ADAMS,08/10/2020,25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,ALCORN,08/10/2020,5
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,AMITE,08/10/2020,6
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,0,ATTALA,08/10/2020,25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BENTON,08/10/2020,1
0,0,0,0,0,0,0,24,3,0,0,0,0,0,1,0,5,1,BOLIVAR,08/10/2020,34
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,CALHOUN,08/10/2020,9
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,1,CARROLL,08/10/2020,11
1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,CHICKASAW,08/10/2020,19
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,CHOCTAW,08/10/2020,4
0,0,0,0,0,0,0,8,2,0,0,0,0,0,1,0,2,0,CLAIBORNE,08/10/2020,13
0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,15,0,CLARKE,08/10/2020,26
0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,1,1,CLAY,08/10/2020,14
0,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0,2,0,COAHOMA,08/10/2020,13
0,0,0,0,0,0,0,18,1,0,0,1,0,0,1,2,4,1,COPIAH,08/10/2020,28
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,1,COVINGTON,08/10/2020,13
0,0,0,0,0,0,0,8,4,0,0,0,0,0,2,3,11,3,DESOTO,08/10/2020,31
0,0,0,0,0,0,0,24,0,1,0,0,0,0,2,1,27,1,FORREST,08/10/2020,56
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,FRANKLIN,08/10/2020,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,GEORGE,08/10/2020,5
0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,6,1,GREENE,08/10/2020,12
0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,7,1,GRENADA,08/10/2020,21
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,HANCOCK,08/10/2020,14
0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,24,1,HARRISON,08/10/2020,36
0,0,0,0,0,0,1,70,10,1,3,1,0,0,1,0,29,2,HINDS,08/10/2020,118
0,1,0,0,0,0,0,41,4,0,0,0,0,0,0,0,3,0,HOLMES,08/10/2020,49
0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,HUMPHREYS,08/10/2020,11
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,ISSAQUENA,08/10/2020,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,ITAWAMBA,08/10/2020,10
0,0,0,0,0,0,0,14,0,1,0,0,0,0,1,0,26,1,JACKSON,08/10/2020,43
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,JASPER,08/10/2020,9
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,JEFFERSON,08/10/2020,7
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,JEFFERSON DAVIS,08/10/2020,6
0,0,0,0,0,0,0,21,1,1,0,0,0,0,1,0,31,4,JONES,08/10/2020,59
0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,1,KEMPER,08/10/2020,14
0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,8,3,LAFAYETTE,08/10/2020,17
0,0,0,0,0,0,0,4,1,1,0,2,0,0,1,0,3,2,LAMAR,08/10/2020,14
0,0,0,0,0,0,0,51,4,0,0,0,0,0,1,0,35,1,LAUDERDALE,08/10/2020,92
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,1,LAWRENCE,08/10/2020,8
0,7,3,0,0,0,0,8,0,1,0,0,0,0,0,0,5,1,LEAKE,08/10/2020,25
0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,20,4,LEE,08/10/2020,41
