# Cases Race/Ethnicity: American Indian or Alaska Native (Hispanic),# Cases Race/Ethnicity: American Indian or Alaska Native (Not Hispanic),# Cases Race/Ethnicity: American Indian or Alaska Native (Unknown Ethnicity),# Cases Race/Ethnicity: Asian (Hispanic),# Cases Race/Ethnicity: Asian (Not Hispanic),# Cases Race/Ethnicity: Asian (Unknown Ethnicity),# Cases Race/Ethnicity: Black or African American (Hispanic),# Cases Race/Ethnicity: Black or African American (Not Hispanic),# Cases Race/Ethnicity: Black or African American (Unknown Ethnicity),# Cases Race/Ethnicity: Other Race (Hispanic),# Cases Race/Ethnicity: Other Race (Not Hispanic),# Cases Race/Ethnicity: Other Race (Unknown Ethnicity),# Cases Race/Ethnicity: Unknown Race (Hispanic),# Cases Race/Ethnicity: Unknown Race (Not Hispanic),# Cases Race/Ethnicity: Unknown Race (Unknown Ethnicity),# Cases Race/Ethnicity: White (Hispanic),# Cases Race/Ethnicity: White (Not Hispanic),# Cases Race/Ethnicity: White (Unknown Ethnicity),County Name,Report Date,Total Cases
0,1,0,0,1,0,0,116,12,7,6,11,1,0,59,6,34,4,MARSHALL,07/7/2020,258
0,1,0,0,0,0,0,156,32,0,15,18,0,3,51,0,140,9,MONROE,07/7/2020,425
0,2,6,0,0,0,0,64,7,0,1,4,0,0,5,0,43,7,MONTGOMERY,07/7/2020,139
1,233,416,0,1,0,1,142,12,1,9,22,0,1,35,3,118,9,NESHOBA,07/7/2020,1004
0,33,92,0,0,0,0,121,5,2,3,3,0,0,23,1,60,4,NEWTON,07/7/2020,347
0,0,0,0,0,0,0,187,10,0,5,14,0,1,27,0,23,5,NOXUBEE,07/7/2020,272
0,1,0,0,0,0,0,288,35,3,14,25,0,0,41,0,131,14,OKTIBBEHA,07/7/2020,552
0,0,0,0,0,0,0,162,57,0,5,8,0,3,80,1,39,9,PANOLA,07/7/2020,364
0,1,1,0,0,0,0,69,4,0,10,13,0,1,22,2,127,15,PEARL RIVER,07/7/2020,265
0,0,1,0,0,0,0,12,2,0,4,6,0,0,7,0,34,6,PERRY,07/7/2020,72
0,1,0,0,2,0,0,229,6,0,15,9,0,0,36,0,152,4,PIKE,07/7/2020,454
0,0,0,0,0,1,0,39,8,49,14,17,4,2,86,11,58,15,PONTOTOC,07/7/2020,304
0,0,0,0,0,0,0,22,2,0,3,7,0,0,32,0,40,4,PRENTISS,07/7/2020,110
0,0,0,0,0,0,0,58,5,0,0,11,0,0,3,0,4,0,QUITMAN,07/7/2020,81
0,2,2,2,4,0,2,249,38,46,39,47,0,5,147,7,347,45,RANKIN,07/7/2020,982
3,4,4,0,0,0,1,301,7,183,10,3,2,1,97,19,136,8,SCOTT,07/7/2020,779
0,0,1,0,0,0,0,8,9,0,0,5,0,0,12,0,2,0,SHARKEY,07/7/2020,37
0,2,0,0,0,0,0,86,46,3,10,22,0,2,63,0,89,22,SIMPSON,07/7/2020,345
0,0,0,0,0,0,0,61,8,2,7,7,0,0,13,0,126,5,SMITH,07/7/2020,229
0,0,0,0,0,0,0,25,1,0,5,8,0,0,3,1,23,3,STONE,07/7/2020,69
0,0,1,0,1,0,1,227,56,0,16,32,0,2,59,0,20,5,SUNFLOWER,07/7/2020,420
0,0,0,0,0,0,0,81,33,1,3,2,0,0,17,0,7,1,TALLAHATCHIE,07/7/2020,145
0,1,0,0,0,0,3,99,11,1,11,11,0,0,75,3,90,5,TATE,07/7/2020,310
0,0,0,0,0,0,0,31,4,10,4,5,1,0,31,4,46,2,TIPPAH,07/7/2020,138
0,0,0,0,0,0,0,2,1,0,9,15,0,0,16,0,46,0,TISHOMINGO,07/7/2020,89
0,1,0,0,0,0,0,50,11,0,1,0,0,0,36,0,13,1,TUNICA,07/7/2020,113
1,1,0,0,0,1,0,48,5,16,7,1,1,5,56,5,61,10,UNION,07/7/2020,218
0,0,0,0,1,0,0,76,5,1,12,0,0,2,16,0,89,3,WALTHALL,07/7/2020,205
0,2,1,0,2,0,1,192,100,1,8,34,0,2,54,0,105,30,WARREN,07/7/2020,532
0,0,1,0,0,0,0,254,143,0,8,74,0,1,99,0,30,7,WASHINGTON,07/7/2020,617
0,0,0,0,0,0,0,311,44,2,24,66,0,0,9,3,61,25,WAYNE,07/7/2020,545
0,0,0,0,0,0,0,39,5,0,3,4,0,0,6,0,65,5,WEBSTER,07/7/2020,127
0,2,0,0,0,0,0,72,8,0,1,0,0,0,6,0,3,1,WILKINSON,07/7/2020,93
0,0,6,0,0,0,2,140,27,1,6,6,0,1,32,0,51,8,WINSTON,07/7/2020,280
0,0,0,0,0,0,0,96,5,0,1,5,0,0,19,2,50,2,YALOBUSHA,07/7/2020,180
0,3,0,0,1,1,4,263,17,2,2,25,1,2,109,30,59,4,YAZOO,07/7/2020,523
8,387,692,3,88,12,50,13631,1710,1093,954,1595,36,98,3703,372,6948,834,Total,07/7/2020,32214
0,0,0,0,1,0,0,181,31,3,13,13,0,1,3,19,57,10,ADAMS,07/8/2020,332
0,1,0,0,0,0,0,14,0,1,3,4,0,3,22,0,26,2,ALCORN,07/8/2020,76
0,0,0,0,0,0,0,43,5,0,0,3,0,2,7,1,34,9,AMITE,07/8/2020,104
0,2,2,0,0,0,0,193,12,5,4,0,0,0,21,0,120,6,ATTALA,07/8/2020,365
0,0,0,0,0,0,0,16,1,4,0,2,0,1,8,0,9,1,BENTON,07/8/2020,42
0,1,2,0,0,0,0,220,32,2,5,4,0,1,46,2,44,11,BOLIVAR,07/8/2020,370
0,0,0,1,0,0,0,47,0,8,2,6,0,1,21,2,51,3,CALHOUN,07/8/2020,142
0,0,1,0,0,0,1,66,4,0,0,6,0,1,10,0,72,10,CARROLL,07/8/2020,171
1,0,0,0,0,0,6,143,19,6,5,21,0,1,43,2,39,5,CHICKASAW,07/8/2020,291
0,0,0,0,0,0,0,37,2,0,0,1,0,0,9,0,22,4,CHOCTAW,07/8/2020,75
0,0,0,0,1,0,0,126,51,0,0,21,0,0,70,0,15,5,CLAIBORNE,07/8/2020,289
0,0,0,0,1,0,0,105,1,2,6,6,0,1,2,0,84,3,CLARKE,07/8/2020,211
0,0,0,0,0,0,0,177,28,1,4,3,0,0,20,1,15,2,CLAY,07/8/2020,251
0,0,0,0,0,0,0,126,20,3,2,12,1,0,25,5,16,3,COAHOMA,07/8/2020,213
0,2,0,0,1,0,1,360,26,38,15,60,0,1,44,2,71,6,COPIAH,07/8/2020,627
0,0,0,0,0,0,1,135,15,8,1,13,0,4,57,4,123,35,COVINGTON,07/8/2020,396
0,2,0,0,13,2,6,464,59,89,37,70,8,1,476,75,401,64,DESOTO,07/8/2020,1767
0,0,0,0,5,1,1,290,53,100,12,34,1,1,108,13,256,52,FORREST,07/8/2020,927
0,0,0,0,0,0,0,25,3,0,0,1,0,1,1,1,12,3,FRANKLIN,07/8/2020,47
0,0,0,0,2,0,0,5,2,1,2,3,0,1,9,5,42,22,GEORGE,07/8/2020,94
0,0,0,0,0,0,0,31,6,0,2,10,0,0,4,0,45,10,GREENE,07/8/2020,108
0,0,17,0,0,0,1,315,21,0,5,15,0,2,25,0,108,13,GRENADA,07/8/2020,522
0,0,0,0,1,0,0,20,2,1,4,6,0,0,1,7,86,6,HANCOCK,07/8/2020,134
1,2,1,0,8,2,4,299,34,28,19,47,1,2,90,41,370,54,HARRISON,07/8/2020,1003
0,5,0,0,6,2,5,1584,174,50,25,198,2,6,320,15,215,35,HINDS,07/8/2020,2642
0,1,1,0,0,0,0,468,18,1,11,20,0,0,13,0,36,1,HOLMES,07/8/2020,570
0,0,0,0,1,0,1,99,17,0,1,13,0,0,11,0,11,2,HUMPHREYS,07/8/2020,156
0,0,0,0,0,0,0,0,2,0,0,3,0,0,5,0,0,0,ISSAQUENA,07/8/2020,10
0,0,0,0,0,0,0,15,1,2,2,2,0,0,17,0,89,12,ITAWAMBA,07/8/2020,140
0,2,1,0,11,0,0,195,19,22,8,32,3,1,116,16,240,38,JACKSON,07/8/2020,704
0,0,0,0,1,0,0,160,11,0,7,13,0,1,10,0,53,10,JASPER,07/8/2020,266
0,0,0,0,0,0,0,81,18,0,2,2,0,0,7,0,4,0,JEFFERSON,07/8/2020,114
0,2,0,0,0,0,0,80,5,1,1,0,0,0,3,0,20,2,JEFFERSON DAVIS,07/8/2020,114
0,9,1,0,2,1,1,378,32,154,20,76,3,0,32,30,366,54,JONES,07/8/2020,1159
0,8,9,0,0,0,2,110,6,0,5,3,0,0,4,0,29,3,KEMPER,07/8/2020,179
0,0,0,0,1,0,1,91,16,3,17,21,1,3,85,6,143,31,LAFAYETTE,07/8/2020,419
0,0,1,0,0,0,0,107,18,32,3,16,2,4,86,6,190,35,LAMAR,07/8/2020,500
0,4,1,0,7,0,0,520,31,3,6,21,0,6,20,4,289,25,LAUDERDALE,07/8/2020,937
0,0,0,0,1,0,0,101,2,0,1,6,0,2,22,0,52,2,LAWRENCE,07/8/2020,189
1,49,127,0,0,0,1,202,5,67,5,16,3,0,21,10,83,8,LEAKE,07/8/2020,598
0,1,0,0,3,0,2,205,43,10,9,11,0,7,81,4,176,23,LEE,07/8/2020,575
0,1,0,0,1,0,1,361,23,0,3,33,0,2,12,2,64,4,LEFLORE,07/8/2020,507
0,1,0,0,0,0,0,154,9,4,6,11,0,3,21,2,260,21,LINCOLN,07/8/2020,492
0,0,0,0,1,0,0,306,33,2,3,4,0,0,74,1,80,11,LOWNDES,07/8/2020,515
0,2,0,0,8,1,1,663,55,103,20,88,1,3,107,11,266,26,MADISON,07/8/2020,1355
0,1,0,0,1,0,0,91,8,6,1,6,0,1,21,1,150,21,MARION,07/8/2020,308
0,1,0,0,1,0,0,122,10,7,2,9,1,0,58,6,40,7,MARSHALL,07/8/2020,264
0,1,0,0,0,0,0,158,33,0,8,8,0,3,53,0,147,20,MONROE,07/8/2020,431
0,2,6,0,0,0,0,66,7,0,1,3,0,0,5,0,44,9,MONTGOMERY,07/8/2020,143
1,233,416,0,1,0,1,143,12,2,3,20,0,1,37,3,129,14,NESHOBA,07/8/2020,1016
0,33,92,0,0,0,0,122,6,2,1,3,0,0,24,1,62,6,NEWTON,07/8/2020,352
0,0,0,0,0,0,0,187,11,0,4,13,0,1,27,0,25,5,NOXUBEE,07/8/2020,273
0,1,0,0,0,0,0,295,36,3,9,21,0,0,38,0,136,18,OKTIBBEHA,07/8/2020,557
0,0,1,0,0,0,0,167,73,1,3,5,0,3,81,1,44,13,PANOLA,07/8/2020,392
0,1,1,0,0,0,0,69,4,1,1,12,0,1,20,2,138,19,PEARL RIVER,07/8/2020,269
0,0,1,0,0,0,0,12,2,0,0,6,0,0,7,0,40,8,PERRY,07/8/2020,76
0,1,0,0,2,0,0,234,7,0,5,5,0,0,32,0,172,8,PIKE,07/8/2020,466
0,0,0,0,0,1,0,39,9,48,1,20,4,2,85,13,75,19,PONTOTOC,07/8/2020,316
0,0,0,0,0,0,0,22,2,0,1,7,0,0,32,0,42,5,PRENTISS,07/8/2020,111
0,0,0,0,0,0,0,59,6,0,0,17,0,0,3,0,4,0,QUITMAN,07/8/2020,89
0,2,2,2,4,0,2,254,37,47,16,42,0,5,146,7,380,53,RANKIN,07/8/2020,999
3,4,4,0,0,0,1,303,7,186,5,2,2,1,92,19,145,11,SCOTT,07/8/2020,785
0,0,1,0,0,0,0,8,9,0,0,5,0,0,14,0,2,1,SHARKEY,07/8/2020,40
0,2,0,0,0,0,0,89,42,3,0,14,0,2,68,0,108,32,SIMPSON,07/8/2020,360
0,0,0,0,0,0,0,61,9,2,3,4,0,0,13,0,132,10,SMITH,07/8/2020,234
0,0,0,0,0,0,0,26,1,0,1,4,0,0,3,1,29,7,STONE,07/8/2020,72
0,0,1,0,1,0,1,245,61,0,9,30,0,1,53,0,27,7,SUNFLOWER,07/8/2020,436
0,0,0,0,0,0,0,83,37,1,3,2,0,0,19,0,8,3,TALLAHATCHIE,07/8/2020,156
0,1,0,0,0,0,3,103,14,1,4,8,0,0,72,3,99,11,TATE,07/8/2020,319
0,0,0,0,0,0,0,31,4,10,2,6,1,0,30,4,50,4,TIPPAH,07/8/2020,142
0,0,0,0,0,0,0,2,1,0,6,5,0,0,17,0,50,10,TISHOMINGO,07/8/2020,91
0,1,0,0,0,0,0,51,11,0,1,1,0,0,36,0,13,1,TUNICA,07/8/2020,115
1,1,0,0,0,1,0,49,5,17,0,2,1,5,56,5,73,17,UNION,07/8/2020,233
0,0,0,0,1,0,0,77,4,1,2,1,0,2,17,0,100,3,WALTHALL,07/8/2020,208
0,2,1,0,2,0,1,198,101,1,4,33,0,2,53,0,110,32,WARREN,07/8/2020,540
0,0,1,0,0,0,0,272,133,0,9,76,0,1,88,0,37,9,WASHINGTON,07/8/2020,626
0,0,0,0,0,0,0,313,44,2,21,64,0,0,9,3,64,31,WAYNE,07/8/2020,551
0,0,0,0,0,0,0,39,6,0,2,4,0,0,6,0,66,5,WEBSTER,07/8/2020,128
0,2,0,0,0,0,0,72,9,0,1,0,0,0,6,0,3,1,WILKINSON,07/8/2020,94
0,0,6,0,0,0,2,141,26,1,1,3,0,1,33,0,56,12,WINSTON,07/8/2020,282
0,0,0,0,0,0,0,98,6,0,0,1,0,0,20,2,51,5,YALOBUSHA,07/8/2020,183
0,3,0,0,1,1,4,273,19,2,1,24,1,2,107,30,61,4,YAZOO,07/8/2020,533
8,387,697,3,90,12,51,13892,1777,1098,427,1436,36,97,3670,388,7696,1123,Total,07/8/2020,32888
0,0,0,0,1,0,0,190,30,3,13,12,0,1,4,19,57,10,ADAMS,07/9/2020,340
0,1,0,0,0,0,0,14,0,1,3,4,0,4,29,0,27,2,ALCORN,07/9/2020,85
0,0,0,0,0,0,0,43,5,0,0,3,0,2,6,1,38,8,AMITE,07/9/2020,106
0,2,2,0,0,0,0,193,17,5,5,0,0,0,22,0,120,9,ATTALA,07/9/2020,375
0,0,0,0,0,0,0,16,0,4,0,2,0,1,9,0,9,1,BENTON,07/9/2020,42
0,1,2,0,0,0,0,229,31,2,5,4,0,1,45,2,48,10,BOLIVAR,07/9/2020,380
0,0,0,1,0,0,0,48,0,9,2,6,0,1,23,2,52,3,CALHOUN,07/9/2020,147
0,0,1,0,0,0,1,66,4,0,0,6,0,1,10,0,73,11,CARROLL,07/9/2020,173
1,0,0,0,0,0,6,145,19,6,5,19,0,1,43,2,40,5,CHICKASAW,07/9/2020,292
0,0,0,0,0,0,0,37,2,0,0,1,0,0,9,0,22,4,CHOCTAW,07/9/2020,75
0,0,0,0,1,0,0,126,55,0,0,22,0,0,69,0,15,5,CLAIBORNE,07/9/2020,293
0,0,0,0,1,0,0,105,1,2,6,6,0,1,2,0,86,4,CLARKE,07/9/2020,214
0,0,0,0,0,0,0,179,29,1,4,4,0,0,20,1,15,2,CLAY,07/9/2020,255
0,0,0,0,0,0,0,127,21,3,2,13,1,0,24,5,16,3,COAHOMA,07/9/2020,215
0,2,0,0,1,0,1,363,26,38,15,59,0,1,42,2,75,6,COPIAH,07/9/2020,631
0,0,0,0,0,0,1,138,16,9,2,12,0,4,61,4,135,37,COVINGTON,07/9/2020,419
0,2,0,0,13,2,6,474,62,91,38,69,8,2,490,77,417,67,DESOTO,07/9/2020,1818
0,0,0,0,5,1,1,294,54,101,12,34,1,1,107,13,263,52,FORREST,07/9/2020,939
0,0,0,0,0,0,0,26,4,0,0,1,0,1,0,1,13,3,FRANKLIN,07/9/2020,49
0,0,0,0,2,0,0,5,2,1,2,3,0,1,10,5,44,27,GEORGE,07/9/2020,102
0,0,0,0,0,0,0,32,5,0,2,10,0,0,4,0,45,10,GREENE,07/9/2020,108
0,0,17,0,0,0,1,319,23,0,5,14,0,2,27,0,109,18,GRENADA,07/9/2020,535
0,0,0,0,1,0,0,20,2,1,4,5,0,0,3,7,89,6,HANCOCK,07/9/2020,138
1,2,1,0,8,2,4,302,34,28,21,48,1,2,107,42,381,56,HARRISON,07/9/2020,1040
0,5,0,0,6,3,5,1611,187,52,27,193,2,6,326,15,220,39,HINDS,07/9/2020,2697
0,1,1,0,0,0,0,475,17,1,12,17,0,0,10,0,37,2,HOLMES,07/9/2020,573
0,0,0,0,1,0,1,103,17,0,1,12,0,0,11,0,11,2,HUMPHREYS,07/9/2020,159
0,0,0,0,0,0,0,0,2,0,0,3,0,0,5,0,0,0,ISSAQUENA,07/9/2020,10
0,0,0,0,0,0,0,15,1,2,2,2,0,0,17,0,90,12,ITAWAMBA,07/9/2020,141
0,3,0,0,11,0,0,199,20,24,8,28,3,0,118,16,251,46,JACKSON,07/9/2020,727
0,0,0,0,1,0,0,161,11,0,7,11,0,1,11,0,54,10,JASPER,07/9/2020,267
0,0,0,0,0,0,0,83,19,0,2,2,0,0,6,0,4,1,JEFFERSON,07/9/2020,117
0,2,0,0,0,0,0,80,5,1,1,0,0,0,3,0,22,2,JEFFERSON DAVIS,07/9/2020,116
0,9,2,0,2,1,1,384,34,155,20,69,3,0,32,31,376,54,JONES,07/9/2020,1173
0,8,9,0,0,0,2,110,6,0,5,3,0,0,5,0,30,2,KEMPER,07/9/2020,180
0,0,0,0,1,0,1,95,14,3,17,21,1,3,95,6,146,34,LAFAYETTE,07/9/2020,437
0,0,1,0,0,0,0,110,18,32,3,15,2,5,86,6,191,33,LAMAR,07/9/2020,502
0,4,1,0,7,0,0,522,32,3,6,21,0,5,21,4,291,25,LAUDERDALE,07/9/2020,942
0,0,0,0,1,0,0,104,5,0,1,6,0,2,20,0,56,4,LAWRENCE,07/9/2020,199
1,49,127,0,0,0,1,207,6,68,5,15,3,0,20,10,92,9,LEAKE,07/9/2020,613
0,1,0,0,3,0,2,208,42,10,10,13,0,7,83,4,180,23,LEE,07/9/2020,586
0,1,0,0,1,0,1,364,24,0,3,32,0,2,12,2,69,11,LEFLORE,07/9/2020,522
0,1,0,0,0,0,0,157,13,4,7,10,0,2,22,2,266,25,LINCOLN,07/9/2020,509
0,0,0,0,1,0,0,314,34,2,2,3,0,0,72,1,85,12,LOWNDES,07/9/2020,526
1,2,0,0,8,1,1,672,58,108,21,84,1,4,110,11,273,27,MADISON,07/9/2020,1382
0,1,0,0,1,0,0,92,8,6,1,6,0,3,19,1,156,19,MARION,07/9/2020,313
0,1,0,0,1,0,0,123,11,6,2,9,1,0,61,7,40,7,MARSHALL,07/9/2020,269
0,1,0,0,0,0,0,158,33,0,8,9,0,3,52,0,147,25,MONROE,07/9/2020,436
0,2,6,0,0,0,0,66,7,0,1,3,0,0,5,0,45,14,MONTGOMERY,07/9/2020,149
1,236,415,0,1,0,1,143,14,2,3,20,0,1,37,3,131,14,NESHOBA,07/9/2020,1022
1,33,91,0,0,0,0,123,8,2,1,3,0,0,26,1,62,6,NEWTON,07/9/2020,357
0,0,0,0,0,0,0,191,14,0,4,11,0,1,23,0,26,5,NOXUBEE,07/9/2020,275
0,1,0,0,0,0,0,302,40,3,9,21,0,0,34,0,143,15,OKTIBBEHA,07/9/2020,568
0,0,1,0,0,0,0,174,69,1,3,5,0,3,84,1,47,11,PANOLA,07/9/2020,399
0,1,1,0,0,0,0,69,4,1,2,12,0,1,20,2,144,19,PEARL RIVER,07/9/2020,276
0,0,1,0,0,0,0,12,2,0,0,6,0,0,7,0,40,8,PERRY,07/9/2020,76
0,1,0,0,2,0,0,236,8,0,5,5,0,0,30,0,177,6,PIKE,07/9/2020,470
0,0,0,0,0,0,0,39,9,50,1,19,4,2,86,18,79,19,PONTOTOC,07/9/2020,326
0,0,0,0,0,0,0,22,2,0,1,7,0,0,32,0,43,5,PRENTISS,07/9/2020,112
0,0,0,0,0,0,0,61,5,0,0,16,0,0,3,0,4,0,QUITMAN,07/9/2020,89
0,2,2,2,4,0,2,266,30,47,17,42,0,5,155,7,396,58,RANKIN,07/9/2020,1035
3,4,4,0,0,0,1,304,9,186,5,3,2,1,90,19,150,11,SCOTT,07/9/2020,792
0,0,1,0,0,0,0,8,9,0,0,5,0,0,13,0,4,2,SHARKEY,07/9/2020,42
0,2,0,0,0,0,0,92,41,3,0,13,0,2,69,0,119,32,SIMPSON,07/9/2020,373
0,0,0,0,0,0,0,61,8,2,3,3,0,0,13,0,135,9,SMITH,07/9/2020,234
0,0,0,0,0,0,0,27,1,0,1,4,0,0,2,1,30,7,STONE,07/9/2020,73
0,0,1,0,1,0,1,262,60,0,9,27,0,1,52,0,28,10,SUNFLOWER,07/9/2020,452
0,0,0,0,0,0,0,83,43,1,3,2,0,0,20,0,10,4,TALLAHATCHIE,07/9/2020,166
0,1,0,0,0,0,3,103,14,1,4,8,0,0,73,3,100,13,TATE,07/9/2020,323
0,0,0,0,0,0,0,31,4,10,2,6,1,0,31,4,52,3,TIPPAH,07/9/2020,144
0,0,0,0,0,0,0,2,1,0,6,5,0,0,16,0,51,11,TISHOMINGO,07/9/2020,92
0,1,0,0,0,0,0,52,12,0,1,1,0,0,38,0,13,1,TUNICA,07/9/2020,119
1,1,0,0,0,1,0,50,5,17,1,1,1,6,56,5,77,16,UNION,07/9/2020,238
0,0,0,0,1,0,0,77,7,1,2,1,0,2,21,0,101,13,WALTHALL,07/9/2020,226
0,2,1,0,2,0,1,202,101,1,4,34,0,2,57,0,113,33,WARREN,07/9/2020,553
0,0,1,0,0,0,0,281,126,0,8,82,0,4,91,0,44,6,WASHINGTON,07/9/2020,643
0,0,0,0,0,0,0,316,42,2,22,63,0,0,10,3,65,31,WAYNE,07/9/2020,554
0,0,0,0,0,0,0,39,6,0,2,4,0,0,6,0,66,5,WEBSTER,07/9/2020,128
0,2,0,0,0,0,0,72,10,0,1,0,0,0,6,0,3,1,WILKINSON,07/9/2020,95
0,0,6,0,0,0,2,142,29,1,1,3,0,1,32,0,60,10,WINSTON,07/9/2020,287
0,0,0,0,0,0,0,99,8,0,0,1,0,0,26,2,51,6,YALOBUSHA,07/9/2020,193
0,3,0,0,1,1,4,279,20,2,1,24,1,2,107,30,64,4,YAZOO,07/9/2020,543
10,391,695,3,90,12,51,14124,1827,1115,440,1401,36,104,3754,398,7949,1191,Total,07/9/2020,33591
0,0,0,0,3,0,0,197,28,3,12,12,0,1,4,19,57,11,ADAMS,07/10/2020,347
0,1,0,0,0,0,0,14,0,1,3,4,0,5,36,0,27,3,ALCORN,07/10/2020,94
0,0,0,0,0,0,0,44,4,0,0,3,0,2,6,1,41,7,AMITE,07/10/2020,108
0,2,2,0,0,0,0,195,17,5,5,0,0,0,23,0,122,12,ATTALA,07/10/2020,383
0,0,0,0,0,0,0,17,0,4,0,2,0,1,10,0,9,1,BENTON,07/10/2020,44
0,1,2,0,0,1,0,231,34,2,5,6,0,1,49,2,49,11,BOLIVAR,07/10/2020,394
0,0,0,1,0,0,0,49,0,9,2,8,0,1,33,2,52,3,CALHOUN,07/10/2020,160
0,0,1,0,0,0,1,66,4,0,0,6,0,1,10,0,73,12,CARROLL,07/10/2020,174
1,0,0,0,0,0,6,145,20,6,5,20,0,1,43,2,39,5,CHICKASAW,07/10/2020,293
0,0,0,0,0,0,0,37,2,0,0,1,0,0,9,0,22,4,CHOCTAW,07/10/2020,75
0,0,0,0,1,0,0,132,53,0,0,25,0,0,69,0,15,5,CLAIBORNE,07/10/2020,300
0,0,0,0,1,0,0,105,1,2,6,6,0,1,3,0,88,4,CLARKE,07/10/2020,217
0,0,0,0,0,0,0,179,29,1,4,4,0,0,21,1,15,2,CLAY,07/10/2020,256
0,0,0,0,0,0,0,130,22,3,2,14,1,0,23,5,16,3,COAHOMA,07/10/2020,219
0,2,0,0,1,0,1,364,26,38,16,64,0,1,46,2,75,6,COPIAH,07/10/2020,642
0,0,0,0,0,0,1,139,17,9,2,16,0,4,57,4,143,37,COVINGTON,07/10/2020,429
0,2,0,0,13,2,6,483,68,95,38,76,8,4,490,77,429,74,DESOTO,07/10/2020,1865
0,0,0,0,5,1,1,299,57,100,14,40,1,1,114,13,269,57,FORREST,07/10/2020,972
0,0,1,0,0,0,0,26,5,0,0,1,0,1,0,1,13,6,FRANKLIN,07/10/2020,54
0,0,0,0,2,0,0,5,2,1,2,5,0,1,9,5,48,32,GEORGE,07/10/2020,112
0,0,0,0,0,0,0,32,5,0,2,10,0,0,4,0,46,13,GREENE,07/10/2020,112
0,0,17,0,0,0,1,332,24,0,6,17,0,2,26,0,123,21,GRENADA,07/10/2020,569
0,0,0,0,1,0,0,21,2,1,4,5,0,1,4,7,89,6,HANCOCK,07/10/2020,141
1,2,1,0,9,2,4,317,36,29,21,51,1,2,129,42,391,58,HARRISON,07/10/2020,1096
0,5,0,0,6,3,5,1675,219,52,28,203,2,6,328,15,231,46,HINDS,07/10/2020,2824
0,1,1,0,0,0,0,481,18,1,13,15,0,0,10,0,37,2,HOLMES,07/10/2020,579
0,0,0,0,1,0,1,106,17,0,1,11,0,0,11,0,11,2,HUMPHREYS,07/10/2020,161
0,0,0,0,0,0,0,0,2,0,0,3,0,0,5,0,0,0,ISSAQUENA,07/10/2020,10
0,0,0,0,0,0,0,15,1,2,2,2,0,0,18,0,94,11,ITAWAMBA,07/10/2020,145
0,3,0,0,11,0,0,200,20,24,8,32,3,0,118,18,260,47,JACKSON,07/10/2020,744
0,0,0,0,1,0,0,161,12,0,7,11,0,1,14,0,56,8,JASPER,07/10/2020,271
0,0,0,0,0,0,0,85,22,0,2,2,0,0,6,0,4,1,JEFFERSON,07/10/2020,122
0,2,0,0,0,0,0,81,4,1,1,2,0,0,3,0,22,2,JEFFERSON DAVIS,07/10/2020,118
0,9,2,0,3,1,1,386,34,155,20,68,3,0,36,31,381,55,JONES,07/10/2020,1185
0,8,9,0,0,0,2,111,6,0,5,3,0,0,6,0,30,3,KEMPER,07/10/2020,183
0,0,0,0,1,0,1,100,15,3,17,23,1,2,104,7,151,39,LAFAYETTE,07/10/2020,464
0,0,1,0,0,0,0,110,18,32,3,25,2,4,88,7,200,32,LAMAR,07/10/2020,522
0,4,1,0,7,0,0,522,39,3,6,19,0,4,22,4,298,25,LAUDERDALE,07/10/2020,954
0,0,0,0,1,0,0,105,5,0,1,6,0,2,20,0,58,4,LAWRENCE,07/10/2020,202
1,49,128,0,0,0,1,211,4,68,5,13,3,0,22,10,95,11,LEAKE,07/10/2020,621
0,1,0,1,3,0,2,211,47,12,10,14,0,7,82,4,179,27,LEE,07/10/2020,600
0,1,0,0,1,0,1,367,25,0,3,33,0,2,12,2,69,12,LEFLORE,07/10/2020,528
0,1,0,0,0,0,0,159,12,4,7,10,0,2,28,2,270,24,LINCOLN,07/10/2020,519
0,0,0,0,1,0,0,319,35,2,2,4,0,0,75,1,87,10,LOWNDES,07/10/2020,536
1,2,0,0,8,1,1,685,60,109,23,86,1,4,118,11,280,29,MADISON,07/10/2020,1419
0,1,0,0,1,0,0,94,8,6,1,7,0,3,22,1,160,20,MARION,07/10/2020,324
0,1,0,0,1,0,0,126,12,6,2,9,1,0,59,7,45,7,MARSHALL,07/10/2020,276
0,1,0,0,0,0,0,161,32,0,8,9,0,3,51,0,150,24,MONROE,07/10/2020,439
0,2,6,0,0,0,0,66,7,0,1,3,0,0,6,0,49,11,MONTGOMERY,07/10/2020,151
1,241,417,0,1,0,1,144,14,2,3,22,0,1,37,3,136,16,NESHOBA,07/10/2020,1039
1,33,91,0,0,0,0,123,10,2,1,3,0,0,28,1,62,12,NEWTON,07/10/2020,367
0,0,0,0,0,0,0,192,14,0,4,9,0,1,24,0,27,6,NOXUBEE,07/10/2020,277
0,1,0,0,0,0,0,306,47,3,9,23,0,2,32,0,147,19,OKTIBBEHA,07/10/2020,589
0,0,1,0,0,0,0,178,91,1,3,6,0,3,88,1,48,12,PANOLA,07/10/2020,432
0,1,1,0,0,0,0,69,4,1,2,13,0,1,18,2,145,24,PEARL RIVER,07/10/2020,281
0,0,1,0,0,0,0,12,2,0,0,6,0,0,9,0,40,9,PERRY,07/10/2020,79
